ETA,A_1952,A_1953,A_1954,A_1955,A_1956,A_1957,A_1958,A_1959,A_1960,A_1961,A_1962,A_1963,A_1964,A_1965,A_1966,A_1967,A_1968,A_1969,A_1970,A_1971,A_1972,A_1973,A_1974,A_1975,A_1976,A_1977,A_1978,A_1979,A_1980,A_1981,A_1982,A_1983,A_1984,A_1985,A_1986,A_1987,A_1988,A_1989,A_1990,A_1991,A_1992,A_1993,A_1994,A_1995,A_1996,A_1997,A_1998,A_1999,A_2000,A_2001,A_2002,A_2003,A_2004,A_2005,A_2006,A_2007,A_2008,A_2009,A_2010,A_2011,A_2012,A_2013,A_2014,A_2015,A_2016,A_2017,A_2018,A_2019,A_2020,A_2021,A_2022,A_2023,A_2024,A_2025,A_2026,A_2027,A_2028,A_2029,A_2030,A_2031,A_2032,A_2033,A_2034,A_2035,A_2036,A_2037,A_2038,A_2039,A_2040,A_2041,A_2042,A_2043,A_2044,A_2045,A_2046,A_2047,A_2048,A_2049,A_2050,A_2051,A_2052,A_2053,A_2054,A_2055,A_2056,A_2057,A_2058,A_2059,A_2060,A_2061,A_2062,A_2063,A_2064,A_2065
10,27284,27401,28032,25633,25756,32852,33334,33075,30674,30996,30185,30019,30478,32710,32794,32864,33185,33738,34603,36981,37636,38394,40162,42503,41399,41415,40014,39035,39919,39047,38959,38865,38074,37544,35397,33011,31138,30064,27989,26961,26177,25615,24638,23918,23722,22645,22699,23383,23375,24080,24311,24275,23513,23031,22884,22886,23201,23553,23575,24226,24310,24489,23703,23242,23249,23842,26285,27281,27403,27797,27306,27390,27034,26962,25527,24901,24373,22987,22207,22587,22889,22996,23147,23313,23509,23730,23753,23812,23857,23949,24024,24130,24235,24369,24493,24638,24763,24880,24983,25076,25129,25163,25182,25134,25068,24968,24806,24637,24470,24282,24083,23930,23797,23677
11,31063,27494,27766,28256,25890,25982,33171,33405,33556,31221,31267,30372,30210,30606,32790,32942,32974,33428,33839,34801,37359,37793,38517,40249,42609,41519,41507,40081,39134,39949,39168,38981,38919,38091,37594,35441,33056,31142,30077,27990,26489,26330,25698,24701,24029,23885,22794,22839,23554,23594,24329,24406,24404,23640,23228,23044,23224,23500,23770,23722,24306,24616,24690,23997,23547,23930,26402,26304,27345,27469,27865,27377,27461,27105,27033,25601,24976,24449,23066,22289,22669,22971,23078,23230,23395,23591,23811,23833,23892,23936,24028,24102,24209,24313,24446,24570,24714,24838,24955,25057,25149,25201,25234,25252,25203,25136,25035,24872,24702,24534,24345,24145,23991,23857
12,30590,31336,28037,28060,28646,26138,26194,33305,33934,34025,31543,31669,30572,30422,30837,32884,33088,33230,33501,34014,35017,37385,37959,38643,40331,42709,41637,41598,40142,39237,39991,39198,39037,38981,38162,37616,35495,33068,31197,30123,27616,26683,26362,25786,24792,24183,24074,22961,22981,23739,23769,24386,24482,24521,23842,23386,23324,23479,23683,23918,23816,24601,24820,24940,24283,24286,26317,26423,26374,27415,27541,27938,27452,27537,27180,27108,25678,25055,24528,23149,22375,22754,23056,23164,23316,23481,23675,23895,23916,23975,24019,24110,24184,24290,24393,24526,24650,24794,24917,25033,25134,25225,25276,25308,25325,25275,25207,25105,24940,24770,24601,24411,24210,24055
13,30215,30751,31851,28290,28322,28839,26365,26341,33822,34321,34353,31812,32003,30835,30615,30983,33149,33205,33383,33722,34177,35201,37412,38118,38769,40414,42810,41758,41683,40211,39338,40024,39260,39083,39047,38192,37672,35496,33137,31233,29823,27790,26749,26405,25915,24889,24320,24242,23129,23130,23897,23824,24473,24579,24689,23992,23738,23566,23693,23901,24011,24103,24797,25067,25235,25032,25616,26341,26497,26450,27489,27618,28017,27532,27616,27260,27187,25760,25138,24612,23236,22464,22844,23146,23254,23405,23569,23763,23981,24003,24062,24105,24196,24269,24374,24477,24610,24733,24876,24998,25113,25213,25304,25354,25385,25401,25350,25280,25177,25012,24841,24671,24480,24278
14,28601,30407,31194,32349,28702,28640,29069,26489,26741,34284,34671,34827,32013,32335,31041,30848,31171,33166,33267,33510,33867,34360,35386,37439,38281,38891,40494,42910,41880,41766,40281,39355,40093,39289,39196,39077,38285,37676,35572,33177,31146,29984,27860,26807,26498,26057,25001,24473,24414,23319,23266,23941,23870,24554,24743,24873,24335,24030,23742,23854,23404,24255,24253,25042,25327,26011,25696,25677,26417,26576,26529,27568,27699,28099,27615,27699,27343,27270,25845,25225,24700,23326,22557,22937,23239,23347,23497,23660,23853,24071,24092,24150,24193,24283,24356,24461,24564,24696,24818,24960,25082,25196,25295,25385,25434,25463,25478,25426,25356,25252,25085,24913,24742,24551
15,27812,28752,30827,31607,32635,29042,28775,29202,27121,26994,34715,34906,35170,32261,32573,31222,30929,31329,33262,33417,33718,34073,34535,35567,37463,38441,39007,40581,43008,41994,41859,40299,39425,40143,39366,39281,39157,38321,37719,35603,33104,31273,30054,27920,26922,26626,26229,25114,24646,24604,23463,23333,24024,23947,24710,24820,25180,24585,24219,23934,23487,23631,24519,24526,25311,26082,25874,25752,25758,26499,26660,26615,27653,27785,28185,27703,27787,27430,27358,25935,25316,24792,23421,22655,23034,23336,23443,23593,23755,23947,24164,24185,24242,24285,24375,24447,24551,24654,24785,24907,25048,25169,25282,25380,25469,25516,25545,25559,25506,25435,25329,25162,24989,24817
16,29262,28008,29240,31148,31897,33004,29332,29030,29805,27569,27283,35007,35170,35610,32602,32950,31446,31137,31509,33507,33491,33931,34280,34715,35748,37488,38602,39121,40661,43108,42116,41866,40378,39453,40193,39405,39379,39192,38386,37738,35667,33238,31301,30120,28026,27080,26767,26407,25234,24803,24748,23461,23367,24075,24065,24862,25064,25471,24784,24406,24784,23687,23908,24764,24775,26088,25371,25938,25840,25847,26589,26752,26709,27745,27878,28279,27798,27882,27525,27453,26033,25416,24892,23525,22761,23139,23440,23547,23696,23857,24048,24264,24284,24341,24383,24473,24544,24648,24750,24880,25001,25142,25262,25374,25471,25558,25605,25633,25645,25591,25519,25413,25244,25070
17,29035,29529,28352,29533,31467,32222,33396,29358,29462,30304,28002,27582,35304,35487,35992,32762,33235,31625,31338,31740,33638,33698,34147,34489,34896,35933,37511,38766,39245,40742,43209,42147,41943,40416,39528,40224,39482,39454,39254,38422,38058,35813,33278,31323,30187,28181,27255,26904,26578,25395,24933,24682,23403,23379,24221,24127,25111,25298,25654,24970,24979,24978,23957,24238,25014,25545,25609,25393,26039,25943,25952,26694,26860,26818,27852,27987,28387,27908,27992,27636,27564,26146,25531,25008,23644,22883,23259,23559,23665,23814,23974,24164,24378,24398,24455,24496,24585,24656,24759,24860,24989,25110,25249,25368,25479,25575,25661,25706,25733,25744,25689,25616,25508,25339
18,28998,29117,29752,28659,29781,31806,32466,33530,30056,29958,30579,28321,27895,35623,35661,36382,33066,33640,31760,31495,31875,33853,33898,34361,34704,35068,36107,37529,38927,39372,40835,43274,42207,42061,40526,39594,40373,39632,39658,39403,38883,38190,35870,33308,31363,30261,28323,27416,27039,26762,25505,24925,24687,23400,23548,24346,24419,25390,25505,25891,25582,25113,25312,24222,24461,25831,25576,25711,25520,26168,26074,26086,26829,26997,26955,27987,28123,28525,28047,28131,27776,27704,26290,25677,25155,23794,23034,23409,23708,23813,23960,24120,24308,24521,24540,24596,24636,24725,24795,24898,24997,25126,25245,25384,25501,25611,25705,25790,25834,25859,25869,25813,25738,25630
19,28546,29075,29527,30081,28995,30098,32068,32719,34320,30688,30449,30917,28617,28065,35948,36023,36806,33442,33940,32038,31696,32094,34071,34104,34577,34913,35235,36288,37556,39084,39506,40947,43426,42416,42222,40684,39807,40519,39947,39991,40150,39017,38219,35917,33396,31398,30388,28494,27598,27212,26892,25471,24961,24719,23483,23701,24818,24873,25723,25821,26831,25757,25540,25663,24401,25261,25714,25657,25879,25693,26345,26253,26268,27011,27181,27140,28170,28308,28710,28235,28320,27965,27893,26483,25873,25350,23992,23235,23608,23905,24009,24155,24313,24499,24710,24729,24784,24823,24911,24980,25081,25180,25308,25426,25562,25678,25786,25879,25962,26005,26028,26037,25979,25903
20,29101,28626,29410,29761,30266,29300,30380,32218,33379,35000,31203,30634,31238,28946,28388,36065,36283,37190,33568,34187,32266,31921,32316,34291,34310,34783,35124,35415,36473,37582,39245,39699,41107,43603,42611,42403,40986,39957,40835,40213,40691,40276,39058,38265,36018,33496,31541,30537,28688,27866,27397,26796,25580,25020,24784,23559,24356,25404,25353,26207,27381,26906,26247,25923,25788,25194,25741,25867,25884,26111,25931,26587,26500,26516,27259,27432,27391,28418,28559,28963,28491,28576,28222,28151,26745,26135,25611,24257,23502,23873,24168,24271,24415,24570,24755,24964,24981,25035,25073,25160,25228,25328,25426,25551,25667,25801,25916,26022,26113,26194,26234,26256,26263,26203
21,31461,29241,28862,29723,30145,30578,29592,30643,32912,33991,35587,31363,30909,31436,29175,28573,36395,36455,37635,33890,34525,32456,32152,32541,34510,34500,34999,35337,35591,36656,37595,39379,39940,41245,43814,42774,42712,41139,40288,41143,40932,40878,40324,39128,38341,36125,33670,31680,30662,28991,28064,27270,26992,25842,25044,24857,24181,25141,26102,25985,28030,27455,27494,26779,26183,27320,26379,26033,26166,26188,26421,26249,26910,26825,26843,27585,27762,27722,28747,28892,29297,28829,28914,28561,28489,27086,26477,25951,24600,23849,24216,24509,24610,24751,24904,25086,25292,25308,25361,25398,25483,25549,25648,25744,25867,25980,26112,26224,26328,26416,26495,26533,26552,26557
22,28715,31575,29618,29101,30032,30435,30832,29698,31231,33489,34480,35910,31688,31131,31655,29466,28924,36710,36785,37994,34151,34613,32655,32383,32771,34727,34699,35214,35541,35764,36848,37780,39607,40068,41442,44055,43115,42864,41512,40637,41873,41144,40886,40358,39183,38461,36288,33827,31797,30862,29224,27971,27610,27289,26050,25158,25607,24954,25960,26786,29195,28086,28100,28755,27051,27097,27287,26652,26407,26547,26576,26816,26653,27318,27234,27253,27996,28177,28139,29160,29309,29717,29252,29337,28984,28909,27507,26898,26370,25023,24274,24638,24928,25027,25165,25315,25494,25697,25711,25762,25797,25880,25945,26041,26134,26254,26365,26494,26603,26704,26790,26866,26901,26917
23,28869,28836,32019,29813,29374,30174,30658,30988,30253,31658,33929,34910,36236,31932,31423,31957,29834,29129,37038,37077,38372,34345,34702,32856,32616,32997,34946,34898,35428,35745,35924,37054,37926,39748,40264,41702,44405,43240,43173,41810,41430,42109,41204,40965,40394,39254,38664,36438,33911,32012,31057,29236,28379,28134,27518,26252,26051,26508,25824,26800,31167,29244,29193,29439,29369,28037,28574,27655,27098,26860,27008,27044,27292,27136,27804,27721,27742,28485,28671,28634,29652,29805,30215,29754,29839,29481,29401,28000,27391,26859,25516,24771,25130,25417,25513,25648,25794,25969,26169,26181,26229,26263,26344,26406,26498,26587,26705,26812,26938,27044,27141,27223,27296,27327
24,29948,29083,29082,32244,30066,29571,30388,30828,31479,30845,32197,34183,35277,36482,32182,31741,32223,30042,29422,37212,37367,38438,34541,34793,33045,32844,33213,35167,35100,35639,35946,36062,37227,38151,39946,40525,42016,44557,43598,43517,42613,41682,42188,41283,40988,40403,39354,38873,36605,34255,32196,31173,29802,28981,28425,27761,27130,27056,27317,26669,32237,31186,30675,30208,30024,30516,28663,28955,28165,27613,27383,27538,27583,27835,27685,28356,28275,28297,29040,29232,29195,30209,30367,30778,30321,30400,30036,29951,28549,27940,27404,26064,25322,25676,25959,26053,26184,26326,26497,26692,26701,26748,26778,26856,26914,27003,27089,27202,27306,27428,27529,27623,27701,27769
25,29961,30043,29424,29362,32485,30251,29782,30529,31421,31957,31286,32456,34616,35725,36775,32413,31919,32502,30331,29606,37555,37543,38490,34740,34888,33237,33073,33439,35385,35302,35854,36150,36224,37433,38413,40086,40867,42090,44992,43865,44285,42817,41722,42249,41325,41029,40468,39438,38975,36971,34539,32334,31934,30470,29346,28702,28714,28082,27968,28184,34517,32291,32170,31778,30926,31279,29689,29059,29520,28729,28180,27958,28121,28168,28424,28281,28956,28875,28898,29642,29839,29801,30809,30971,31385,30926,30998,30628,30536,29134,28523,27982,26645,25907,26255,26534,26624,26752,26889,27055,27245,27252,27295,27322,27395,27449,27534,27615,27725,27824,27942,28039,28128,28202
26,29716,30096,30265,29606,29587,32653,30548,29859,31033,31922,32335,31676,32827,34869,35994,37097,32701,32224,32812,30628,29917,37714,37714,38543,34931,34982,33433,33301,33663,35595,35488,35998,36362,36464,37669,38594,40393,41000,42432,45391,44644,44499,42831,41776,42380,41362,41081,40535,39525,39278,37277,34753,33133,32754,30907,29651,29802,29765,28969,28896,37263,34551,33307,33143,32672,32213,29877,30034,29661,30130,29334,28788,28573,28739,28787,29047,28911,29589,29509,29531,30276,30478,30438,31439,31606,32017,31555,31620,31242,31142,29738,29125,28578,27243,26509,26852,27127,27214,27337,27469,27630,27814,27817,27857,27878,27947,27997,28077,28154,28259,28353,28467,28559,28643
27,29933,29777,30344,30537,29795,29781,32978,30685,30366,31459,32362,32664,32095,33064,35200,36437,37426,32917,32415,32967,30921,30018,37877,37888,38612,35112,35080,33625,33530,33889,35821,35653,36150,36540,36670,37835,38881,40477,41347,42657,46167,44840,44488,42862,41817,42423,41392,41174,40644,39813,39539,37508,35584,34047,33362,31337,30788,30818,30534,29738,39531,37258,35571,34317,33576,34120,31150,30257,30657,30289,30766,29964,29419,29205,29373,29423,29686,29556,30238,30157,30179,30923,31130,31086,32080,32247,32655,32191,32247,31861,31752,30346,29731,29177,27844,27114,27450,27722,27805,27922,28048,28203,28382,28381,28415,28432,28496,28540,28616,28689,28788,28878,28987,29074
28,30865,30027,30005,30458,30740,30114,30047,33068,31203,30823,31946,32714,32965,32493,33397,35479,36798,37708,33233,32717,33294,30974,30117,38048,38066,38675,35302,35169,33812,33754,34119,35962,35837,36304,36755,36836,38036,38930,40772,41537,43309,46304,44889,44486,42749,41796,42478,41439,41256,40923,40156,39785,38495,36633,34762,33899,32516,31960,31662,31351,40042,39650,38336,36608,34810,34961,31505,31590,30887,31290,30926,31410,30601,30051,29838,30006,30057,30323,30199,30886,30803,30824,31567,31777,31729,32712,32878,33283,32816,32864,32468,32351,30941,30323,29763,28431,27705,28036,28302,28381,28493,28613,28762,28935,28928,28957,28969,29028,29068,29139,29206,29301,29385,29489
29,30679,31007,30201,30202,30728,30920,30324,30066,33609,31611,31125,32109,33030,33427,32884,33814,35780,37166,37968,33439,32955,33342,31025,30213,38218,38246,38738,35500,35261,34000,33977,34265,36130,35990,36438,36919,37023,38126,39149,40892,42203,43464,46304,44915,44411,42654,41892,42569,41498,41500,41183,40526,40840,39538,37228,35274,34964,33512,32718,32427,41149,40106,40857,39327,37151,36178,31662,32014,32216,31514,31920,31559,32051,31228,30672,30458,30627,30678,30948,30829,31519,31435,31453,32195,32409,32353,33324,33490,33892,33422,33460,33055,32928,31515,30894,30327,28996,28274,28599,28860,28934,29041,29155,29298,29463,29451,29475,29482,29536,29571,29636,29699,29788,29868
30,30266,30838,31078,30438,30255,30901,31066,30362,30622,33983,31992,31407,32397,33337,33668,33255,34061,36122,37556,38284,33683,32995,33394,31079,30313,38387,38421,38787,35695,35361,34197,34088,34406,36281,36169,36585,37128,37111,38349,39316,41393,42312,43508,46203,44887,44335,42624,41972,42725,41810,41797,41582,41581,41944,40178,37646,36392,36026,34201,33359,41666,41243,41261,42037,39875,38537,33323,32036,32597,32819,32118,32526,32168,32662,31826,31263,31049,31218,31269,31542,31429,32122,32035,32050,32791,33005,32940,33900,34065,34465,33991,34021,33606,33471,32054,31430,30856,29527,28807,29125,29381,29451,29553,29660,29796,29954,29937,29956,29958,30008,30036,30098,30155,30240
31,31868,30276,30989,31289,30550,30523,31073,31077,30838,31023,34353,32215,31606,32660,33557,34066,33715,34379,36439,38024,38588,33699,33042,33438,31123,30412,38555,38590,38845,35884,35470,34307,34177,34509,36408,36289,36706,37137,37275,38501,39843,41528,42310,43539,46145,44793,44347,42643,42022,42973,42061,42290,42608,42615,42728,40673,38883,37360,36632,34892,41945,41832,42420,42372,42534,41422,34415,33768,32587,33147,33389,32689,33098,32739,33235,32385,31816,31601,31771,31822,32097,31989,32685,32594,32607,33344,33557,33484,34434,34599,34995,34518,34540,34116,33972,32551,31925,31345,30016,29299,29610,29861,29927,30023,30124,30253,30405,30382,30397,30394,30438,30463,30519,30571
32,19934,31927,30519,31210,31354,30653,30646,31195,31466,31326,31274,34680,32406,31917,33049,33823,34401,34076,34710,36829,38337,38533,33710,33092,33497,31167,30508,38730,38761,38901,36069,35543,34394,34260,34625,36496,36446,36717,37299,37381,39009,40011,41569,42254,43527,46085,44743,44364,42621,42171,43362,42527,43229,43626,43243,43221,41780,39709,37977,37460,43098,42150,42927,43607,42778,44223,35072,34815,34271,33092,33651,33912,33212,33619,33259,33756,32894,32319,32104,32274,32325,32603,32499,33196,33103,33111,33843,34057,33976,34916,35081,35474,34994,35008,34575,34423,33000,32372,31785,30456,29741,30046,30293,30354,30445,30539,30662,30807,30781,30791,30782,30823,30842,30894
33,16415,19979,32092,30691,31266,31522,30947,30650,31623,31878,31600,31570,35028,32682,32145,33154,34127,34820,34486,35022,37067,38265,38495,33722,33136,33540,31212,30602,38902,38934,38980,36115,35673,34475,34377,34749,36643,36492,36849,37363,37783,39064,40017,41566,42252,43516,45989,44703,44337,42754,42512,43826,43445,44200,44289,43745,44255,42645,40397,38744,42336,43358,43218,43966,43990,44382,36954,35453,35269,34726,33550,34108,34385,33683,34087,33725,34224,33351,32772,32556,32728,32779,33058,32958,33657,33559,33562,34290,34503,34417,35346,35511,35902,35420,35426,34986,34827,33402,32770,32177,30848,30135,30435,30678,30734,30819,30908,31024,31163,31133,31138,31126,31161,31177
34,17309,16408,20121,32167,30783,31490,31673,31007,31006,31918,32208,31723,31809,35285,32906,32322,33536,34388,35187,34891,35285,37049,38184,38454,33733,33174,33587,31255,30699,39062,39100,39051,36221,35764,34574,34418,34821,36692,36633,36921,37734,37798,39042,39995,41525,42216,43514,45934,44735,44452,43033,43088,44688,44380,44715,44771,44834,45168,43194,40992,42806,42683,44366,44000,44331,45609,38005,37260,35855,35671,35130,33957,34514,34803,34098,34501,34138,34638,33757,33174,32958,33130,33181,33461,33365,34064,33961,33960,34684,34898,34805,35726,35890,36278,35794,35795,35348,35183,33755,33121,32522,31193,30483,30777,31015,31067,31147,31230,31341,31475,31439,31441,31424,31457
35,21163,17261,16442,20099,32404,30902,31592,31687,31370,31262,32182,32386,31933,32056,35589,33149,32609,33820,34651,35496,35221,35263,37025,38106,38404,33739,33218,33640,31304,30787,39230,39135,39097,36286,35887,34666,34544,34861,36814,36745,37269,37704,37745,38973,39990,41486,42172,43484,45878,44786,44604,43386,43955,45430,44773,45014,45642,45451,45554,43556,44432,43148,43653,45324,44381,45905,38718,38224,37609,36207,36024,35484,34314,34868,35167,34461,34862,34499,34999,34111,33526,33311,33483,33534,33816,33721,34418,34312,34307,35028,35241,35143,36056,36220,36606,36120,36116,35664,35492,34062,33426,32822,31494,30785,31074,31307,31356,31431,31509,31615,31743,31705,31702,31683
36,26484,21314,17427,16525,20199,32451,31027,31707,32027,31731,31511,32431,32538,31975,32377,35893,33391,32779,34045,35024,35846,35078,35245,37000,38032,38360,33746,33262,33690,31337,30867,39264,39158,39179,36348,35986,34745,34539,34940,36887,37143,37268,37625,37683,38907,39927,41421,42095,43467,45885,44901,44953,44202,44731,45816,45079,45843,46273,45869,45872,44772,44832,44047,44553,45682,45957,40243,38999,38521,37915,36516,36334,35797,34627,35178,35485,34779,35179,34815,35317,34423,33836,33621,33794,33845,34127,34032,34729,34620,34611,35328,35542,35440,36346,36509,36893,36406,36397,35939,35762,34330,33692,33084,31757,31049,31333,31563,31607,31678,31752,31853,31976,31934,31929
