ETA,A_1952,A_1953,A_1954,A_1955,A_1956,A_1957,A_1958,A_1959,A_1960,A_1961,A_1962,A_1963,A_1964,A_1965,A_1966,A_1967,A_1968,A_1969,A_1970,A_1971,A_1972,A_1973,A_1974,A_1975,A_1976,A_1977,A_1978,A_1979,A_1980,A_1981,A_1982,A_1983,A_1984,A_1985,A_1986,A_1987,A_1988,A_1989,A_1990,A_1991,A_1992,A_1993,A_1994,A_1995,A_1996,A_1997,A_1998,A_1999,A_2000,A_2001,A_2002,A_2003,A_2004,A_2005,A_2006,A_2007,A_2008,A_2009,A_2010,A_2011,A_2012,A_2013,A_2014,A_2015,A_2016,A_2017,A_2018,A_2019,A_2020,A_2021,A_2022,A_2023,A_2024,A_2025,A_2026,A_2027,A_2028,A_2029,A_2030,A_2031,A_2032,A_2033,A_2034,A_2035,A_2036,A_2037,A_2038,A_2039,A_2040,A_2041,A_2042,A_2043,A_2044,A_2045,A_2046,A_2047,A_2048,A_2049,A_2050,A_2051,A_2052,A_2053,A_2054,A_2055,A_2056,A_2057,A_2058,A_2059,A_2060,A_2061,A_2062,A_2063,A_2064,A_2065
10,379672,376769,372167,357103,350414,437723,433439,436231,408556,405572,384866,378743,376734,391719,393038,393654,396104,394137,406122,436683,425453,429435,445610,470268,463455,461848,448084,440846,447182,432280,436369,427304,422339,419716,400342,377279,357365,343142,321285,309457,300206,294026,283123,276510,273210,263240,259759,269525,270075,275820,275166,275461,265478,260546,259619,261813,262841,265785,268833,273624,274366,276779,267643,263134,262500,265580,275775,278013,278662,280832,277615,273521,266882,262310,251600,246976,239211,231276,228091,229023,229978,229754,229143,228385,227915,227627,227194,227125,226916,227181,227280,227672,228004,228554,228955,229484,229771,229952,229976,229910,229480,228908,228250,227052,225779,224299,222366,220489,218732,216884,215004,213577,212354,211234
11,433497,378413,376072,371541,357087,349091,437393,433016,435903,408407,405815,383064,377501,375261,390494,391993,393384,395211,392755,404735,438692,426302,430395,446390,471417,464484,462979,449377,442112,448201,433632,436195,427221,422263,419687,400331,377255,357405,343191,321259,305720,300891,294707,283789,277391,274665,265187,261019,271288,272129,278429,276089,276807,267260,262581,261065,264098,265388,267561,269745,277404,276465,278840,270236,266298,264499,279562,275828,278482,279142,281323,278118,274032,267401,262837,252133,247515,239756,231827,228648,229582,230539,230315,229703,228946,228477,228186,227755,227686,227479,227743,227842,228233,228563,229112,229513,230040,230328,230507,230530,230463,230033,229460,228800,227598,226321,224839,222899,221019,219258,217403,215521,214086,212860
12,426765,431855,378262,375521,371105,356789,348063,437077,432954,436113,407698,405626,381613,376219,374414,389493,390990,392510,393666,392132,403931,436762,427143,431352,447152,472578,465537,464115,450653,443389,449150,433330,436106,427172,422250,419725,400394,377271,357508,343286,318337,306516,301474,295520,284638,278710,276325,266993,262284,273151,274003,279180,276987,278365,269342,264203,263313,266188,267173,269027,273836,279440,278497,281228,273278,268518,276903,279517,276318,278983,279655,281846,278648,274570,267947,263388,252691,248078,240325,232403,229226,230161,231118,230893,230283,229526,229054,228765,228334,228267,228058,228323,228421,228811,229139,229687,230087,230614,230901,231079,231102,231034,230603,230028,229364,228158,226879,225390,223448,221564,219796,217939,216049,214611
13,423792,424645,431629,377711,374632,369972,356309,347833,436854,432267,435159,405904,406211,379578,374410,373029,388439,388946,391930,393108,391355,404660,434823,428010,432320,447910,473736,466591,465235,451908,444554,448763,433092,436115,427217,422298,419822,400485,377336,357633,340988,318940,307157,302141,296489,285946,280137,277870,268768,263524,274918,274705,279952,278305,280214,270886,266694,265353,267769,268761,276333,275927,281353,280853,284005,275438,275243,276993,280028,276841,279516,280197,282396,279206,275135,268517,263964,253272,248665,240919,232999,229824,230759,231715,231491,230880,230121,229651,229362,228933,228865,228656,228920,229017,229405,229733,230280,230680,231206,231492,231669,231691,231623,231189,230611,229943,228735,227449,225959,224012,222121,220351,218487,216594
14,404086,421997,424363,430495,377535,373974,368863,356830,346878,437045,431300,434960,404322,405928,378149,373226,372208,387266,387230,390950,391861,391895,405401,432897,428843,433287,448646,474864,467659,466317,453075,444153,448437,432926,436226,427300,422419,419963,400601,377413,356648,341217,319492,307799,302962,297975,287349,281507,279324,270600,264742,275790,275395,281078,279691,281677,273248,268940,266944,269160,267462,278273,277727,283575,282916,286037,277383,275251,277529,280575,277398,280083,280771,282977,279793,275728,269116,264567,253882,249281,241537,233619,230444,231379,232335,232112,231499,230741,230271,229983,229553,229485,229277,229539,229634,230022,230349,230895,231295,231820,232105,232281,232303,232232,231795,231214,230543,229329,228041,226546,224593,222700,220923,219056
15,390287,401466,420628,422886,428928,376732,372850,368398,356623,346451,436079,428801,434475,402641,406009,376421,371758,371039,386214,386194,390033,392304,392430,406118,430958,429683,434208,449388,475983,468669,467327,452611,443817,448185,432814,436432,427477,422573,420135,400735,377406,356837,341503,320132,308692,304241,299621,288730,282896,280947,272210,265559,276633,276556,282461,280690,283820,275447,270769,268324,271370,269178,280394,280080,285948,285094,281341,277450,275826,278115,281170,278003,280695,281390,283602,280424,276363,269756,265214,254535,249936,242194,234276,231101,232037,232993,232767,232155,231398,230929,230641,230211,230143,229932,230193,230288,230674,231001,231547,231945,232470,232754,232930,232950,232875,232435,231851,231175,229958,228666,227165,225210,223310,221530
16,410885,387655,400480,419375,421543,427941,375516,372617,367790,357059,345184,434037,426580,434471,400658,406070,374543,370296,369614,384885,384669,390320,392759,392946,406799,429007,430512,435155,450132,477095,469596,466934,452259,443551,447998,432791,436725,427699,422766,420294,401499,377490,357093,341864,320876,310002,305701,301214,290085,284365,282319,272353,266484,277972,278072,283544,282429,285937,277224,272284,282375,272936,271348,282811,282583,288258,277158,281701,278102,276490,278788,281852,278692,281391,282091,284307,281134,277078,270477,265941,255265,250667,242926,235008,231835,232770,233723,233499,232888,232132,231662,231374,230943,230874,230662,230922,231015,231402,231728,232273,232670,233194,233478,233652,233668,233590,233147,232557,231878,230658,229360,227856,225894,223992
17,398406,407839,387088,398572,417325,419750,426229,375436,372297,368103,357619,343302,431666,423828,434101,398546,406616,372983,369271,368596,383938,384983,390619,393228,393460,407513,427059,431332,436093,450852,478098,469195,466596,451969,443332,447891,432813,437071,427992,423009,423229,401564,377773,357397,342269,322034,311582,307152,302794,291517,285652,282389,272567,268023,279808,279311,285309,284303,287775,278789,286527,283775,275143,274130,285718,284980,277088,277569,282517,278930,277327,279635,282706,279553,282256,282961,285181,282013,277962,271368,266833,256159,251562,243821,235905,232731,233663,234617,234393,233784,233026,232557,232268,231836,231764,231552,231810,231903,232289,232614,233159,233556,234079,234361,234530,234542,234461,234012,233420,232736,231510,230209,228699,226733
18,403331,396019,405963,384747,396734,415516,418029,425163,375261,372169,367250,355430,341251,429137,421568,433824,396834,406762,371087,367935,367141,384209,385259,390914,393665,393958,408200,425104,432140,437015,451477,477441,468644,466164,451568,443156,447893,433130,438113,428770,426877,422874,401880,378092,357719,342919,323400,313136,308668,304528,292875,286204,283171,274229,270623,281815,281920,288009,286417,289865,293171,288326,286392,278013,277890,288647,276932,277751,278695,283654,280078,278486,280800,283877,280729,283436,284146,286369,283206,279162,272569,268036,257363,252765,245025,237109,233931,234864,235820,235597,234985,234228,233757,233466,233032,232960,232744,233002,233095,233479,233804,234348,234744,235265,235541,235705,235714,235626,235174,234576,233886,232656,231348,229833
19,397404,400435,394905,403867,383191,394119,413328,416933,424444,375244,371466,365103,353122,338694,426850,419255,433233,395209,406760,369875,366341,367431,384511,385571,391191,394099,394470,408928,423156,432939,437874,450803,476783,468071,465765,451254,443123,448073,433721,439719,433544,426392,422969,402305,378522,358365,343717,325004,314857,310294,306045,293247,287586,284692,275817,273062,286023,286165,291391,289474,305104,294746,291470,289355,280818,281242,278603,278243,279340,280298,285268,281703,280118,282438,285520,282377,285087,285799,288027,284871,280828,274237,269703,259029,254432,246691,238771,235595,236528,237484,237258,236646,235888,235415,235121,234685,234608,234393,234650,234741,235125,235449,235991,236384,236897,237167,237328,237327,237236,236777,236171,235477,234238,232924
20,405085,394377,399164,392924,400943,380753,391687,411882,416050,423960,374767,369322,362901,351166,336812,424414,416500,432897,393290,406822,368263,366801,367705,384811,385877,391461,394570,395007,409597,421175,433676,437392,450262,476293,467655,465517,451107,443205,448392,434478,444275,433058,426430,423221,402863,379331,359207,344738,326774,317038,311660,306231,295088,289475,286304,277404,278920,291416,290293,295096,309662,306239,298572,294923,292579,284245,279061,279954,280375,281488,282460,287441,283885,282307,284632,287717,284578,287291,288009,290244,287088,283046,276454,271917,261244,256645,248898,240980,237805,238739,239691,239464,238851,238088,237611,237315,236873,236796,236580,236835,236925,237308,237631,238168,238551,239056,239321,239472,239466,239367,238898,238287,237582,236334
21,430742,402756,392764,397001,390599,397951,378193,390387,410545,415341,422682,373214,367007,360614,349043,334366,421676,413950,432983,391529,406658,368721,367250,368006,385093,386173,391775,395040,395552,410281,419136,433107,436958,449764,475886,467347,465402,451078,443585,448993,439331,443746,433115,426644,423508,403916,380365,360280,345867,328815,318941,311729,309016,297437,291662,288367,283440,285502,296396,294882,316603,310498,311150,303246,299193,297044,284652,280597,282598,283039,284168,285154,290144,286597,285026,287355,290443,287308,290028,290754,292988,289833,285789,279193,274657,263982,259374,251630,243713,240539,241468,242419,242190,241571,240804,240324,240021,239578,239500,239281,239535,239624,240006,240321,240848,241221,241720,241972,242116,242101,241989,241514,240889,240174
22,396171,427951,401632,391038,394041,388631,394514,376645,388707,409588,413568,421337,370849,364571,358785,347190,332560,419564,411703,432687,389904,404995,369172,367712,368289,385375,386487,392084,395505,396058,410932,418550,432569,436598,449376,475603,467188,465493,451292,444260,453934,439014,443746,433374,426812,424223,405204,381539,361451,347415,330550,319621,315428,312333,299938,294447,295842,289928,291033,301883,329682,317755,315843,317359,307820,303767,293373,285896,283631,285656,286116,287263,288260,293259,289721,288156,290490,293582,290457,293185,293911,296145,292988,288939,282344,277803,267119,262514,254771,246856,243677,244604,245552,245317,244693,243923,243434,243130,242686,242605,242385,242637,242725,243098,243401,243915,244282,244766,245011,245143,245113,244994,244503,243866
23,401050,393677,427018,399803,388378,391309,386526,391925,375031,387193,407910,413209,419868,369094,362141,356479,344843,330419,417144,409113,431995,390597,403338,369648,368193,368575,385669,386789,392390,395947,396518,410345,418059,432150,436332,449096,475535,467205,465780,451746,449275,453641,439148,443938,433623,427393,425103,406568,382855,362946,348799,332035,324508,319412,315056,302967,302590,302945,295324,297379,349511,331047,324155,322653,322711,312852,307112,294825,289143,286907,288954,289435,290596,291607,296615,293086,291528,293868,296971,293857,296586,297312,299543,296380,292332,285732,281181,270500,265896,258156,250236,247055,247980,248921,248680,248052,247273,246783,246478,246030,245947,245726,245976,246055,246414,246703,247210,247559,248035,248267,248382,248344,248206,247702
24,403991,398789,392272,424588,397420,386307,388028,384754,389979,373489,385030,405901,411946,418754,366935,359821,354543,342645,328121,414835,406951,430773,391286,401723,370129,368642,368852,385974,387112,392680,396342,395919,409867,417649,431814,436222,448969,475668,467440,466313,456533,448902,453767,439429,444110,434357,428185,426002,407944,384465,364313,351038,338261,329241,322212,317874,310721,310075,308451,301054,365198,351755,338526,331910,328612,328242,308593,308516,298090,292442,290232,292305,292803,293981,295004,300022,296503,294954,297307,300424,297312,300041,300765,302990,299828,295775,289164,284616,273937,269336,261590,253670,250487,251404,252338,252094,251457,250677,250186,249876,249427,249342,249118,249360,249423,249768,250050,250537,250877,251338,251550,251658,251598,251447
25,400474,401858,397879,391037,421878,395120,382968,385670,383552,387537,371413,383537,404566,411658,417695,364900,357260,352091,340524,326143,412441,407631,429524,391980,400085,370598,369108,369162,386279,387429,392937,395647,395441,409492,417358,431607,436237,449042,476022,467884,471264,456010,448842,454049,439753,444623,435185,428928,426958,409659,385950,366778,358591,343851,332289,324992,326196,317915,315663,314351,386139,367541,359676,346326,338369,334282,315648,309754,311633,301245,295628,293448,295541,296060,297253,298290,303320,299812,298279,300649,303767,300658,303385,304103,306329,303162,299097,292491,287944,277270,272663,264917,256995,253806,254716,255647,255394,254756,253974,253478,253167,252715,252628,252395,252621,252670,253006,253266,253744,254068,254509,254712,254796,254723
26,405390,398819,400772,396224,388901,419320,392068,380840,384203,381760,384375,371743,381941,402862,410217,416385,363252,355368,350023,338754,323937,413224,408312,428312,392672,398454,371089,369569,369444,386549,387659,392378,395095,395081,409228,417215,431554,436392,449267,476514,472924,470846,455799,448903,454374,440422,445228,435992,429710,428247,411245,388665,374963,365250,347989,335218,333073,333458,323094,321740,410868,388264,375436,369716,353667,344232,317995,316750,312625,314543,304192,298608,296453,298569,299106,300315,301365,306408,302919,301406,303778,306899,303789,306511,307231,309452,306274,302214,295609,291067,280388,275781,268034,260106,256910,257818,258740,258486,257846,257060,256563,256248,255795,255698,255449,255661,255700,256014,256265,256726,257028,257459,257638,257708
27,400279,403054,397640,399216,394179,387037,416251,390083,378985,381802,380053,383308,372177,380236,401300,409202,415495,360906,352960,347681,336708,324390,414001,409015,427099,393369,396863,371570,370045,369740,386857,387050,391932,394688,394874,409089,417171,431578,436663,449624,481519,472459,470635,455573,448962,455074,441195,445819,436844,430741,429489,413793,397008,381732,369654,351233,343476,339695,338041,328230,430240,412926,397335,385442,375954,359387,326453,318810,319335,315253,317206,306891,301335,299206,301341,301896,303122,304188,309250,305782,304273,306649,309769,306655,309379,310095,312305,309133,305074,298475,293928,283250,278641,270889,262955,259757,260657,261580,261323,260678,259890,259390,259073,258611,258499,258236,258438,258454,258759,258993,259431,259724,260129,260295
28,403203,398612,401819,396082,397231,392120,384431,413669,388785,376875,378987,378903,381921,372867,378336,399615,408459,413929,359629,350575,345738,337140,324877,414797,409695,425873,394052,395215,372053,370487,369989,386407,386606,391602,394414,394739,409034,417219,431714,437031,454135,480844,472289,470436,455365,449236,455727,441977,446371,437816,432384,433217,423487,405407,387648,374425,361057,351387,344417,343095,431617,433078,421617,406147,392060,381017,322185,327421,321106,321673,317629,319618,309333,303805,301698,303853,304426,305668,306755,311838,308375,306871,309247,312363,309252,311973,312679,314894,311723,307670,301067,296520,285842,281228,273470,265535,262332,263232,264150,263890,263243,262452,261950,261625,261148,261022,260750,260928,260936,261223,261434,261863,262130,262524
29,405995,401004,397241,400376,394169,395167,390128,382450,412258,386710,375100,377613,377853,381231,373844,377353,398137,407665,413085,356967,348136,346172,337602,325340,415570,410368,424642,394741,393567,372527,370884,369450,386074,386270,391375,394237,394713,409039,417325,431917,441127,453816,480490,472101,470246,455258,449522,456485,442753,447054,438767,435204,441698,429813,409645,391101,382842,367349,354592,347987,438267,434312,442721,430853,412225,396784,325118,322773,329445,323174,323779,319772,321789,311534,306030,303943,306116,306707,307971,309079,314166,310709,309206,311578,314697,311586,314297,315008,317224,314058,310002,303400,298853,288171,283551,275793,267854,264651,265547,266462,266200,265550,264757,264247,263908,263418,263284,262988,263158,263149,263413,263615,264019,264275
30,399803,404782,400410,396402,397628,392355,392419,388233,381412,409910,384299,373791,376298,376787,379888,374100,375224,396213,406494,411711,355291,348616,346603,338053,325792,416325,411051,423398,395438,391940,372940,370389,369017,385821,386038,391249,394144,394743,409136,417508,435390,440833,453688,480094,471927,470184,455179,449907,457093,443519,447917,441809,443811,448581,433871,412904,399356,389529,370665,357693,446983,441165,443872,451808,435719,416991,337248,325573,324559,331271,325038,325679,321702,323747,313516,308034,305967,308158,308770,310055,311169,316260,312805,311300,313675,316793,313673,316389,317102,319323,316155,312100,305498,300946,290259,285639,277878,269940,266734,267627,268540,268274,267623,266823,266300,265949,265450,265292,264989,265143,265111,265367,265544,265938
31,405961,398427,403520,398877,394345,396018,390103,390911,386947,379649,407507,382988,372572,374757,375478,379148,374828,373434,394829,405996,410276,355566,349090,347045,338505,326252,417097,411741,422150,396075,390172,372368,370017,368711,385669,385905,391167,394130,394823,409258,421057,435104,440699,453574,479684,471849,470078,455080,450167,457812,444190,450305,448804,448708,451482,435490,419765,403860,392172,372936,443428,449974,449607,451932,456068,440046,343775,337464,327153,326179,332926,326731,327399,323451,325518,315310,309848,307800,310011,310644,311935,313054,318146,314690,313189,315563,318673,315559,318276,318994,321212,318045,313989,307384,302827,292142,287519,279758,271819,268610,269501,270411,270144,269487,268673,268139,267779,267258,267094,266775,266907,266867,267099,267267
32,264528,404514,397639,402458,396798,392917,393156,388322,389292,385728,377161,407381,381829,371338,373582,374173,377792,375059,371958,393277,404609,409184,355804,349581,347508,338947,326693,417846,412423,420868,396580,389617,371912,369754,368512,385568,385842,391129,394146,394905,412509,420935,435026,440622,453433,479233,471768,470055,454899,450488,458083,445032,455071,451604,449414,451723,439869,422056,404687,393342,457630,446394,458027,458238,455808,460587,350050,343875,338870,328600,327662,334442,328275,328971,325045,327132,316946,311503,309475,311707,312346,313641,314763,319852,316400,314899,317266,320380,317269,319991,320707,322925,319758,315699,309089,304533,293847,289224,281462,273521,270311,271199,272108,271835,271165,270341,269799,269418,268891,268711,268371,268496,268433,268657
33,212497,263218,403314,396264,400896,395567,391146,391402,386841,387674,383508,376367,406969,380284,370304,372269,373028,376756,375635,370068,391653,403977,408092,356069,350044,347930,339359,327115,418584,413052,419444,395746,389144,371552,369558,368336,385510,385839,391141,394234,397783,412240,420953,434947,440526,453395,478807,471762,469938,454802,451055,460485,450269,458698,453170,450262,456866,442523,423230,406150,451609,460951,454292,465406,461186,459586,363269,350053,345139,340172,329940,329035,335840,329701,330418,326513,328617,318451,313029,311021,313259,313903,315201,316320,321412,317961,316455,318827,321942,318837,321557,322273,324490,321320,317257,310649,306091,295406,290782,283018,275077,271865,272751,273654,273370,272690,271859,271296,270910,270368,270169,269822,269925,269854
34,220304,212023,262669,402079,394691,399372,393402,389198,390042,385469,385690,381968,375030,406755,379190,368791,370742,372356,375930,376268,368518,391728,403348,407016,356314,350487,348356,339769,327540,419299,413546,418576,395040,388766,371331,369425,368253,385512,385858,391161,396877,397376,412056,420966,434868,440572,453383,478423,471658,469876,455769,455788,467516,456252,462339,456126,457279,462347,445511,426561,456229,455666,468682,461783,468849,464832,367061,363112,351203,346326,341394,331196,330317,337145,331029,331765,327878,329999,319854,314452,312452,314694,315340,316636,317759,322851,319396,317894,320268,323388,320282,323002,323718,325931,322757,318695,312086,307529,296844,292218,284455,276512,273300,274181,275073,274779,274093,273242,272674,272274,271713,271508,271140,271236
35,277114,219360,211314,261658,400723,392898,398027,392142,388476,388160,383029,384478,380711,374311,406678,377877,367173,369610,370770,374734,376244,368595,391799,402689,405914,356534,350944,348778,340176,327972,419967,412653,417832,394414,388475,371129,369323,368197,385498,385918,393890,396271,397093,411854,421036,434957,440657,453413,477984,471598,469988,458487,461658,471476,458331,463751,461648,460930,464524,447689,469534,460599,463495,474965,464420,472141,374844,366877,364169,352298,347454,342554,332384,331530,338376,332280,333032,329164,331302,321177,315783,313788,316032,316678,317977,319101,324187,320737,319238,321616,324734,321630,324349,325062,327271,324098,320035,313427,308869,298184,293558,285794,277852,274635,275506,276389,276089,275384,274529,273948,273530,272964,272739,272364
36,354370,276445,218850,210391,260755,399528,391523,396392,390716,387311,385761,382321,382898,379347,373614,406151,376014,365940,367837,369766,373612,374421,368698,391850,402012,404792,356692,351369,349185,340537,328237,419039,411879,417197,393891,388212,371002,369267,368171,385515,388718,393417,395807,396726,411700,421381,435076,440780,453372,477596,471784,472775,464572,466194,473612,459944,469416,465628,463469,466989,470884,473719,468075,469686,477466,467576,388484,374931,367863,365189,353352,348539,343665,333522,332687,339548,333471,334238,330388,332543,322428,317040,315048,317291,317940,319240,320359,325449,322002,320508,322884,326003,322899,325616,326325,328534,325360,321298,314690,310131,299447,294820,287057,279112,275886,276749,277626,277309,276599,275732,275134,274711,274126,273894
