ETA,A_1952,A_1953,A_1954,A_1955,A_1956,A_1957,A_1958,A_1959,A_1960,A_1961,A_1962,A_1963,A_1964,A_1965,A_1966,A_1967,A_1968,A_1969,A_1970,A_1971,A_1972,A_1973,A_1974,A_1975,A_1976,A_1977,A_1978,A_1979,A_1980,A_1981,A_1982,A_1983,A_1984,A_1985,A_1986,A_1987,A_1988,A_1989,A_1990,A_1991,A_1992,A_1993,A_1994,A_1995,A_1996,A_1997,A_1998,A_1999,A_2000,A_2001,A_2002,A_2003,A_2004,A_2005,A_2006,A_2007,A_2008,A_2009,A_2010,A_2011,A_2012,A_2013,A_2014,A_2015,A_2016,A_2017,A_2018,A_2019,A_2020,A_2021,A_2022,A_2023,A_2024,A_2025,A_2026,A_2027,A_2028,A_2029,A_2030,A_2031,A_2032,A_2033,A_2034,A_2035,A_2036,A_2037,A_2038,A_2039,A_2040,A_2041,A_2042,A_2043,A_2044,A_2045,A_2046,A_2047,A_2048,A_2049,A_2050,A_2051,A_2052,A_2053,A_2054,A_2055,A_2056,A_2057,A_2058,A_2059,A_2060,A_2061,A_2062,A_2063,A_2064,A_2065
10,37239,37510,36834,36878,38333,43680,46992,46906,44272,43988,41716,41202,40183,42825,42362,41732,41765,40565,40986,46298,41668,42208,42062,43828,42927,42734,42432,42207,43057,41898,42375,41075,41051,41397,39841,38721,36898,36124,35055,34545,33243,32487,31115,31239,30526,29724,29532,30109,30359,30452,30340,30227,28577,27228,26436,25930,25337,25285,25661,25015,30195,30346,28853,27632,26766,26260,24520,23902,23721,24047,23503,23157,22736,22507,21344,21401,20807,20061,20050,20232,20319,20295,20286,20070,19859,19650,19427,19220,18989,18789,18572,18381,18191,18028,17864,17721,17573,17430,17290,17157,17010,16867,16732,16573,16422,16268,16091,15927,15778,15626,15474,15352,15243,15135
11,44782,36817,37229,36463,36574,37863,43324,46557,46607,43882,43928,40867,40454,39531,42082,41661,41242,41187,40090,40347,46077,41557,42130,42033,43921,42991,42795,42514,42312,43119,42022,42346,41104,41061,41403,39810,38697,36861,36081,35003,34129,33247,32537,31166,31341,30599,29918,29564,30239,30434,30678,30278,30194,28614,27279,26466,26046,25497,25401,25720,30653,30343,30500,28961,27942,26824,25034,24461,23909,23729,24055,23512,23165,22744,22514,21353,21408,20814,20068,20057,20239,20327,20304,20294,20080,19870,19662,19440,19235,19005,18806,18591,18401,18213,18051,17887,17746,17599,17457,17318,17186,17040,16898,16764,16604,16454,16301,16124,15961,15812,15660,15507,15386,15276
12,42598,44195,36478,36893,36206,36436,37485,43015,46308,46339,43804,43380,40108,39722,38774,41436,40955,40571,40451,39466,39633,45512,41448,42056,42006,44010,43061,42850,42599,42414,43169,41914,42271,41087,41030,41392,39772,38642,36809,36037,34746,34125,33246,32573,31216,31450,30739,30044,29550,30353,30578,30634,30207,30199,28671,27300,26522,26192,25638,25564,30578,30780,30446,30558,29254,27882,25006,25008,24466,23917,23738,24063,23522,23175,22753,22523,21363,21417,20822,20077,20065,20248,20336,20314,20305,20091,19883,19676,19455,19251,19022,18825,18610,18422,18235,18074,17912,17772,17625,17485,17347,17215,17070,16929,16795,16636,16486,16333,16157,15994,15845,15694,15541,15419
13,42135,42136,43801,36159,36586,35678,35996,37243,42738,45774,46158,42937,42805,39330,39017,38082,40791,40287,39979,39925,38935,39429,44942,41338,41983,41977,44102,43126,42909,42671,42474,43040,41812,42229,41046,40980,41341,39746,38586,36766,35819,34733,34108,33299,32645,31273,31552,30857,30135,29562,30476,30491,30606,30154,30210,28730,27406,26587,26273,25804,30591,30727,30910,30519,30790,29372,25266,25044,25013,24473,23927,23748,24073,23532,23185,22763,22533,21374,21427,20832,20087,20074,20258,20347,20325,20317,20104,19897,19690,19471,19268,19040,18844,18631,18444,18258,18098,17937,17798,17653,17513,17376,17246,17101,16960,16827,16669,16519,16367,16191,16028,15879,15727,15574
14,39434,41647,41633,43385,35884,36092,35266,35842,36914,42329,45714,45369,42035,42238,38448,38236,37389,40113,39577,39392,39276,38703,39226,44380,41225,41914,41947,44189,43194,42964,42726,42339,42944,41718,42165,41002,40952,41312,39666,38527,36565,35776,34716,34132,33330,32740,31357,31643,30915,30246,29623,30477,30441,30593,30116,30236,28854,27493,26677,26384,29869,30757,30801,31069,30541,30854,25384,25187,25050,25021,24482,23938,23759,24085,23545,23198,22776,22546,21387,21439,20843,20099,20086,20270,20360,20339,20331,20120,19913,19708,19490,19288,19061,18866,18654,18468,18283,18124,17965,17826,17682,17544,17407,17278,17134,16994,16861,16703,16554,16402,16226,16063,15914,15762
15,39256,38827,41050,41190,42853,35500,35692,34928,35483,36366,42268,44671,44596,41057,41676,37635,37522,36702,39358,38941,38797,38999,38472,39020,43814,41115,41841,41914,44279,43254,42994,42581,42180,42839,41643,42103,40943,40901,41275,39623,38444,36508,35754,34711,34165,33362,32871,31410,31730,31000,30379,29627,30462,30435,30600,30109,30317,28995,27590,26755,30294,29959,30897,30834,31141,30662,25574,25374,25195,25060,25032,24493,23952,23774,24100,23561,23214,22792,22562,21403,21454,20859,20115,20102,20286,20377,20356,20348,20138,19932,19728,19511,19310,19085,18891,18680,18495,18311,18154,17995,17858,17715,17577,17441,17313,17170,17030,16898,16740,16591,16439,16263,16100,15952
16,43417,38677,38274,40592,40655,42280,34988,35254,34458,35196,36447,41251,43743,43926,40167,41083,36761,36663,36040,38802,38187,38495,38719,38232,38818,43251,40999,41768,41893,44367,43293,42868,42487,42079,42743,41550,42023,40861,40861,41235,39541,38388,36468,35740,34690,34207,33409,32945,31444,31778,31082,30298,29665,30502,30428,30572,30146,30415,29051,27686,31078,30323,30112,30925,30913,31150,26222,25679,25386,25208,25073,25046,24509,23970,23793,24119,23582,23235,22812,22581,21423,21474,20878,20135,20121,20306,20397,20377,20370,20160,19956,19753,19536,19337,19112,18920,18710,18526,18343,18187,18029,17893,17751,17614,17480,17351,17209,17070,16938,16781,16632,16480,16305,16142
17,38699,42502,38211,37859,40106,39989,41720,34554,34918,34109,35200,35541,40412,42733,43101,39288,40502,36047,36040,35278,38030,37882,38189,38442,37999,38617,42684,40890,41699,41864,44419,43177,42766,42409,41970,42657,41467,41967,40777,40834,41480,39451,38308,36400,35707,34645,34250,33447,32973,31478,31853,30981,30250,29739,30565,30433,30608,30193,30515,29152,31864,31117,30431,30247,31085,30968,26287,26344,25697,25404,25226,25092,25067,24531,23995,23819,24145,23609,23262,22838,22608,21451,21500,20904,20161,20147,20332,20424,20405,20398,20189,19985,19783,19568,19369,19146,18955,18746,18564,18382,18227,18070,17936,17794,17658,17524,17397,17255,17116,16985,16829,16680,16528,16352
18,41881,38266,41664,37688,37408,39530,39322,41055,34292,34399,33950,34414,34671,39426,41674,42313,38472,39866,35234,35162,34542,37735,37570,37890,38158,37773,38409,42118,40769,41621,41774,44123,42943,42593,42193,41772,42444,41248,41849,40646,41093,41350,39363,38231,36296,35595,34598,34271,33402,33013,31518,31741,30930,30159,29775,30605,30523,30704,30241,30615,31590,31869,31214,30451,30399,31130,26371,26287,26370,25727,25434,25256,25123,25099,24564,24032,23857,24183,23649,23301,22877,22646,21490,21538,20942,20199,20185,20371,20463,20444,20437,20230,20027,19826,19612,19414,19192,19002,18795,18614,18434,18280,18125,17991,17851,17715,17582,17456,17314,17176,17046,16889,16741,16589
19,38816,41205,38010,41140,37220,36725,38802,38734,40701,33762,34366,33195,33581,33866,38547,40717,41496,37599,39384,34400,34466,34289,37447,37263,37586,37881,37540,38207,41556,40659,41503,41413,43777,42646,42245,41924,41416,42115,40954,41716,40875,40895,41225,39294,38076,36125,35463,34505,34162,33266,32999,31375,31635,30806,30104,29798,30727,30714,30814,30281,32936,31533,32004,31113,30631,30464,27151,26509,26328,26411,25772,25479,25301,25169,25148,24615,24086,23912,24238,23705,23357,22933,22702,21547,21594,20997,20255,20240,20426,20519,20501,20494,20288,20086,19887,19674,19477,19257,19068,18862,18683,18504,18352,18198,18065,17926,17792,17659,17534,17393,17255,17125,16969,16821
20,39483,38166,40625,37663,40333,36451,36015,38237,38208,40048,33650,33643,32506,32798,33028,37485,39684,40727,36672,38765,33537,34252,34035,37154,36956,37286,37606,37313,38000,40988,40487,41216,41071,43427,42279,41953,41619,41057,41786,40696,41873,40622,40736,41057,39117,37847,35913,35252,34292,34011,33171,32696,31285,31513,30704,30030,30021,30883,30799,30907,33040,32775,31721,31987,31363,30672,27615,27076,26561,26381,26463,25831,25537,25359,25229,25209,24678,24153,23981,24306,23775,23428,23003,22773,21619,21665,21068,20327,20311,20498,20591,20573,20567,20362,20162,19963,19752,19557,19338,19151,18947,18770,18592,18442,18289,18158,18020,17887,17756,17631,17491,17354,17224,17068
21,43174,39039,37655,40135,37381,39230,35775,35386,37716,37492,39893,33106,32941,31717,32044,32194,36559,38683,39939,35832,38141,33355,34028,33786,36861,36650,36989,37327,37083,37793,40350,40137,40932,40705,42981,41878,41563,41249,40623,41476,40868,41592,40438,40505,40761,38816,37628,35633,34951,34083,33876,32844,32502,31160,31407,30592,30072,30241,30988,30955,33744,32801,33144,31845,32136,31387,28499,27498,27122,26611,26432,26514,25888,25594,25417,25288,25271,24742,24222,24051,24376,23848,23501,23077,22847,21697,21740,21144,20404,20388,20574,20668,20651,20646,20442,20243,20047,19837,19644,19428,19243,19041,18865,18690,18541,18390,18260,18123,17992,17862,17738,17599,17463,17333
22,38160,42614,38523,37299,39532,37039,38122,35164,34755,36967,37378,39300,32424,32080,31037,31164,31314,35594,37745,39146,34895,37653,33170,33820,33536,36568,36340,36687,37052,36852,37561,39983,39830,40645,40329,42526,41448,41172,40798,40298,41667,40567,41418,40247,40199,40336,38571,37262,35268,34656,33839,33563,32681,32293,31051,31236,30829,30170,30441,31139,33761,33528,33151,33016,31833,32094,30092,28347,27520,27148,26641,26464,26546,25927,25634,25458,25331,25316,24790,24276,24107,24432,23908,23563,23139,22910,21764,21806,21210,20473,20455,20642,20737,20721,20715,20513,20317,20122,19915,19725,19511,19328,19129,18956,18783,18636,18487,18359,18224,18094,17965,17842,17704,17568
23,38763,37710,42116,38138,36667,38826,36504,37314,34709,34079,36928,36822,38675,31755,31425,30208,30444,30452,34653,36578,38272,34789,37172,32990,33608,33279,36271,36034,36385,36771,36568,37279,39711,39537,40291,39929,42106,41019,40728,40427,40444,41433,40386,41159,39900,39736,39965,38250,36893,34935,34402,33512,33399,32460,32129,30924,31394,30863,30238,30578,34448,33572,33738,32944,32880,31852,31458,29845,28324,27503,27137,26635,26459,26541,25932,25640,25465,25341,25328,24807,24300,24135,24460,23940,23598,23175,22947,21807,21847,21252,20519,20500,20687,20782,20767,20762,20562,20369,20177,19973,19785,19574,19395,19199,19028,18857,18713,18566,18440,18307,18179,18052,17930,17793
24,37202,38267,37282,41557,37573,36092,37869,36094,36501,33883,33955,36290,36346,38140,31145,30686,29482,29555,29654,33675,35622,37945,34685,36696,32806,33396,33027,35987,35730,36080,36449,36268,37066,39364,39190,40025,39516,41632,40636,40336,40555,40173,41286,40183,40843,39521,39339,39534,37923,36430,34594,34049,33452,33140,32249,31854,31020,31426,30849,30251,34602,34269,33799,33705,32944,32826,31140,31191,29756,28249,27437,27077,26581,26408,26490,25892,25602,25429,25307,25298,24782,24286,24124,24448,23936,23595,23175,22948,21815,21853,21261,20533,20513,20699,20795,20781,20777,20580,20389,20201,20000,19816,19609,19433,19240,19072,18905,18762,18619,18495,18364,18239,18113,17993
25,38309,36713,37924,36921,41052,36959,35341,37324,35791,35442,33823,33350,35595,35815,37479,30370,29931,28685,28805,28819,32795,35528,37619,34587,36211,32630,33184,32774,35696,35421,35738,36166,36090,36842,39002,38876,39700,39103,41137,40285,40486,40220,39995,41101,39912,40441,39095,38805,39029,37512,36044,34262,33914,33222,32943,31972,31884,31008,31409,30852,36115,34435,34470,33615,33590,32882,31532,30720,31034,29612,28123,27321,26967,26479,26309,26392,25807,25519,25348,25230,25224,24716,24230,24073,24397,23891,23554,23136,22911,21788,21823,21235,20512,20491,20677,20773,20760,20757,20564,20376,20192,19995,19815,19611,19439,19249,19085,18921,18782,18641,18520,18393,18268,18144
26,37716,37933,36301,37534,36521,40393,36366,34802,36669,35289,35235,33533,32788,34989,35316,36946,29847,29234,27962,28020,27980,32778,35448,37297,34489,35733,32454,32968,32522,35405,35081,35489,35939,35858,36608,38696,38595,39392,38759,40735,40472,40258,40074,39812,40813,39616,40093,38652,38356,38543,37101,35687,34185,33685,33032,32622,31954,31744,30889,31400,37040,35897,34715,34870,33531,33423,31580,31130,30514,30824,29417,27948,27156,26810,26331,26166,26249,25678,25392,25224,25110,25110,24610,24136,23984,24307,23809,23475,23060,22837,21725,21758,21173,20457,20436,20621,20717,20706,20703,20514,20331,20150,19957,19781,19582,19413,19228,19067,18907,18771,18633,18516,18390,18268
27,38893,37179,37543,35855,37098,36026,39573,35782,34168,35809,35237,34719,33207,32318,34446,34732,36278,29082,28442,27309,27248,27971,32770,35368,36984,34386,35258,32275,32757,32272,35088,34859,35349,35737,35635,36396,38412,38314,39071,38451,40999,40231,40138,39828,39573,40457,39367,39636,38263,37899,38148,36775,35584,33981,33462,32879,32730,31851,31659,30781,38136,36862,36226,34715,34567,33471,31567,31012,30875,30265,30571,29181,27733,26953,26616,26147,25987,26070,25514,25232,25066,24958,24963,24471,24011,23864,24185,23695,23365,22954,22733,21633,21663,21084,20375,20352,20536,20634,20624,20622,20437,20258,20082,19893,19721,19526,19362,19180,19024,18867,18735,18601,18485,18362
28,35679,38622,36754,37123,35475,36594,35428,38961,35296,33533,35664,34762,34183,33037,31692,33781,34243,35666,28444,27712,26512,27229,27964,32757,35281,36670,34285,34782,32099,32545,32003,34912,34736,35179,35517,35476,36194,38187,38009,38868,38672,40773,40124,40048,39607,39306,40189,39009,39278,37766,37487,37919,36772,35440,33871,33375,32975,32721,31782,31569,37445,38005,37093,36177,34569,34552,30821,31042,30728,30593,29991,30293,28919,27493,26727,26399,25941,25785,25869,25328,25050,24888,24786,24797,24314,23867,23725,24044,23562,23237,22829,22610,21523,21551,20976,20275,20252,20435,20533,20524,20524,20343,20168,19996,19812,19644,19453,19293,19115,18963,18810,18682,18550,18437
29,38052,35327,38210,36434,36719,34963,36017,34929,38428,34706,33358,35196,34341,33828,32718,31072,33228,33578,35094,27792,26969,26503,27216,27953,32740,35189,36348,34190,34304,31920,32308,31869,34853,34596,34968,35346,35255,35974,37946,37759,39069,38507,40700,39985,39915,39333,39048,39893,38636,38857,37366,37111,37832,36500,35373,33722,33496,32869,32550,31616,37322,37310,38361,37017,35958,34477,30398,30247,30745,30432,30300,29705,30002,28646,27244,26492,26173,25726,25574,25659,25133,24860,24703,24606,24622,24148,23713,23576,23893,23421,23099,22695,22478,21404,21429,20859,20166,20143,20325,20423,20416,20417,20240,20070,19902,19721,19557,19370,19214,19041,18893,18744,18618,18489
30,34202,37746,34992,37882,35965,36214,34386,35578,34528,37661,34620,32896,34669,33827,33309,32421,30469,32633,33063,34357,27127,26954,26482,27198,27933,32725,35104,36029,34086,33828,31719,32195,31809,34737,34447,34841,35222,35146,35726,37738,37972,38993,38428,40548,39809,39685,39095,38725,39533,38283,38469,37125,37049,37586,36425,35237,33927,33540,32745,32440,38410,37184,37681,38082,36897,35799,30833,29984,29960,30453,30141,30011,29424,29717,28379,27000,26262,25952,25514,25368,25453,24944,24675,24521,24430,24451,23986,23563,23431,23747,23282,22965,22564,22349,21287,21309,20745,20060,20036,20217,20316,20311,20312,20139,19972,19808,19632,19472,19289,19137,18968,18823,18676,18553
31,35731,33911,37366,34841,37509,35544,35742,33854,35148,33946,37525,34134,32539,34209,33265,32805,32102,29961,31937,32632,33793,27122,26932,26463,27176,27918,32716,35024,35710,33980,33323,31551,32165,31736,34618,34380,34739,35078,35003,35546,37920,37840,38897,38345,40386,39619,39484,38792,38399,39179,37999,38136,37131,36853,37426,36249,35367,33801,33503,32646,37941,38263,37380,37644,37851,36802,31400,30298,29716,29690,30180,29868,29742,29161,29452,28131,26773,26048,25746,25318,25176,25264,24770,24505,24355,24270,24295,23838,23427,23299,23613,23156,22842,22444,22231,21181,21201,20642,19964,19939,20120,20219,20215,20218,20048,19885,19724,19551,19395,19216,19067,18902,18760,18616
32,24100,35385,33562,37166,34414,37138,34902,35222,33456,34463,33844,37240,33661,32082,33693,32773,32282,31790,29380,31326,32032,33583,27119,26914,26449,27163,27904,32707,34936,35389,33847,33232,31567,32129,31672,34540,34283,34639,34923,34843,35749,37793,37787,38845,38198,40197,39434,39277,38462,38172,38948,37749,38164,36974,36682,37325,36361,35243,33828,33503,38844,37861,38495,37346,37348,37717,30897,30963,30056,29476,29450,29936,29625,29500,28928,29216,27911,26573,25859,25565,25147,25010,25099,24619,24358,24213,24131,24161,23712,23311,23188,23500,23050,22739,22344,22133,21093,21111,20556,19885,19859,20040,20139,20137,20139,19973,19813,19655,19486,19333,19157,19012,18849,18710
33,20852,23861,35090,33405,36813,34138,36567,34353,34832,32890,34353,33416,36890,33219,31746,33246,32282,31821,31470,28813,30719,31906,33355,27124,26902,26432,27133,27893,32698,34851,35055,33668,33217,31494,32024,31589,34424,34179,34545,34818,35048,35678,37717,37760,38755,38080,40018,39219,39058,38113,37990,38758,37772,38011,36906,36668,37553,36318,35315,33962,37929,38757,38107,38307,37141,37246,31788,30482,30743,29847,29268,29241,29724,29414,29293,28727,29014,27722,26402,25699,25412,25003,24871,24962,24495,24238,24095,24018,24052,23609,23219,23099,23410,22966,22658,22265,22056,21026,21041,20490,19825,19799,19978,20079,20077,20080,19916,19759,19605,19438,19288,19116,18972,18812
34,22136,20675,23657,34925,33137,36365,33561,36200,34008,34278,32758,33956,32979,36502,32791,31210,32672,31879,31431,31172,28239,30664,31775,33137,27124,26888,26422,27114,27882,32692,34759,34956,33625,33123,31419,31974,31554,34364,34054,34467,34993,34965,35652,37677,37698,38673,37950,39871,39030,38850,37945,38000,38827,37786,38055,36981,37043,37735,36460,35458,37931,37948,38992,38064,38238,37070,31822,31374,30305,30559,29672,29094,29067,29547,29239,29121,28561,28846,27567,26262,25568,25290,24889,24761,24854,24398,24144,24004,23931,23969,23532,23150,23034,23344,22905,22600,22209,22001,20979,20993,20445,19785,19758,19938,20038,20037,20041,19879,19724,19573,19408,19261,19091,18949
35,26913,21949,20507,23460,34665,32771,35996,33323,35901,33424,34094,32355,33612,32610,36231,32324,30758,32224,31446,30910,30906,28197,30612,31644,32920,27114,26867,26394,27098,27866,32661,34647,34892,33551,33033,31324,31909,31487,34288,33986,34648,34915,34911,35619,37619,37614,38573,37829,39673,38852,38678,37903,38053,38751,37844,37989,37131,37110,37720,36398,38671,37994,38194,38971,38005,38162,32518,31501,31224,30161,30409,29530,28953,28925,29404,29097,28982,28427,28711,27442,26151,25467,25196,24802,24678,24772,24327,24076,23938,23869,23910,23478,23105,22991,23300,22866,22563,22175,21967,20953,20965,20420,19764,19737,19915,20016,20016,20019,19860,19708,19558,19396,19250,19082
36,32192,26726,21657,20415,23272,34319,32545,35671,32962,35360,33279,33747,31952,33165,32199,35828,31873,30363,31672,30942,30382,30663,28165,30553,31520,32702,27107,26849,26388,27081,27841,32476,34582,34822,33425,32976,31259,31857,31427,34228,34176,34546,34826,34798,35561,37598,37580,38481,37692,39498,38712,38632,38020,38070,38716,37849,38212,37177,37172,37772,38629,38710,38248,38164,38735,37857,32901,32503,31379,31103,30045,30288,29416,28839,28812,29291,28984,28872,28321,28604,27344,26067,25391,25125,24738,24619,24714,24278,24029,23894,23828,23872,23445,23078,22967,23275,22846,22545,22158,21952,20943,20954,20411,19759,19731,19909,20010,20010,20014,19857,19706,19558,19398,19253
