ETA,A_1952,A_1953,A_1954,A_1955,A_1956,A_1957,A_1958,A_1959,A_1960,A_1961,A_1962,A_1963,A_1964,A_1965,A_1966,A_1967,A_1968,A_1969,A_1970,A_1971,A_1972,A_1973,A_1974,A_1975,A_1976,A_1977,A_1978,A_1979,A_1980,A_1981,A_1982,A_1983,A_1984,A_1985,A_1986,A_1987,A_1988,A_1989,A_1990,A_1991,A_1992,A_1993,A_1994,A_1995,A_1996,A_1997,A_1998,A_1999,A_2000,A_2001,A_2002,A_2003,A_2004,A_2005,A_2006,A_2007,A_2008,A_2009,A_2010,A_2011,A_2012,A_2013,A_2014,A_2015,A_2016,A_2017,A_2018,A_2019,A_2020,A_2021,A_2022,A_2023,A_2024,A_2025,A_2026,A_2027,A_2028,A_2029,A_2030,A_2031,A_2032,A_2033,A_2034,A_2035,A_2036,A_2037,A_2038,A_2039,A_2040,A_2041,A_2042,A_2043,A_2044,A_2045,A_2046,A_2047,A_2048,A_2049,A_2050,A_2051,A_2052,A_2053,A_2054,A_2055,A_2056,A_2057,A_2058,A_2059,A_2060,A_2061,A_2062,A_2063,A_2064,A_2065
10,25795,24849,24199,23956,21166,29186,27594,27004,24401,23844,22326,22283,21678,22419,22518,22957,23149,22873,23940,25119,24690,25246,26042,27368,26890,26870,25630,25353,25896,25278,25635,24805,24299,23780,22098,20523,18939,17776,16142,15142,14580,14322,14135,13557,13632,13173,13120,13625,14278,14836,15152,15337,14991,15342,15447,16203,16638,16947,17658,18286,15052,15325,15009,15466,15594,16328,19726,19998,20264,20539,20852,20454,19932,19433,19118,18522,17979,17288,16901,16967,16954,16834,16775,16743,16754,16797,16858,16955,17053,17194,17330,17491,17649,17824,17985,18154,18300,18432,18545,18644,18705,18746,18769,18738,18690,18615,18494,18370,18250,18119,17982,17882,17800,17728
11,29217,25829,24819,24215,24136,21189,29121,27620,27004,24353,24101,22266,22412,21661,22398,22610,23011,23225,22912,23872,25319,24850,25397,26160,27499,27004,26986,25765,25492,25997,25392,25685,24813,24337,23802,22123,20548,18978,17831,16220,15080,14625,14379,14178,13667,13804,13306,13296,13802,14502,15132,15358,15569,15206,15576,15626,16405,16968,17143,17759,14976,15320,15553,15337,15691,15795,19455,19725,20063,20330,20604,20915,20516,19995,19497,19180,18587,18044,17353,16968,17035,17022,16902,16843,16811,16822,16864,16924,17021,17118,17258,17392,17553,17710,17883,18043,18211,18356,18487,18599,18697,18758,18798,18820,18788,18740,18664,18542,18417,18297,18165,18028,17927,17844
12,29005,29089,25666,24777,24234,24035,21094,29144,27553,27043,24661,24164,22437,22497,21841,22464,22626,23106,23221,23027,23999,25388,25015,25547,26275,27630,27117,27101,25901,25629,26092,25422,25691,24828,24375,23827,22183,20563,19017,17903,16165,15164,14712,14455,14281,13844,13957,13485,13488,13996,14734,15304,15489,15761,15454,15775,15898,16684,17153,17251,14620,15224,15532,15850,15558,15923,18847,19476,19792,20131,20397,20671,20978,20580,20060,19563,19244,18652,18110,17420,17036,17103,17091,16971,16912,16880,16889,16931,16990,17087,17183,17322,17456,17615,17771,17943,18102,18269,18413,18544,18655,18752,18812,18851,18873,18840,18791,18715,18592,18466,18345,18212,18075,17973
13,29981,28992,29240,25710,24794,24231,24147,21107,29100,27579,27004,24759,24369,22409,22457,21825,22476,22573,23149,23198,23057,24219,25452,25180,25701,26394,27760,27230,27212,26036,25758,26109,25446,25733,24824,24414,23842,22247,20631,19066,17893,16240,15241,14786,14547,14427,13990,14091,13660,13644,14215,14913,15422,15707,15984,15646,16058,16189,16890,17332,14196,14901,15463,15823,16084,15789,18939,18895,19547,19862,20200,20465,20738,21043,20646,20126,19630,19310,18719,18178,17489,17106,17172,17160,17041,16982,16949,16958,16999,17058,17154,17249,17387,17520,17678,17833,18004,18163,18329,18472,18602,18712,18808,18868,18906,18927,18893,18843,18766,18643,18517,18395,18261,18123
14,27833,29886,28974,29219,25654,24850,24167,24130,21083,29116,27525,27172,24917,24582,22524,22615,21881,22487,22708,23195,23334,23292,24432,25516,25342,25856,26512,27886,27341,27327,26169,25750,26105,25448,25788,24850,24448,23911,22306,20701,19064,17960,16316,15346,14922,14695,14560,14132,14269,13864,13855,14393,15035,15608,15902,16167,15874,16367,16390,17022,13893,14461,15148,15699,16042,16275,18857,18959,18969,19620,19933,20270,20533,20806,21109,20713,20194,19698,19377,18788,18247,17559,17176,17242,17231,17112,17052,17019,17028,17069,17127,17221,17316,17453,17585,17742,17896,18066,18224,18389,18532,18660,18770,18866,18924,18961,18982,18947,18896,18819,18695,18568,18445,18312
15,26205,27802,29955,28958,29090,25714,24800,24164,24041,21134,28981,27615,27254,25024,24696,22455,22717,21905,22642,22669,23271,23581,23526,24652,25584,25502,26001,26627,28010,27446,27434,26183,25772,26121,25503,25842,24889,24520,23955,22355,20743,19117,18054,16421,15500,15109,14861,14736,14281,14444,14128,13978,14537,15182,15814,16059,16435,16138,16556,16540,13998,14125,14687,15433,15944,16250,18849,18872,19034,19045,19695,20004,20340,20603,20875,21177,20782,20263,19769,19446,18859,18318,17630,17248,17314,17303,17184,17124,17091,17100,17139,17197,17291,17384,17521,17651,17808,17961,18130,18287,18451,18593,18721,18830,18925,18982,19019,19038,19003,18951,18873,18748,18621,18498
16,28562,26121,27861,30145,29038,29170,25708,24743,24194,24024,20909,29083,27555,27461,25016,24940,22476,22706,21854,22575,22744,23533,23826,23760,24866,25644,25662,26148,26743,28135,27541,27464,26194,25817,26168,25537,25899,24939,24604,24037,22407,20808,19233,18152,16551,15700,15297,15051,14896,14483,14670,14229,14133,14698,15390,16014,16273,16726,16390,16721,14637,14234,14327,15001,15694,16157,18425,18892,18954,19115,19127,19775,20081,20416,20678,20951,21250,20856,20338,19845,19520,18934,18394,17707,17326,17392,17380,17262,17202,17168,17176,17215,17272,17365,17458,17593,17723,17879,18031,18199,18356,18519,18660,18787,18895,18988,19045,19081,19099,19063,19011,18932,18806,18678
17,28506,28464,26209,27862,29985,29040,29140,25727,24731,24192,24219,20928,29130,27678,27567,25080,25145,22560,22843,22043,22704,23008,23799,24075,23989,25084,25711,25814,26299,26853,28262,27584,27467,26217,25868,26198,25586,25968,25015,24667,24160,22497,20912,19333,18317,16764,15919,15505,15252,15079,14692,14762,14315,14298,14919,15572,16263,16612,16928,16533,14752,14851,14449,14638,15301,15932,17850,18442,18992,19053,19213,19226,19870,20173,20508,20770,21042,21339,20946,20429,19937,19610,19026,18485,17799,17419,17485,17473,17355,17295,17261,17269,17308,17364,17456,17547,17682,17811,17965,18117,18284,18439,18602,18742,18868,18975,19067,19123,19157,19175,19138,19085,19005,18879
18,27684,28500,28802,26172,27800,30020,28904,29075,25682,24720,24212,24180,20932,29157,27694,27747,25242,25295,22576,22883,22087,22972,23270,24065,24315,24222,25297,25774,25974,26448,26979,28348,27621,27531,26303,25989,26289,25708,26137,25170,24839,24216,22636,21041,19491,18541,16991,16176,15737,15528,15368,14866,14925,14647,14588,15195,15855,16601,16939,17138,15230,15080,15082,14853,15051,15621,17986,17882,18577,19127,19186,19343,19356,19998,20299,20633,20893,21165,21460,21068,20552,20061,19732,19149,18609,17924,17545,17610,17599,17481,17421,17387,17394,17432,17486,17578,17668,17802,17930,18083,18234,18400,18554,18716,18854,18979,19084,19175,19230,19263,19280,19242,19188,19108
19,27036,27645,28497,28823,26126,27894,29876,28949,29055,25711,24560,24174,24239,20986,29176,27817,27862,25284,25436,22718,22974,22345,23248,23538,24326,24556,24456,25516,25840,26131,26611,27124,28492,27741,27685,26484,26159,26442,25906,26402,25423,24958,24376,22808,21270,19777,18839,17385,16545,16098,15947,15624,15134,15241,14959,14937,15613,16467,17101,17284,15769,15531,15377,15484,15287,15483,17919,18155,18076,18768,19315,19371,19525,19539,20179,20476,20810,21069,21340,21632,21241,20726,20236,19904,19323,18783,18098,17720,17785,17775,17657,17597,17562,17568,17605,17659,17749,17838,17971,18097,18250,18399,18564,18717,18876,19013,19136,19240,19330,19383,19415,19430,19391,19336
20,28696,26934,27930,28460,28642,26149,27786,29923,28941,29121,25863,24648,24234,24125,20959,29157,27834,27974,25356,25577,22754,23195,22608,23525,23803,24588,24802,24690,25723,25904,26329,26808,27270,28700,27911,27869,26696,26377,26684,26201,26765,25549,25186,24611,23124,21629,20145,19225,17914,17045,16551,16283,16060,15545,15613,15317,15619,16364,17088,17659,16278,16083,15993,15938,16003,15769,17601,18131,18417,18341,19026,19570,19621,19773,19789,20426,20719,21051,21309,21581,21868,21478,20963,20474,20138,19559,19019,18335,17958,18023,18012,17896,17835,17799,17804,17840,17892,17980,18069,18200,18325,18476,18624,18787,18938,19095,19230,19351,19453,19541,19592,19623,19636,19595
21,29977,28563,27136,27972,28542,28670,26053,27746,29908,28907,28945,25808,24641,24221,24066,21022,29287,27778,28159,25501,25802,22977,23409,22866,23796,24064,24854,25040,24926,25941,25998,26540,26949,27438,28918,28124,28097,26935,26665,27035,26559,26885,25850,25396,24965,23560,22098,20606,19758,18554,17542,16924,16847,16524,16035,16064,16103,16571,16976,17685,17231,16574,16585,16768,16566,16577,18000,17884,18466,18751,18675,19352,19892,19940,20090,20109,20741,21029,21361,21617,21888,22170,21781,21265,20777,20436,19859,19318,18635,18259,18323,18313,18196,18134,18097,18102,18135,18186,18273,18360,18489,18613,18762,18907,19068,19216,19371,19504,19622,19722,19808,19857,19885,19896
22,28747,29937,28860,27206,27812,28371,28647,26133,27664,29796,28721,28945,25809,24519,24317,24119,20994,29260,27878,28312,25629,25894,23199,23623,23123,24072,24331,25118,25285,25152,26186,26194,26716,27188,27662,29125,28376,28414,27268,27073,27490,26713,27146,26178,25830,25506,24071,22693,21203,20373,19161,18031,17525,17470,17011,16609,17003,17045,17309,17663,18905,17607,17166,17624,17500,17253,18107,18229,18291,18870,19150,19074,19741,20280,20324,20471,20492,21121,21402,21732,21987,22257,22532,22142,21626,21138,20790,20216,19673,18990,18615,18679,18668,18552,18489,18451,18453,18485,18535,18620,18704,18832,18953,19100,19242,19400,19545,19697,19827,19942,20039,20122,20168,20194
23,29533,28547,30132,28964,27004,27862,28445,28479,26087,27664,29510,28690,28852,25664,24516,24250,24099,21085,29312,27865,28454,25816,25985,23420,23838,23382,24342,24596,25383,25524,25417,26326,26415,26910,27432,27918,29428,28650,28770,27688,27569,27662,27056,27425,26625,26356,26085,24715,23370,21848,21040,19672,18818,18399,18059,17621,17720,18117,17845,18133,20902,19302,18174,18363,18530,18272,19158,18429,18693,18754,19325,19598,19522,20181,20719,20759,20901,20926,21550,21823,22152,22404,22673,22939,22549,22032,21543,21187,20614,20070,19386,19012,19075,19064,18948,18884,18844,18844,18875,18922,19005,19087,19213,19331,19474,19612,19767,19908,20057,20184,20296,20390,20469,20512
24,30180,29310,28756,30079,28664,27103,27712,28357,28555,26136,27272,29524,28683,28958,25723,24501,24298,24132,21096,29445,27991,28539,25997,26084,23644,24052,23644,24618,24859,25651,25811,25565,26481,26589,27167,27637,28181,29782,29006,29172,28175,27750,28010,27393,27884,27168,26982,26770,25552,24124,22566,21698,20578,19658,19118,18778,18722,18950,19001,18727,22434,21427,20041,19516,19460,19409,19534,19527,18943,19196,19250,19812,20077,20006,20657,21193,21228,21366,21395,22014,22277,22604,22852,23118,23375,22986,22466,21977,21610,21039,20492,19806,19433,19494,19484,19368,19302,19260,19259,19288,19332,19413,19493,19615,19729,19868,20003,20153,20291,20436,20559,20667,20757,20833
25,30064,30091,29569,28892,29981,28881,26922,27562,28442,28465,25894,27329,29486,28822,29035,25655,24520,24280,24125,21135,29463,28151,28636,26185,26178,23860,24272,23907,24892,25127,25949,25907,25663,26561,26794,27406,27897,28505,30182,29468,29694,28320,28007,28376,27896,28467,27745,27639,27523,26335,24902,23281,22723,21453,20415,19923,20054,20070,19906,19934,24703,22917,22241,21495,20751,20409,20392,19897,20068,19478,19713,19760,20311,20573,20505,21147,21683,21712,21844,21878,22492,22744,23068,23312,23576,23822,23431,22909,22419,22040,21471,20920,20233,19860,19919,19909,19792,19726,19683,19679,19705,19747,19825,19901,20019,20129,20264,20395,20542,20675,20816,20935,21039,21125
26,31965,30028,30338,29666,28726,30046,28551,26886,27695,28265,27903,25976,27195,29410,28827,29027,25557,24541,24253,24124,21166,29616,28306,28733,26370,26278,24088,24484,24168,25163,25427,26073,26038,25803,26702,26959,27605,28185,28793,30577,29951,29829,28618,28270,28856,28487,29076,28428,28423,28374,27069,25627,24528,23741,22293,21293,21106,21364,21013,20969,26922,25158,23804,23857,22679,21739,20633,20843,20436,20611,20009,20225,20264,20808,21067,21004,21636,22171,22193,22321,22360,22967,23206,23526,23766,24029,24263,23871,23345,22854,22462,21893,21339,20649,20276,20335,20325,20208,20140,20095,20090,20113,20152,20227,20298,20412,20518,20648,20775,20917,21046,21183,21296,21397
27,30887,31846,30226,30329,29529,28727,29903,28476,26934,27588,28198,27843,26046,27191,29401,28834,29147,25639,24511,24269,24159,21266,29766,28463,28822,26550,26373,24321,24700,24431,25447,25511,26184,26131,25945,26887,27127,27890,28435,29129,31060,30086,30129,28889,28697,29454,29107,29666,29196,29191,29204,27850,26817,25570,24581,23108,22466,22402,22273,21972,29106,27445,26217,25618,25039,23591,21076,21087,21370,20966,21142,20526,20722,20758,21295,21548,21490,22113,22647,22664,22786,22828,23428,23653,23970,24206,24466,24689,24295,23767,23272,22868,22300,21741,21048,20676,20733,20723,20607,20538,20491,20483,20504,20540,20610,20677,20787,20888,21014,21136,21273,21398,21530,21639
28,31869,30753,32196,30318,30119,29452,28542,29776,28646,26788,26755,28216,27760,26009,27163,29350,28824,29067,25540,24534,24364,24256,21368,29921,28627,28915,26732,26468,24552,24915,24705,25500,25542,26240,26232,26039,27045,27331,28130,28715,29503,31043,30293,30379,29232,29216,29996,29758,30246,29963,29994,29926,29049,27937,26465,25558,24356,23744,23282,23230,29824,29722,28601,27824,26778,25958,21613,21546,21593,21874,21469,21645,21016,21196,21227,21757,22007,21953,22567,23100,23111,23226,23272,23864,24076,24389,24621,24879,25090,24695,24162,23666,23248,22681,22117,21421,21050,21105,21096,20980,20910,20861,20851,20869,20900,20966,21030,21134,21232,21353,21470,21603,21723,21851
29,32187,31730,30994,32275,30070,30231,29349,28486,29821,28525,26878,26717,28118,27793,26103,27130,29404,28895,29148,25472,24489,24461,24349,21468,30073,28785,29004,26913,26561,24775,25138,24751,25541,25591,26276,26339,26149,27196,27515,28403,29108,29574,31239,30535,30676,29602,29730,30592,30434,30923,30672,30741,31087,29986,28708,27316,26653,25674,24620,24080,30547,30450,30773,29987,28891,27691,22259,21985,22031,22069,22343,21937,22112,21474,21638,21665,22188,22434,22385,22990,23523,23526,23634,23683,24268,24467,24777,25005,25260,25460,25063,24527,24028,23597,23030,22463,21764,21393,21448,21439,21324,21252,21201,21188,21203,21230,21293,21352,21453,21545,21662,21775,21903,22019
30,32939,32109,31911,31014,32025,30213,30007,29317,28543,29744,27566,26761,26656,28079,27788,26092,27086,29432,28902,29182,25479,24577,24568,24450,21571,30221,28946,29093,27093,26660,24996,25200,24814,25588,25694,26363,26450,26256,27360,27712,28721,29190,29736,31436,30796,31016,30049,30261,31139,31022,31634,31362,31829,32050,30762,29452,28466,27927,26289,25337,31414,31175,31445,32203,31008,29675,23483,22670,22417,22480,22505,22774,22365,22543,21895,22045,22068,22584,22827,22783,23380,23910,23906,24007,24059,24638,24824,25130,25354,25608,25796,25398,24858,24358,23914,23348,22777,22075,21705,21759,21751,21636,21563,21510,21494,21505,21530,21588,21643,21740,21827,21940,22048,22173
31,32655,32807,32322,32000,30833,32056,30044,30020,29325,28402,29242,27560,26843,26689,28133,27759,26249,27012,29397,28933,29224,25569,24675,24668,24547,21672,30373,29104,29183,27270,26732,25018,25229,24807,25675,25782,26467,26573,26391,27573,28012,28783,29350,29873,31678,31112,31330,30415,30761,31649,31660,32212,32357,32702,32733,31440,30449,29522,28542,26797,31439,31963,32183,32862,33183,31726,24244,23803,23056,22811,22886,22898,23161,22753,22933,22278,22414,22433,22944,23183,23144,23731,24259,24248,24344,24398,24970,25145,25448,25668,25920,26098,25698,25155,24653,24197,23632,23058,22355,21985,22039,22031,21916,21842,21786,21767,21776,21796,21851,21902,21994,22079,22187,22292
32,21560,32618,33014,32252,31836,30931,31760,29935,30026,29240,27719,29217,27630,26722,26703,28032,27782,26205,27022,29284,28927,29237,25650,24768,24768,24642,21775,30526,29253,29273,27426,26724,25018,25250,24852,25745,25828,26544,26703,26541,27816,28014,28919,29448,30067,31939,31428,31667,30844,31226,32255,32183,33146,33105,33275,33229,32294,31227,29909,28929,31999,32055,32870,33326,33576,33718,25060,24533,24151,23404,23161,23248,23248,23507,23101,23283,22620,22744,22761,23267,23503,23466,24045,24570,24553,24643,24699,25265,25430,25730,25947,26196,26365,25964,25418,24914,24448,23885,23308,22602,22234,22286,22279,22164,22088,22030,22009,22014,22031,22083,22130,22219,22299,22404
33,16683,21611,32665,32952,32120,31754,30722,31743,29961,29907,28491,27669,29223,27460,26626,26719,27958,27760,26227,26878,29329,28983,29257,25738,24867,24862,24729,21869,30665,29410,29366,27436,26724,25015,25309,24882,25786,25910,26656,26819,26688,27802,28159,29032,29609,30262,32208,31740,32068,31192,31818,32872,32950,33761,33576,33746,34022,33114,31678,30279,31608,32624,32867,33990,33995,34187,25977,25255,24842,24461,23712,23472,23567,23558,23815,23410,23594,22926,23039,23053,23554,23787,23752,24322,24846,24823,24908,24966,25526,25682,25979,26192,26440,26599,26197,25649,25144,24670,24107,23528,22821,22453,22505,22498,22382,22305,22244,22221,22223,22238,22286,22330,22415,22492
34,16749,16590,21607,32694,32789,32181,31721,30560,31805,29912,29298,28469,27699,29297,27499,26474,26708,27902,27808,26334,26900,29397,29039,29276,25824,24962,24962,24817,21964,30815,29551,29383,27442,26736,25071,25349,24936,25820,26022,26734,26973,26705,27909,28278,29155,29791,30484,32471,32070,32381,31730,32429,33672,33630,34279,34049,34439,34802,33598,32102,31731,32331,33393,33781,34501,34483,26318,26174,25527,25118,24735,23983,23745,23850,23834,24088,23685,23871,23197,23301,23313,23809,24038,24005,24568,25090,25061,25142,25201,25757,25904,26199,26409,26654,26806,26403,25853,25347,24865,24304,23722,23015,22648,22698,22691,22575,22496,22433,22408,22408,22419,22464,22505,22588
35,22503,16739,16745,21609,32589,32835,31969,31622,30651,31733,29153,29350,28377,27731,29340,27504,26401,26716,27857,27669,26297,26970,29476,29093,29296,25911,25054,25064,24902,22063,30956,29536,29385,27427,26745,25118,25357,24939,25885,26152,26900,26970,26785,27955,28420,29366,29994,30666,32691,32348,32763,32167,33197,34313,33972,34621,34737,35130,35176,33986,32639,32310,33102,34250,34165,34902,27388,26446,26421,25772,25362,24978,24223,23988,24103,24080,24333,23930,24118,23441,23537,23546,24037,24262,24230,24787,25306,25274,25350,25411,25962,26102,26394,26601,26844,26989,26586,26035,25528,25039,24479,23896,23187,22821,22870,22862,22746,22665,22601,22574,22571,22580,22622,22661
36,28954,22352,16746,16689,21496,32596,32663,31859,31646,30641,30843,29221,29208,28422,27717,29326,27381,26280,26694,27779,27735,26286,27039,29550,29151,29309,25990,25145,25164,24991,22161,30942,29565,29446,27452,26762,25126,25412,24999,25941,26309,26902,27008,26810,28040,28595,29547,30197,30930,32955,32725,33262,32828,33740,34679,34339,35216,35354,35495,35509,32515,33256,33050,33893,34711,34580,28932,27539,26667,26643,25989,25580,25193,24438,24206,24329,24301,24551,24151,24340,23660,23748,23754,24240,24462,24432,24982,25500,25463,25536,25599,26145,26278,26568,26772,27014,27153,26749,26197,25690,25195,24636,24051,23342,22975,23024,23016,22898,22817,22751,22721,22717,22723,22763
