ETA,A_1952,A_1953,A_1954,A_1955,A_1956,A_1957,A_1958,A_1959,A_1960,A_1961,A_1962,A_1963,A_1964,A_1965,A_1966,A_1967,A_1968,A_1969,A_1970,A_1971,A_1972,A_1973,A_1974,A_1975,A_1976,A_1977,A_1978,A_1979,A_1980,A_1981,A_1982,A_1983,A_1984,A_1985,A_1986,A_1987,A_1988,A_1989,A_1990,A_1991,A_1992,A_1993,A_1994,A_1995,A_1996,A_1997,A_1998,A_1999,A_2000,A_2001,A_2002,A_2003,A_2004,A_2005,A_2006,A_2007,A_2008,A_2009,A_2010,A_2011,A_2012,A_2013,A_2014,A_2015,A_2016,A_2017,A_2018,A_2019,A_2020,A_2021,A_2022,A_2023,A_2024,A_2025,A_2026,A_2027,A_2028,A_2029,A_2030,A_2031,A_2032,A_2033,A_2034,A_2035,A_2036,A_2037,A_2038,A_2039,A_2040,A_2041,A_2042,A_2043,A_2044,A_2045,A_2046,A_2047,A_2048,A_2049,A_2050,A_2051,A_2052,A_2053,A_2054,A_2055,A_2056,A_2057,A_2058,A_2059,A_2060,A_2061,A_2062,A_2063,A_2064,A_2065
10,50247,47714,45722,44974,41594,55860,53244,54254,51698,51202,49226,49463,48801,50579,51914,52607,53419,54231,56770,62163,61312,62650,66485,70935,71310,71256,68434,66851,67988,64905,64820,63896,63004,61622,59186,53755,50514,47203,43754,42067,40548,39716,38592,37492,37273,35270,35153,36962,37470,38578,38630,38668,38493,38455,39035,40241,40995,41718,42879,44057,38464,38797,38873,38745,39566,40832,46348,47618,47697,48408,48441,47360,46250,45229,43557,43061,41666,40444,39797,40181,40664,40835,40795,40799,40869,40998,41148,41377,41591,41900,42182,42513,42826,43170,43475,43793,44053,44281,44469,44630,44711,44753,44768,44667,44542,44369,44100,43837,43594,43331,43058,42872,42723,42592
11,55507,50460,47817,46025,45737,42077,56602,53984,54885,52234,52119,49897,50146,49467,51090,52441,53099,53836,54616,57180,63114,61696,62991,66712,71130,71481,71415,68625,66982,68088,64994,64694,63754,62866,61548,59135,53734,50532,47230,43751,41482,40758,39810,38715,37603,37476,35602,35451,37255,37881,38929,38863,38919,38872,38875,39414,40551,41388,42043,43103,38698,38830,39273,39395,39388,39874,46853,46391,47731,47811,48524,48558,47481,46373,45355,43686,43191,41797,40577,39933,40314,40794,40961,40919,40919,40987,41112,41261,41489,41702,42010,42290,42620,42932,43274,43578,43894,44153,44380,44567,44727,44807,44849,44863,44760,44634,44460,44190,43926,43682,43417,43143,42955,42806
12,55502,55828,50659,48215,46643,46300,42566,57455,54741,55414,53036,53300,50738,50744,50136,51713,52845,53565,54155,54986,57698,63131,62078,63331,66941,71323,71655,71576,68809,67124,68188,64883,64639,63673,62778,61496,59126,53737,50614,47279,43227,41663,40867,39969,38905,37828,37748,35955,35714,37576,38221,39114,39045,39338,39354,39298,39751,40895,41741,42355,38152,39081,39179,39746,39967,39751,45345,46852,46514,47852,47935,48650,48685,47611,46505,45490,43822,43328,41937,40719,40073,40451,40927,41092,41046,41044,41108,41233,41381,41608,41820,42127,42406,42734,43044,43385,43687,44003,44261,44487,44673,44832,44912,44952,44965,44861,44734,44558,44287,44022,43776,43510,43235,43046
13,55082,55822,56115,51125,48820,47069,46860,43351,58335,55286,56236,54050,54530,51419,51295,50715,52236,53244,54013,54649,55448,58246,63146,62464,63668,67168,71517,71836,71734,68999,67262,68096,64782,64552,63654,62767,61516,59154,53773,50676,46963,43410,41751,41026,40179,39172,38076,37974,36290,35980,37872,38394,39252,39415,39768,39695,39615,40194,41212,42055,38040,38497,39397,39645,40276,40308,44831,45345,46983,46646,47984,48069,48785,48821,47750,46646,45634,43968,43475,42085,40865,40218,40592,41065,41226,41178,41173,41236,41360,41508,41733,41944,42250,42527,42854,43163,43503,43804,44119,44376,44601,44786,44945,45023,45062,45073,44968,44840,44663,44390,44124,43877,43610,43333
14,51771,55470,56111,56547,51776,49377,47812,47882,43986,59138,56268,57730,55096,55602,52225,51951,51345,52694,53644,54463,55156,56012,58797,63165,62848,64006,67393,71704,72013,71891,69182,67212,68051,64764,64511,63608,62736,61517,59195,53782,50428,47078,43531,41805,41193,40497,39454,38314,38229,36580,36216,38054,38524,39563,39799,40060,40058,39964,40479,41529,36546,38382,38928,39795,40172,40589,45234,44844,45485,47122,46786,48124,48211,48929,48965,47897,46794,45785,44120,43628,42237,41014,40365,40736,41205,41364,41313,41307,41370,41493,41639,41864,42074,42378,42654,42980,43287,43626,43927,44240,44496,44720,44905,45062,45139,45177,45187,45081,44951,44773,44499,44231,43983,43715
15,49471,52244,55686,56493,57297,52530,50056,48659,48671,44555,60224,57307,59175,56073,56773,52986,52605,51876,53321,53967,55076,55778,56570,59334,63184,63228,64327,67614,71894,72190,72050,69146,67172,68014,64761,64531,63681,62749,61577,59234,53823,50567,47169,43686,41948,41513,40834,39765,38548,38522,36843,36360,38157,38888,39870,40082,40342,40446,40311,40768,36765,36838,38827,39408,40312,40547,45527,45241,44993,45636,47270,46937,48274,48363,49082,49119,48053,46952,45945,44282,43787,42394,41168,40517,40885,41351,41506,41455,41448,41511,41633,41778,42001,42210,42513,42788,43112,43419,43757,44056,44369,44624,44847,45031,45187,45262,45299,45308,45200,45069,44890,44614,44345,44096
16,53399,49778,52401,56071,57305,58098,53156,51143,49406,49504,45578,61320,58421,60726,57144,57971,53738,53154,52546,53754,54571,55703,56404,57122,59862,63197,63594,64664,67837,72081,72364,71989,69119,67157,67957,64761,64600,63768,62773,61622,59500,53928,50663,47318,43910,42155,41867,41217,40074,38811,38731,36922,36483,38518,39231,40157,40298,40699,40809,40661,38786,37047,37313,39343,39836,40668,44374,45611,45405,45159,45802,47436,47104,48440,48531,49251,49288,48225,47125,46121,44456,43957,42562,41333,40681,41046,41507,41661,41610,41603,41665,41786,41930,42152,42359,42661,42934,43258,43563,43900,44198,44510,44764,44987,45169,45323,45397,45433,45440,45331,45198,45018,44741,44471
17,52240,53676,50091,52759,57027,58099,58891,54305,52014,50207,50821,46384,62349,59373,62197,58062,59059,54455,53805,53113,54467,55273,56328,57028,57678,60401,63210,63972,65002,68061,72274,72338,71980,69077,67157,67989,64834,64692,63858,62864,62033,59634,54051,50824,47447,44226,42457,42249,41574,40357,39018,38737,36993,36922,38962,39535,40408,40655,41124,41113,39230,39036,37469,37951,39892,40271,43819,44460,45805,45599,45356,46000,47632,47302,48636,48730,49450,49486,48426,47328,46323,44655,44153,42755,41523,40869,41230,41690,41844,41792,41784,41845,41965,42108,42328,42534,42834,43107,43429,43733,44069,44366,44677,44930,45150,45331,45484,45556,45591,45596,45486,45352,45170,44892
18,52329,52480,53944,50412,53608,57741,58910,60316,55295,52810,51323,51554,47244,63408,60469,63675,59077,60317,55210,54517,53845,55137,55976,56952,57645,58223,60935,63230,64347,65334,68296,72388,72345,72037,69106,67230,68132,65072,64942,64050,63450,62139,59761,54214,51014,47794,44661,42870,42689,41946,40643,39177,38935,37498,37527,39481,39966,40938,41121,41585,40731,39613,39573,38126,38681,40528,43576,43940,44711,46056,45852,45611,46256,47885,47557,48889,48984,49705,49741,48684,47583,46576,44905,44398,42997,41763,41105,41465,41924,42077,42024,42015,42075,42194,42335,42554,42759,43058,43329,43650,43953,44287,44583,44892,45143,45362,45541,45692,45763,45795,45799,45687,45552,45369
19,54125,52647,52710,54186,51201,54369,58607,60240,61264,56226,53983,52120,52383,47913,64365,61641,65153,60102,61526,56004,55191,54478,55813,56684,57573,58269,58777,61476,63240,64723,65697,68548,72527,72423,72182,69304,67467,68462,65425,65412,64803,63639,62329,60034,54513,51368,48268,45210,43441,43253,42303,40888,39571,39525,38068,38189,40216,40783,41658,41782,42135,41083,40267,40322,38853,39427,43338,43890,44284,45055,46400,46196,45958,46605,48231,47903,49233,49330,50051,50087,49028,47923,46913,45238,44726,43321,42081,41425,41784,42241,42392,42339,42329,42387,42504,42644,42861,43064,43361,43631,43950,44252,44585,44879,45185,45434,45651,45827,45977,46046,46076,46078,45964,45827
20,54806,54257,52702,53098,54867,51812,55161,59873,61335,62404,57461,54828,52796,53245,48691,65526,62573,66612,61071,62637,56817,55813,55101,56481,57378,58193,58900,59334,62005,63245,65087,65971,68814,72740,72631,72477,69590,67905,68893,65903,66357,65077,63867,62604,60376,55084,51924,48794,45841,44299,43755,42548,41434,40223,40078,38613,39240,41271,41685,42594,43437,42536,41858,41064,41213,39569,42836,43783,44358,44754,45525,46870,46667,46432,47079,48701,48375,49701,49801,50523,50551,49488,48378,47364,45683,45164,43753,42513,41857,42215,42670,42819,42765,42753,42809,42925,43062,43277,43479,43774,44042,44359,44659,44989,45281,45584,45830,46044,46218,46365,46431,46459,46459,46342
21,57377,54965,54409,53055,53764,55533,52562,56498,60867,62448,63962,58169,55527,53578,53989,49517,66482,63715,68149,62078,63842,57353,56425,55720,57152,58085,58824,59526,59895,62541,63285,65421,66251,69120,73028,72964,72883,70089,68495,69413,67014,66717,65385,64245,62948,60968,55653,52524,49480,46617,45092,44034,43230,42245,40919,40872,39830,40562,42372,42733,44532,43924,43607,42887,42178,42117,43241,43302,44396,44972,45370,46141,47487,47284,47052,47700,49317,48991,50314,50416,51130,51149,50081,48962,47944,46256,45727,44316,43075,42420,42775,43227,43374,43317,43304,43358,43470,43606,43819,44018,44311,44577,44893,45189,45515,45803,46104,46346,46557,46728,46871,46935,46959,46956
22,54912,57678,55231,54669,53686,54487,56257,53798,57544,62010,63880,64921,58925,56266,54447,54797,50308,67568,64810,69598,63203,63965,57890,57048,56340,57811,58790,59442,60149,60447,63107,63626,65672,66531,69409,73477,73375,73496,70714,69146,70547,67414,67060,65782,64698,63654,61725,56389,53248,50286,47339,45568,44937,44416,43013,41876,42222,41198,41699,43724,47101,45009,45117,45194,44372,43313,44158,43698,44064,45156,45733,46134,46904,48250,48048,47818,48467,50077,49753,51072,51167,51872,51878,50804,49675,48651,46952,46420,45008,43764,43109,43462,43911,44054,43996,43979,44030,44141,44274,44484,44681,44971,45234,45546,45838,46160,46444,46740,46979,47186,47353,47493,47551,47572
23,54370,55075,57755,55501,55262,54260,55320,57355,54741,58573,63491,64829,65782,59458,57036,55207,55589,51147,68618,65775,71056,63581,64099,58436,57672,56962,58483,59499,60068,60780,61047,63352,63846,66032,66918,69803,73980,74047,74179,71408,70347,70981,67778,67512,66222,65431,64363,62473,57289,54079,51032,48014,46758,46220,45343,44029,43352,43811,42378,43181,51255,47659,46487,46772,46579,45648,45439,44642,44591,44953,46043,46621,47025,47795,49142,48939,48712,49361,50965,50642,51944,52031,52725,52716,51634,50495,49462,47760,47223,45809,44561,43906,44256,44700,44839,44779,44759,44807,44915,45045,45253,45446,45734,45992,46299,46585,46903,47182,47473,47708,47909,48072,48207,48261
24,55220,54622,55192,57978,56005,55800,54899,56380,58288,55570,60080,64108,65573,66668,60153,57806,55943,56403,51939,69703,66918,71007,63952,64235,58982,58289,57582,59158,60208,60694,61423,61264,63554,64185,66353,67304,70254,74649,74730,74971,72628,70786,71341,68195,67914,66950,66199,65114,63323,58199,54884,51830,49430,48305,47211,46377,45515,45017,45136,44066,55197,51927,49201,48225,48225,47997,46283,46130,45641,45581,45941,47029,47608,48016,48784,50132,49927,49702,50353,51951,51614,52898,52975,53657,53632,52542,51388,50356,48649,48107,46688,45435,44780,45126,45565,45701,45636,45613,45659,45764,45891,46095,46285,46567,46820,47120,47401,47713,47987,48273,48501,48699,48855,48984
25,54663,55383,54576,55401,58532,56519,56391,55867,57342,59073,57034,60526,64672,66429,67589,60851,58539,56697,57235,52589,70759,67147,70954,64326,64365,59521,58910,58212,59827,60910,61344,61582,61346,63820,64537,66736,67762,70884,75389,75423,76353,73082,71139,71691,68665,68603,67757,67051,66029,64300,59077,55727,53575,51319,49432,48259,47970,47244,46562,47020,59183,55859,53657,51073,50264,49708,47786,47147,47206,46699,46630,46986,48071,48651,49063,49829,51179,50970,50749,51402,52979,52628,53892,53958,54628,54585,53484,52326,51294,49581,49030,47607,46347,45690,46033,46467,46597,46531,46505,46547,46648,46771,46971,47156,47431,47677,47972,48246,48552,48820,49099,49322,49512,49663
26,55935,54926,55378,54946,55761,59014,56998,57339,56706,58152,60418,57762,60908,65249,67171,68457,61522,59258,57487,57982,53444,70915,67381,70905,64700,64497,60063,59530,58831,60498,61641,61459,61727,61617,64132,64885,67135,68312,71506,75993,76713,76724,73359,71517,72181,69298,69275,68626,67843,67029,65200,60166,57658,55804,52689,50637,49845,49948,48878,48508,65063,59850,57630,56300,53296,51906,48749,48700,48248,48318,47792,47713,48063,49146,49726,50141,50906,52256,52046,51828,52468,54023,53656,54898,54954,55612,55549,54449,53284,52252,50528,49970,48541,47271,46613,46952,47380,47506,47437,47407,47446,47543,47662,47857,48034,48303,48542,48829,49097,49397,49656,49930,50145,50330
27,55951,56036,54928,55643,55302,56207,59515,57899,58001,57473,59599,60840,58510,61310,65801,67952,69417,62165,59979,58256,58847,53524,71064,67614,70864,65078,64630,60602,60157,59447,61200,61731,61534,61936,61819,64400,65267,67548,68857,72172,77291,77094,76872,73602,71941,72849,69899,70037,69512,68701,67806,66193,62041,59985,57346,53883,52390,51638,51598,50749,67883,65805,62027,60297,58178,54794,50533,49733,49806,49353,49437,48889,48797,49143,50222,50801,51219,51982,53334,53121,52891,53519,55051,54665,55887,55933,56578,56506,55405,54233,53199,51465,50897,49460,48181,47522,47856,48279,48401,48329,48295,48330,48423,48536,48723,48893,49155,49386,49667,49927,50218,50472,50738,50947
28,56895,56089,56070,55128,56032,55645,56644,60256,58590,58716,58587,59901,61088,59219,61659,66421,68880,70340,62801,60736,59047,58879,53612,71217,67836,70811,65451,64763,61152,60772,60087,61223,61678,61617,62103,62088,64668,65637,67962,69344,73312,77574,77302,77059,73883,72508,73458,70629,70815,70283,69626,69083,68540,64562,61913,59020,55915,54509,53492,53739,69540,68694,67782,64531,62343,59713,50558,51440,50813,50891,50439,50536,49965,49860,50199,51274,51852,52273,53034,54389,54158,53915,54531,56039,55636,56837,56872,57516,57434,56332,55151,54115,52369,51791,50346,49056,48395,48726,49145,49262,49187,49149,49180,49268,49373,49553,49716,49969,50193,50466,50718,51003,51248,51508
29,56385,56902,56121,56224,55418,56374,56131,57315,61013,59175,59920,58905,60195,61453,59985,62107,66998,69736,71266,63475,61467,59067,58923,53697,71369,68060,70769,65824,64891,61697,61370,60027,61156,61719,61799,62246,62303,64980,65946,68353,70235,73530,77659,77519,77239,74319,73066,74196,71392,71568,71156,70607,71104,70797,66068,63088,60661,57656,55853,55237,70988,70376,70917,70603,66212,63642,51331,51344,52489,51855,51940,51488,51599,51004,50884,51216,52286,52862,53287,54047,55389,55140,54884,55488,56975,56554,57734,57769,58410,58319,57215,56025,54985,53226,52638,51185,49885,49223,49550,49964,50077,49999,49957,49983,50063,50161,50335,50488,50736,50952,51215,51461,51737,51976
30,57510,56547,56993,56292,56495,55718,56780,56764,57939,61603,60297,60018,59086,60532,61895,60684,62544,67494,70528,72201,64164,61465,59099,58967,53772,71528,68287,70712,66196,65022,62242,61293,59882,61195,61794,61908,62351,62442,65254,66269,69167,70379,73740,77770,77730,77566,74663,73645,74896,72024,72354,72210,72694,73732,72224,67280,64766,62387,59019,57456,72265,71858,72645,73529,72201,67550,54203,52155,52317,53475,52837,52928,52476,52602,51982,51847,52171,53236,53810,54240,54984,56315,56047,55778,56371,57837,57398,58568,58603,59243,59140,58035,56835,55792,54020,53422,51962,50651,49989,50313,50722,50830,50750,50703,50722,50796,50887,51052,51199,51439,51646,51904,52140,52411
31,56481,57541,56528,57125,56512,56832,55987,57493,57290,58358,62685,60371,60157,59412,60691,62342,61543,62877,68150,71317,73014,64144,61471,59138,59007,53857,71678,68524,70661,66557,65124,62162,61126,59841,61242,61823,61984,62499,62669,65481,67070,69364,70508,73861,77954,78077,77867,75074,74242,75551,72669,73195,73813,74503,74836,73037,68474,65871,63397,60302,72499,73153,73900,74896,75030,73345,55632,54767,53053,53216,54389,53747,53845,53393,53531,52887,52737,53054,54115,54688,55108,55837,57156,56870,56589,57173,58618,58172,59332,59367,60005,59891,58784,57575,56529,54745,54137,52671,51350,50687,51008,51413,51517,51433,51380,51392,51461,51543,51703,51842,52073,52274,52523,52754
32,37124,56483,57518,56569,57298,56776,57066,56527,58043,57933,59198,63074,60640,60402,59628,61030,62643,62175,63278,68622,72086,72717,64123,61485,59172,59046,53931,71816,68760,70605,66916,64953,61904,61040,59786,61197,61834,62132,62640,62847,66094,67210,69409,70640,73984,78135,78322,78094,75484,74718,76085,73223,74269,75262,75338,75288,73647,69147,66499,64119,75970,73348,75069,76247,76339,76177,57697,56111,55581,53864,54030,55218,54572,54676,54223,54373,53708,53544,53855,54911,55471,55881,56596,57902,57601,57310,57883,59318,58865,60016,60050,60686,60563,59453,58236,57187,55392,54777,53304,51975,51310,51628,52030,52129,52040,51981,51989,52050,52127,52279,52410,52636,52828,53071
33,29272,37135,56620,57624,56877,57525,57131,57640,56968,58508,58698,59426,63540,60844,60553,59781,61260,62983,62977,63691,69204,71889,72410,64105,61487,59199,59078,53994,71957,68986,70510,66709,64679,61821,60967,59771,61237,61904,62213,62778,63451,66163,67320,69433,70718,74176,78271,78553,78392,75842,75179,76728,74282,75667,76101,75653,76013,74293,69677,67179,75180,76758,75233,76824,77326,77163,60177,58204,56844,56308,54591,54761,55962,55313,55422,54970,55129,54445,54269,54575,55616,56162,56563,57263,58560,58245,57943,58515,59939,59480,60622,60656,61289,61157,60045,58821,57770,55966,55343,53865,52528,51863,52178,52575,52669,52576,52513,52513,52570,52640,52784,52910,53128,53315
34,30970,29409,37078,56562,57793,57108,57823,57580,58008,57368,59425,58836,59590,63928,61008,60796,60066,61602,63285,63697,64045,69181,71717,72109,64078,61484,59230,59106,54066,72085,69165,70294,66384,64562,61706,60901,59723,61286,61962,62273,63232,63473,66161,67397,69452,70890,74375,78388,78743,78607,76314,76368,78121,76189,76807,76804,76808,77124,75136,70817,76321,76157,78594,77114,77899,78139,61001,60708,58841,57489,56952,55236,55409,56622,55970,56084,55632,55801,55100,54914,55204,56230,56764,57155,57844,59131,58802,58498,59069,60484,60019,61152,61186,61816,61675,60563,59333,58280,56468,55840,54357,53013,52348,52660,53052,53140,53045,52974,52971,53022,53085,53225,53343,53556
35,40735,30961,29256,37082,56760,57899,57449,58220,57996,58365,57994,59457,59031,59785,64438,61110,60952,60261,61876,63696,64345,64037,69167,71530,71808,64056,61480,59260,59132,54143,72226,68911,70035,66275,64505,61596,60907,59759,61293,61981,62689,63216,63423,66149,67475,69616,71050,74512,78524,78959,78849,76990,77413,79354,76822,77229,77614,77515,77708,75940,78670,77344,78093,80074,77821,78587,62469,61256,61268,59396,58056,57518,55804,55980,57203,56549,56668,56216,56394,55679,55473,55749,56761,57283,57667,58344,59621,59287,58981,59551,60957,60487,61613,61645,62273,62125,61013,59779,58725,56906,56272,54786,53437,52770,53078,53465,53550,53449,53375,53367,53411,53470,53604,53718
36,52817,40685,30953,29406,37203,57042,58223,57795,58562,58315,58976,58182,59567,59175,60019,64844,61304,61211,60467,62126,64033,63942,64036,69142,71336,71501,64024,61471,59283,59159,54187,71967,68639,69800,66147,64410,61523,60882,59780,61324,62417,62690,63163,63434,66172,67629,69635,71176,74592,78613,79217,79542,78071,78771,79925,77189,78065,78347,78125,78492,78962,79593,78970,79690,80635,78399,64490,62733,61747,61758,59886,58556,58018,56306,56485,57716,57061,57185,56733,56919,56182,55960,56222,57221,57733,58109,58775,60050,59711,59405,59973,61370,60896,62014,62046,62672,62518,61406,60168,59113,57290,56651,55162,53807,53138,53443,53827,53905,53802,53724,53710,53751,53804,53934
