ETA,A_1952,A_1953,A_1954,A_1955,A_1956,A_1957,A_1958,A_1959,A_1960,A_1961,A_1962,A_1963,A_1964,A_1965,A_1966,A_1967,A_1968,A_1969,A_1970,A_1971,A_1972,A_1973,A_1974,A_1975,A_1976,A_1977,A_1978,A_1979,A_1980,A_1981,A_1982,A_1983,A_1984,A_1985,A_1986,A_1987,A_1988,A_1989,A_1990,A_1991,A_1992,A_1993,A_1994,A_1995,A_1996,A_1997,A_1998,A_1999,A_2000,A_2001,A_2002,A_2003,A_2004,A_2005,A_2006,A_2007,A_2008,A_2009,A_2010,A_2011,A_2012,A_2013,A_2014,A_2015,A_2016,A_2017,A_2018,A_2019,A_2020,A_2021,A_2022,A_2023,A_2024,A_2025,A_2026,A_2027,A_2028,A_2029,A_2030,A_2031,A_2032,A_2033,A_2034,A_2035,A_2036,A_2037,A_2038,A_2039,A_2040,A_2041,A_2042,A_2043,A_2044,A_2045,A_2046,A_2047,A_2048,A_2049,A_2050,A_2051,A_2052,A_2053,A_2054,A_2055,A_2056,A_2057,A_2058,A_2059,A_2060,A_2061,A_2062,A_2063,A_2064,A_2065
10,34890,34425,34221,32313,27190,37902,34155,34124,31847,31843,29440,29290,29020,29338,29626,30374,29919,30236,31741,33140,33491,33479,35272,37480,36734,36520,35097,34433,34818,33785,33755,32623,32107,31834,29235,27302,26025,24623,22393,21190,20706,20351,19112,19048,19104,18126,17439,18985,19036,19831,19947,20141,19909,19782,19882,20856,21500,21937,22288,22655,19844,20183,20007,19907,19981,20963,22729,22959,23100,23426,22840,22549,21993,21504,20456,20041,19287,18412,18026,18328,18532,18597,18517,18461,18441,18451,18474,18533,18586,18680,18760,18863,18955,19057,19138,19219,19271,19305,19319,19316,19275,19213,19138,19012,18876,18721,18528,18342,18171,17997,17827,17700,17596,17507
11,38182,34361,34215,33754,31832,26828,37612,33940,33827,31502,31566,29271,29177,28902,29175,29556,30402,29925,30203,31697,33220,33586,33609,35356,37581,36849,36628,35218,34551,34904,33895,33768,32602,32107,31850,29255,27309,26043,24627,22433,20938,20751,20413,19182,19136,19229,18291,17599,19154,19253,20025,20137,20336,20107,20023,20018,21125,21761,22066,22298,19872,20042,20389,20187,20184,20144,23096,22638,22993,23135,23461,22878,22587,22031,21543,20496,20081,19327,18453,18067,18369,18573,18638,18559,18503,18482,18492,18515,18575,18628,18722,18802,18904,18996,19098,19178,19260,19312,19346,19359,19357,19315,19254,19179,19053,18917,18761,18568,18382,18211,18037,17866,17739,17635
12,37281,37615,34114,33661,33335,31428,26454,37225,33625,33548,31289,31630,29186,29106,28760,29239,29526,30413,29805,30134,31653,33157,33681,33730,35439,37692,36963,36743,35339,34674,34993,33885,33764,32619,32152,31875,29260,27324,26048,24661,22190,20993,20817,20511,19267,19222,19380,18487,17782,19366,19395,20167,20330,20556,20427,20188,20297,21328,21871,22124,19407,20080,20288,20640,20533,20350,22677,23034,22675,23031,23174,23501,22919,22628,22072,21585,20538,20123,19370,18496,18110,18412,18616,18681,18602,18547,18527,18537,18560,18619,18672,18765,18846,18947,19039,19141,19221,19303,19354,19389,19402,19400,19358,19297,19222,19096,18959,18803,18610,18424,18252,18078,17908,17780
13,37740,36664,37157,33678,33156,32894,31144,26226,36893,33196,33249,31093,31640,29069,28962,28669,29237,29360,30266,29784,30094,31737,33095,33778,33852,35528,37799,37078,36855,35464,34804,34995,33900,33782,32648,32190,31914,29293,27311,26075,24507,22236,21084,20904,20613,19403,19333,19541,18668,17936,19537,19534,20317,20540,20813,20592,20492,20538,21430,21985,19634,19596,20284,20509,20893,20716,22235,22613,23074,22716,23073,23217,23543,22963,22671,22115,21628,20583,20168,19415,18542,18157,18458,18662,18727,18649,18593,18573,18583,18606,18666,18718,18812,18892,18993,19085,19187,19267,19348,19400,19434,19447,19445,19404,19342,19267,19141,19004,18848,18655,18468,18297,18122,17951
14,35643,36996,36346,36723,33089,32840,32536,30766,25960,36516,33038,33141,30986,31727,28868,28955,28735,29142,29332,30156,29733,30178,31822,33029,33869,33972,35606,37902,37196,36964,35592,34792,34977,33908,33804,32693,32231,31958,29315,27328,26009,24554,22341,21169,20999,20737,19539,19497,19706,18857,18045,19637,19707,20508,20714,20984,20846,20732,20667,21512,18232,19809,19827,20511,20778,21091,22075,22204,22656,23117,22761,23118,23262,23588,23008,22717,22161,21674,20629,20214,19462,18590,18206,18507,18711,18776,18698,18642,18622,18633,18655,18715,18767,18860,18940,19041,19133,19235,19315,19396,19448,19482,19495,19493,19451,19390,19314,19188,19051,18895,18701,18515,18343,18168
15,34132,34808,36462,35678,36021,32574,32396,32209,30489,25704,36298,32833,32928,30882,31709,28932,28852,28598,29082,29270,30177,29812,30257,31902,32961,33961,34093,35690,38003,37311,37076,35582,34813,34977,33925,33851,32730,32269,31978,29342,27300,26064,24630,22433,21290,21154,20861,19711,19687,19865,18995,18193,19774,19887,20691,20840,21212,21097,20842,20749,18915,18430,20020,20054,20744,20995,23004,22059,22251,22703,23165,22810,23167,23311,23636,23058,22766,22210,21724,20679,20264,19513,18642,18259,18559,18763,18828,18750,18695,18675,18685,18708,18767,18819,18912,18992,19093,19184,19286,19366,19447,19499,19533,19546,19544,19502,19440,19365,19238,19101,18945,18751,18564,18392
16,35014,33362,34313,35875,34982,35504,32237,32073,31765,30192,25527,35995,32624,32895,30572,31611,28761,28786,28508,28985,29190,30226,29887,30341,31988,32894,34051,34209,35774,38110,37429,37068,35587,34827,35001,33941,33872,32757,32299,32016,29425,27381,26144,24704,22536,21470,21307,21004,19863,19895,20004,19103,18358,19982,20123,20836,21045,21448,21257,20936,20004,19144,18651,20281,20374,20959,22651,22970,22114,22307,22759,23221,22867,23223,23366,23690,23113,22822,22265,21779,20735,20321,19571,18701,18318,18618,18822,18887,18809,18755,18735,18745,18767,18826,18878,18971,19050,19151,19243,19344,19424,19505,19557,19591,19604,19601,19559,19497,19422,19295,19157,19001,18807,18620
17,34263,34245,32943,33655,35131,34330,35045,31861,31738,31531,29900,25314,35732,32278,32837,30384,31690,28668,28684,28441,28949,29254,30274,29963,30422,32071,32826,34138,34326,35852,38213,37427,37077,35605,34835,35040,33961,33898,32795,32349,32250,29460,27462,26230,24819,22697,21667,21491,21174,20051,20041,20130,19244,18603,20189,20304,21071,21273,21622,21366,20109,20262,19395,18922,20559,20627,22380,22600,23040,22188,22380,22832,23294,22939,23295,23438,23760,23184,22893,22336,21850,20808,20395,19645,18777,18395,18694,18898,18962,18885,18831,18811,18821,18843,18902,18954,19046,19125,19226,19317,19419,19499,19580,19631,19665,19678,19675,19632,19571,19495,19367,19230,19073,18879
18,33161,33574,33684,32315,32807,34383,33769,34611,31547,31293,31166,29594,25010,35469,32120,32600,30253,31700,28637,28637,28333,29003,29313,30322,30037,30501,32158,32755,34229,34453,35940,38215,37486,37105,35631,34884,35099,34021,33988,32889,32623,32293,29548,27574,26345,24999,22859,21866,21677,21388,20232,20217,20330,19490,18943,20478,20616,21460,21454,21789,20242,20362,20573,19700,19345,20918,22407,22427,22702,23143,22294,22486,22937,23397,23043,23398,23539,23860,23285,22992,22436,21952,20912,20498,19750,18884,18502,18801,19004,19069,18992,18937,18917,18927,18949,19008,19059,19151,19230,19331,19422,19523,19603,19684,19735,19769,19781,19778,19735,19673,19597,19470,19332,19175
19,33291,32412,33132,33045,31516,32146,33791,33312,34077,31060,31084,30865,29365,24901,35228,31987,32462,30071,31700,28533,28543,28387,29065,29378,30371,30113,30582,32246,32688,34317,34564,35912,38256,37542,37141,35651,34972,35189,34082,34144,33259,32647,32394,29680,27739,26552,25188,23130,22127,21900,21600,20363,20515,20614,19742,19263,20985,21155,21771,21784,21530,20524,20734,20874,20078,19700,21978,22417,22576,22851,23293,22448,22639,23087,23545,23191,23544,23684,24003,23429,23136,22581,22098,21059,20647,19900,19035,18654,18952,19155,19219,19143,19088,19068,19078,19100,19158,19209,19301,19380,19481,19571,19673,19752,19832,19883,19916,19928,19924,19881,19819,19742,19615,19477
20,33585,32571,32013,32453,32085,30802,31385,33285,32751,33629,30836,30703,30660,29206,24659,35024,31698,32365,29976,31700,28352,28590,28438,29135,29444,30418,30183,30662,32327,32619,34406,34524,35969,38265,37577,37203,35706,35084,35263,34194,34482,33312,32757,32523,29860,28027,26788,25479,23467,22434,22139,21839,20743,20881,20989,20107,19913,21625,21561,22125,21928,21850,20973,21178,21354,20500,21414,22104,22620,22781,23056,23500,22657,22845,23289,23746,23390,23742,23879,24195,23624,23333,22778,22296,21260,20848,20102,19240,18859,19156,19358,19422,19346,19291,19271,19281,19302,19360,19411,19503,19582,19682,19773,19873,19952,20031,20081,20114,20125,20121,20078,20015,19938,19809
21,35540,32882,32197,31292,31587,31401,30200,30930,32668,32347,33328,30641,30525,30362,28901,24380,34692,31481,32337,29773,31733,28405,28634,28497,29204,29513,30472,30258,30747,32410,32555,34387,34560,36009,38300,37663,37299,35776,35198,35387,34554,34552,33459,32887,32699,30160,28343,27100,25787,23772,22776,22427,22353,21219,21317,21412,20882,20680,22100,22000,22579,22183,22444,21548,21736,21864,21759,21521,22362,22877,23038,23315,23757,22916,23100,23541,23995,23638,23987,24122,24437,23870,23579,23024,22544,21510,21098,20354,19494,19115,19410,19611,19674,19598,19543,19523,19532,19553,19611,19662,19753,19832,19932,20022,20121,20199,20278,20327,20359,20369,20364,20321,20257,20179
22,32170,34713,32546,31617,30508,30901,30733,29674,30312,32124,31919,33148,30411,30153,30147,28721,24340,34405,31329,32230,29678,31640,28463,28679,28550,29267,29586,30528,30328,30830,32508,32544,34398,34577,36094,38408,37756,37391,35870,35342,35797,34622,34652,33581,33050,32999,30479,28686,27413,26087,24124,23134,23134,22970,21716,21791,22310,21738,21188,22664,24045,22870,22775,23116,22181,22270,22316,21831,21824,22662,23175,23338,23611,24052,23214,23394,23829,24280,23922,24268,24403,24717,24154,23863,23309,22830,21798,21388,20644,19787,19408,19702,19902,19964,19889,19834,19813,19821,19843,19900,19950,20042,20120,20219,20307,20406,20483,20560,20608,20639,20649,20643,20599,20534
23,33833,31613,34346,31812,30819,29827,30344,30134,29106,29720,31807,31802,32877,30098,29757,30048,28520,24061,34185,31106,32038,29768,31549,28514,28730,28603,29330,29655,30582,30402,30903,32517,32543,34452,34626,36168,38488,37859,37508,36011,35822,35920,34753,34819,33773,33347,33326,30856,29117,27753,26438,24539,23910,23752,23465,22305,22790,23195,22257,21841,26483,24390,23584,23720,23831,22863,23139,22465,22159,22154,22988,23499,23660,23930,24369,23534,23708,24139,24587,24227,24573,24708,25021,24462,24171,23617,23140,22110,21700,20958,20103,19725,20016,20215,20276,20201,20146,20125,20133,20154,20211,20261,20352,20429,20526,20613,20711,20786,20863,20910,20940,20949,20942,20896
24,34687,33183,31169,33691,31120,30070,29172,29831,29510,28513,29330,31618,31599,32687,29768,29573,29724,28211,23899,33931,30929,32029,29857,31460,28570,28775,28659,29396,29727,30640,30480,30882,32535,32568,34515,34709,36257,38590,37961,37670,36385,35944,35988,34907,35003,34106,33678,33706,31236,29554,28045,26970,25514,24614,24281,24008,23288,23828,23740,22859,28150,26956,25166,24557,24492,24522,23383,23260,22800,22496,22493,23323,23826,23985,24252,24690,23858,24027,24453,24897,24539,24885,25020,25331,24777,24486,23931,23456,22428,22018,21278,20425,20047,20336,20533,20594,20519,20464,20443,20451,20471,20528,20577,20667,20742,20838,20924,21019,21094,21169,21215,21244,21251,21243
25,33658,34161,32935,30711,32830,30403,29460,28609,29281,28931,28190,29086,31294,31591,32593,29683,29233,29423,28004,23720,33641,31022,32025,29951,31373,28629,28816,28710,29458,29797,30697,30519,30899,32563,32609,34586,34775,36366,38738,38063,38140,36456,36038,36174,35055,35324,34475,34031,34117,31642,29977,28616,27989,26333,25158,24817,25113,24246,24310,24383,29930,28662,27877,26224,25399,25199,23745,23475,23590,23128,22826,22824,23646,24142,24299,24563,24999,24172,24335,24756,25199,24843,25189,25323,25632,25084,24793,24237,23763,22738,22327,21588,20737,20360,20646,20841,20901,20827,20772,20751,20759,20779,20835,20883,20971,21044,21139,21223,21317,21390,21463,21508,21535,21541
26,34166,33310,33839,32366,30022,32225,29785,28995,28077,28676,28502,28099,29035,31309,31325,32332,29374,28857,29232,27747,23504,33759,31101,32024,30040,31278,28679,28868,28769,29516,29860,30686,30528,30848,32610,32641,34639,34861,36436,38910,38560,38180,36515,36153,36365,35356,35639,34795,34404,34489,32031,30516,29765,28792,27026,25816,25920,26090,24665,24832,31986,30418,29576,28967,27195,26182,24070,23854,23783,23903,23439,23138,23133,23947,24435,24591,24851,25287,24464,24621,25039,25483,25128,25474,25607,25915,25371,25080,24524,24051,23027,22617,21878,21029,20652,20936,21130,21189,21115,21060,21039,21047,21066,21121,21167,21253,21325,21418,21500,21593,21663,21736,21778,21804
27,33074,33642,32906,33303,31711,29397,31479,29348,28544,27460,28313,28324,28102,28828,31047,31230,32136,29161,28576,28867,27476,23558,33872,31196,32015,30136,31191,28733,28917,28824,29587,29835,30683,30553,30884,32664,32697,34723,34945,36529,39383,38581,38248,36615,36278,36628,35678,35965,35119,34759,34886,32634,31702,30567,29511,27575,26833,26854,26489,25218,34988,32443,31369,30695,29775,27870,24792,24144,24141,24071,24196,23728,23425,23418,24223,24703,24858,25115,25551,24732,24887,25303,25746,25391,25737,25870,26176,25637,25345,24788,24317,23294,22883,22145,21298,20922,21203,21395,21454,21381,21326,21305,21312,21330,21383,21428,21513,21582,21673,21754,21844,21913,21983,22025
28,33964,32668,33287,32478,32742,31196,28948,31001,28804,27899,27129,28210,28257,28055,28736,30824,31116,31914,28865,28277,28652,27560,23623,33979,31284,32006,30225,31094,28780,28969,28880,29590,29823,30675,30592,30910,32711,32729,34802,35051,36914,39407,38642,38321,36760,36502,36888,35963,36283,35432,35142,35541,33891,32746,31367,30215,28834,27889,27179,26977,35042,35456,33425,32598,31387,30371,23912,24985,24404,24406,24336,24465,23991,23685,23675,24472,24945,25099,25354,25788,24976,25128,25542,25985,25631,25977,26109,26412,25879,25587,25028,24558,23536,23125,22387,21542,21167,21446,21637,21694,21622,21567,21546,21552,21569,21620,21663,21746,21814,21903,21981,22070,22137,22206
29,32534,33500,32374,32810,31986,32096,30694,28486,30517,28178,27489,26877,28027,28231,28022,28611,30714,31029,31737,28663,27982,28727,27630,23688,34095,31373,31994,30317,30999,28835,29016,28864,29593,29846,30700,30646,30956,32802,32830,34875,35460,36956,39447,38669,38428,36937,36715,37194,36312,36563,35712,35650,36627,34676,33346,31908,31323,29575,28107,27479,35655,35576,36543,34523,33176,32030,24762,23982,25216,24640,24647,24577,24708,24227,23919,23906,24695,25161,25314,25565,26001,25197,25346,25757,26199,25847,26192,26323,26625,26096,25803,25244,24774,23753,23342,22604,21762,21388,21664,21853,21910,21839,21784,21762,21767,21782,21832,21873,21954,22020,22107,22183,22270,22336
30,31709,32057,33162,32003,32154,31473,31605,30296,27981,29887,27768,27418,26872,28045,28092,27970,28418,30514,30776,31526,28471,28059,28793,27708,23752,34202,31467,31985,30410,30907,28888,29023,28875,29616,29881,30736,30711,31004,32885,32932,35184,35511,37000,39497,38778,38604,37104,36963,37453,36688,36811,36291,36697,37308,35286,33868,32821,32087,29865,28357,36780,36158,36647,37360,35013,33756,26125,24804,24196,25426,24855,24866,24793,24924,24437,24127,24112,24893,25353,25504,25755,26193,25395,25541,25950,26392,26040,26384,26515,26815,26291,25997,25436,24967,23947,23536,22799,21959,21586,21859,22048,22104,22033,21978,21955,21959,21973,22020,22060,22139,22202,22288,22362,22448
31,32547,31436,31879,32753,31490,31663,31071,31229,29838,27465,29492,27654,27315,26740,27901,28025,27986,28171,30285,30700,31283,28517,28135,28865,27789,23809,34314,31551,31975,30501,30822,28896,29016,28861,29641,29918,30751,30784,31043,32951,33216,35167,35574,37061,39565,38960,38791,37294,37176,37748,36874,37332,37178,37139,37651,35567,34594,33364,32218,29954,36804,37269,37163,37293,37853,35479,26379,26175,24986,24389,25615,25049,25060,24985,25117,24624,24312,24295,25069,25522,25673,25924,26363,25572,25715,26122,26563,26211,26555,26686,26984,26463,26169,25607,25138,24120,23708,22973,22134,21762,22034,22221,22277,22206,22150,22126,22129,22141,22187,22225,22301,22364,22447,22520
32,20592,32243,31234,31502,32278,31078,31232,30731,30839,29399,27188,29637,27699,27336,26572,27778,27991,27967,28107,30188,30339,31262,28564,28211,28934,27866,23869,34414,31647,31955,30584,30808,28865,29019,28882,29636,29930,30795,30787,31094,33279,33237,35184,35584,37094,39671,39099,39017,37430,37373,37914,37088,38048,37363,37307,37792,36119,34946,33378,32256,37918,37226,38252,37674,37750,38293,26591,26378,26331,25150,24562,25784,25220,25232,25154,25287,24788,24474,24456,25222,25671,25824,26073,26514,25729,25869,26274,26714,26363,26707,26837,27133,26616,26321,25758,25290,24273,23861,23126,22290,21919,22188,22375,22429,22359,22302,22277,22278,22289,22334,22369,22445,22505,22587
33,15700,20408,31912,30751,31108,31876,30747,30791,30366,30337,28996,27142,29508,27690,27248,26594,27743,27948,27864,27872,29994,30357,31244,28608,28288,29006,27935,23934,34516,31734,31933,30558,30752,28850,29073,28889,29640,29975,30823,30847,31350,33318,33264,35244,35680,37218,39783,39287,39195,37592,37514,38312,37683,38308,37528,37335,38312,36426,34769,33388,37713,38400,38082,38806,38103,38083,28263,26602,26517,26470,25297,24718,25933,25371,25384,25303,25436,24934,24618,24597,25359,25804,25957,26206,26648,25868,26006,26409,26848,26498,26841,26970,27265,26751,26455,25892,25424,24409,23997,23263,22429,22058,22326,22511,22565,22494,22436,22410,22411,22420,22463,22497,22570,22630
34,16270,15591,20282,31584,30431,30833,31464,30387,30436,29929,30025,28869,27024,29445,27648,26988,26389,27658,27839,27915,27750,30042,30372,31221,28657,28361,29071,28004,23992,34621,31806,31879,30532,30743,28882,29067,28857,29680,30010,30877,31089,31382,33339,33344,35313,35829,37329,39926,39420,39333,37803,38099,39129,38235,38725,37834,38061,38826,36508,34945,38027,38339,39235,38661,39125,38437,28546,28219,26727,26644,26597,25430,24857,26066,25505,25518,25436,25569,25063,24745,24724,25481,25923,26076,26325,26767,25993,26129,26529,26968,26619,26961,27089,27382,26871,26575,26011,25545,24530,24119,23386,22553,22184,22450,22633,22686,22615,22556,22529,22528,22536,22578,22610,22682
35,21283,16089,15387,20131,31230,30093,30483,31158,29971,29860,29737,29870,28712,26978,29390,27466,27037,26322,27594,27674,27864,27794,30091,30382,31199,28711,28434,29134,28079,24052,34727,31760,31858,30516,30765,28892,29094,28843,29688,30058,31076,31056,31391,33344,33408,35427,35953,37453,40017,39590,39436,38252,38766,39476,38518,38952,38348,38445,38967,36700,39383,38584,39079,39730,38965,39428,29171,28557,28326,26843,26759,26713,25549,24982,26186,25625,25639,25555,25689,25178,24860,24839,25592,26030,26185,26433,26876,26105,26239,26639,27076,26728,27070,27197,27488,26980,26683,26119,25654,24641,24229,23497,22666,22297,22561,22743,22795,22723,22664,22636,22634,22640,22680,22712
36,27978,21117,15982,15339,19878,30910,29813,30217,30830,29738,29554,29569,29828,28719,26890,29284,27441,26864,26191,27525,27649,27796,27834,30134,30395,31181,28753,28503,29194,28145,24094,34706,31739,31828,30517,30773,28890,29125,28842,29677,30231,31098,31064,31409,33387,33519,35530,36065,37563,40106,39713,39834,38960,39149,39797,38714,39494,38787,38643,39147,39628,39903,39321,39535,40021,39262,30603,29144,28651,28424,26949,26866,26818,25658,25095,26293,25734,25748,25662,25796,25282,24965,24944,25693,26129,26284,26531,26975,26208,26341,26738,27175,26827,27168,27295,27584,27079,26782,26218,25753,24742,24331,23600,22770,22401,22663,22844,22894,22822,22762,22733,22730,22735,22774
