ETA,A_1952,A_1953,A_1954,A_1955,A_1956,A_1957,A_1958,A_1959,A_1960,A_1961,A_1962,A_1963,A_1964,A_1965,A_1966,A_1967,A_1968,A_1969,A_1970,A_1971,A_1972,A_1973,A_1974,A_1975,A_1976,A_1977,A_1978,A_1979,A_1980,A_1981,A_1982,A_1983,A_1984,A_1985,A_1986,A_1987,A_1988,A_1989,A_1990,A_1991,A_1992,A_1993,A_1994,A_1995,A_1996,A_1997,A_1998,A_1999,A_2000,A_2001,A_2002,A_2003,A_2004,A_2005,A_2006,A_2007,A_2008,A_2009,A_2010,A_2011,A_2012,A_2013,A_2014,A_2015,A_2016,A_2017,A_2018,A_2019,A_2020,A_2021,A_2022,A_2023,A_2024,A_2025,A_2026,A_2027,A_2028,A_2029,A_2030,A_2031,A_2032,A_2033,A_2034,A_2035,A_2036,A_2037,A_2038,A_2039,A_2040,A_2041,A_2042,A_2043,A_2044,A_2045,A_2046,A_2047,A_2048,A_2049,A_2050,A_2051,A_2052,A_2053,A_2054,A_2055,A_2056,A_2057,A_2058,A_2059,A_2060,A_2061,A_2062,A_2063,A_2064,A_2065
10,38925,39131,39262,39100,40651,46111,50118,49851,47043,46744,44014,43211,42214,44299,45230,43766,44063,43627,43591,48945,43775,43944,44384,45933,44472,44603,44525,44145,45231,43596,44244,43399,42752,43014,41735,40690,38353,37653,36712,35868,34818,33964,32607,32466,31816,31596,30934,31848,31816,32091,32018,31739,29860,28742,27935,27308,26966,26501,26540,26499,31932,31929,30226,29286,28300,27582,26101,25805,24977,25420,24909,24215,23837,23601,22571,22945,22270,21218,21570,21759,21847,21817,21802,21568,21339,21111,20868,20642,20389,20171,19934,19725,19518,19340,19161,19006,18846,18693,18542,18400,18242,18089,17945,17774,17613,17449,17261,17086,16926,16763,16598,16467,16347,16230
11,46903,38524,38789,39027,38784,40340,45677,49713,49524,46673,46437,43265,42492,41565,43748,44466,43180,43376,43066,42883,48747,43515,43797,44271,45857,44416,44609,44540,44184,45301,43654,44174,43350,42759,42972,41689,40639,38312,37595,36623,35298,34793,34024,32671,32513,31887,31773,30955,31974,31882,32372,31898,31740,29921,28756,27979,27462,27085,26653,26636,32275,32009,32078,30231,29344,28292,26570,26198,25833,25007,25448,24938,24245,23864,23629,22599,22970,22295,21244,21595,21784,21872,21842,21827,21594,21365,21137,20895,20670,20419,20201,19966,19758,19552,19375,19198,19044,18885,18733,18584,18442,18286,18133,17990,17819,17659,17495,17306,17131,16971,16808,16643,16511,16392
12,44704,46282,38188,38351,38594,38538,39932,45431,49384,49247,46116,46049,42482,41706,40864,43033,43736,42494,42765,42479,42162,47968,43255,43651,44152,45784,44356,44610,44549,44217,45306,43503,44080,43218,42712,42911,41625,40570,38253,37515,36135,35289,34795,34079,32722,32543,31994,31889,30970,32082,32024,32253,31826,31793,29991,28810,28090,27592,27266,26801,31977,32314,32125,32104,30352,29356,26316,26549,26227,25863,25039,25479,24969,24276,23895,23659,22629,22998,22324,21274,21623,21811,21899,21869,21854,21621,21393,21166,20925,20701,20451,20235,20000,19794,19589,19413,19237,19085,18927,18775,18627,18486,18331,18179,18036,17866,17706,17542,17353,17178,17018,16854,16689,16558
13,44083,44150,45899,37878,37957,38299,38233,39465,45101,49043,48608,45117,45507,41796,40973,40168,42409,42952,41924,42062,41890,41774,47189,43002,43497,44025,45704,44298,44616,44560,44213,45023,43346,44013,43093,42671,42816,41541,40464,38200,37173,36105,35278,34807,34188,32766,32622,32045,31958,30988,32240,31961,32186,31779,31819,30031,28913,28182,27753,27421,32348,32003,32459,32152,32176,30345,26325,26278,26581,26259,25896,25075,25512,25003,24311,23929,23693,22664,23031,22356,21307,21655,21843,21931,21901,21885,21653,21425,21199,20959,20736,20487,20272,20039,19834,19630,19455,19280,19129,18972,18822,18674,18534,18379,18228,18086,17916,17756,17592,17403,17228,17068,16904,16739
14,41317,43377,43684,45377,37456,37527,37853,37876,39243,44811,48408,47847,44248,44989,40960,40328,39485,41746,42244,41334,41386,41392,41377,46412,42746,43357,43908,45620,44231,44610,44524,43962,44760,43200,43912,42980,42600,42719,41431,40399,37912,37109,36090,35301,34780,34247,32823,32679,32075,32046,31038,32169,31961,32166,31703,31801,30150,29034,28269,27893,31217,32418,32171,32498,32173,32109,26929,26321,26317,26619,26297,25936,25116,25552,25044,24353,23971,23734,22705,23070,22395,21347,21693,21881,21968,21938,21922,21690,21463,21238,20999,20778,20530,20316,20084,19880,19677,19504,19330,19179,19023,18874,18728,18588,18434,18283,18141,17972,17812,17648,17459,17283,17123,16959
15,40468,40577,43002,43261,44877,37195,37125,37518,37614,38843,44187,47310,47012,43307,44458,40330,39512,38874,41122,41527,40576,40846,40887,40985,45626,42495,43203,43786,45534,44159,44554,44239,43738,44529,43037,43831,42810,42514,42606,41303,40198,37789,37051,36053,35314,34745,34346,32823,32691,32137,32139,31016,32152,31970,32164,31666,31861,30254,29199,28385,32001,31293,32625,32243,32689,32236,27128,26956,26369,26365,26667,26345,25984,25166,25601,25094,24404,24021,23784,22756,23118,22444,21396,21740,21928,22015,21984,21968,21737,21511,21287,21049,20829,20582,20369,20138,19935,19734,19562,19389,19239,19084,18936,18790,18652,18498,18348,18206,18037,17876,17712,17523,17347,17187
16,42645,39836,40216,42428,42731,44282,36780,36602,37207,37271,38246,43066,46095,46244,42333,44131,39540,38780,38153,40403,40587,40068,40296,40370,40583,44837,42235,43053,43655,45432,44019,44238,44002,43504,44323,42873,43698,42638,42374,42452,41134,40056,37696,36948,35983,35315,34724,34379,32828,32742,32187,32018,31050,32165,31970,32093,31707,31914,30395,29341,32107,31949,31487,32651,32383,32632,27266,27288,27015,26429,26425,26725,26403,26044,25228,25663,25157,24468,24084,23847,22818,23179,22504,21456,21799,21986,22073,22042,22026,21795,21570,21348,21111,20891,20646,20434,20204,20002,19802,19631,19460,19311,19157,19010,18865,18727,18574,18424,18282,18113,17952,17788,17599,17423
17,41279,41712,39427,39635,41790,42161,43798,36366,36171,36837,36838,37228,41993,44931,45344,41434,43573,38826,38028,37504,39676,40006,39559,39749,39868,40180,44036,41969,42891,43513,45282,43763,43989,43805,43301,44099,42691,43518,42433,42225,42520,40976,39910,37589,36795,35877,35299,34674,34443,32819,32754,32077,31990,31139,32199,31953,32163,31751,32023,30576,32755,32070,32085,31708,32731,32350,27689,27501,27363,27088,26503,26497,26797,26475,26117,25304,25739,25234,24546,24161,23923,22895,23252,22577,21530,21870,22056,22143,22113,22097,21868,21644,21422,21186,20968,20724,20513,20285,20084,19886,19716,19545,19398,19245,19098,18954,18817,18664,18514,18373,18203,18043,17879,17689
18,42909,40474,41245,38845,38964,41243,41632,43229,36128,35797,36065,35758,36065,41033,43678,44469,40443,43060,37999,37334,36701,39091,39428,39048,39205,39345,39771,43241,41708,42723,43316,44931,43509,43690,43525,43085,43833,42465,43304,42245,42319,42302,40803,39729,37384,36598,35770,35289,34616,34437,32771,32609,31989,31884,31186,32228,32053,32263,31910,32205,32729,32721,32236,32073,31930,32773,29048,28456,27587,27450,27174,26588,26582,26880,26560,26204,25395,25828,25324,24638,24252,24013,22985,23339,22663,21617,21955,22140,22227,22197,22182,21954,21731,21510,21276,21059,20816,20607,20380,20181,19983,19815,19646,19500,19348,19202,19059,18922,18769,18620,18478,18309,18148,17984
19,39378,41961,40125,40617,38158,38342,40509,41138,42704,35700,34991,35071,34826,35132,39918,42529,43733,39490,42651,37250,36433,36143,38517,38853,38525,38665,38839,39374,42439,41435,42482,42791,44448,43153,43326,43289,42852,43532,42191,43068,42309,41947,42117,40640,39470,37140,36430,35633,35205,34477,34411,32591,32548,31829,31762,31186,32317,32133,32396,32018,34378,32596,32925,32206,32073,31818,29486,29267,28549,27681,27545,27267,26682,26675,26973,26654,26301,25495,25927,25425,24740,24353,24112,23085,23435,22759,21713,22048,22234,22321,22292,22277,22050,21829,21610,21377,21161,20920,20712,20487,20290,20094,19927,19760,19615,19464,19319,19176,19040,18887,18738,18597,18428,18267
20,40667,38560,41398,39479,39831,37620,37616,39872,40580,42174,35148,34013,34093,33813,34118,38750,41301,42918,38479,42158,36432,35895,35584,37958,38265,38020,38115,38316,38960,41645,41085,41766,41982,43717,42541,42859,42854,42427,43146,41766,42935,41850,41663,41837,40311,39110,36796,36103,35362,35017,34244,34054,32473,32348,31648,31545,31336,32331,32156,32363,33977,34203,32845,32771,32126,31991,29810,29431,29357,28641,27774,27640,27358,26774,26768,27066,26749,26399,25598,26028,25528,24845,24457,24215,23188,23534,22857,21813,22146,22332,22420,22392,22377,22152,21932,21714,21483,21269,21030,20824,20601,20406,20212,20047,19881,19738,19588,19444,19302,19166,19014,18865,18724,18555
21,44364,39930,38056,40700,38862,38975,36903,36982,39305,40118,41194,34173,33059,33041,32761,33091,37797,40197,42149,37641,41553,35878,35357,35033,37394,37689,37512,37578,37796,38559,40767,40344,40962,41096,42942,41815,42235,42107,41680,42409,41552,42247,41420,41260,41387,39895,38620,36392,35725,34997,34809,33786,33840,32292,32194,31367,31511,31468,32424,32194,34630,33685,34398,32765,32676,31950,30821,29699,29505,29430,28717,27852,27720,27436,26855,26851,27148,26833,26487,25692,26120,25622,24941,24551,24308,23283,23623,22947,21907,22238,22424,22513,22485,22471,22247,22029,21814,21585,21373,21137,20934,20713,20521,20329,20166,20002,19860,19711,19568,19427,19291,19140,18992,18851
22,38634,43364,39377,37462,39912,38192,38153,36268,36376,38682,39184,40324,33291,32104,32025,31778,32146,36726,39033,41185,36574,40601,35345,34825,34482,36833,37112,36993,37027,37275,38058,40099,39768,40256,40270,42321,41192,41395,41386,41043,42271,40906,41844,41105,40727,40901,39457,38172,35870,35191,34603,34225,33600,33485,32001,31886,31340,31514,31559,32504,34502,34339,34066,34072,32810,32493,31748,30628,29744,29551,29475,28765,27903,27773,27489,26914,26911,27207,26895,26554,25767,26191,25696,25019,24628,24384,23361,23695,23023,21989,22317,22502,22591,22565,22551,22329,22114,21901,21675,21467,21233,21033,20816,20626,20437,20276,20114,19973,19826,19684,19543,19409,19258,19111
23,38793,37796,42768,38836,36844,39068,37471,37538,35804,35797,37742,38284,39428,32389,31186,30929,30819,31141,35556,37755,40314,36157,39657,34819,34289,33933,36269,36542,36485,36487,36671,37511,39531,39274,39622,39698,41716,40589,40697,40672,40878,41682,40461,41372,40593,40133,40371,38906,37516,35248,34703,34147,34035,33132,33085,31696,31838,31274,31468,31642,34763,34280,34497,33726,33723,32605,33188,31415,30626,29750,29558,29480,28775,27918,27794,27511,26942,26940,27235,26927,26592,25813,26233,25742,25069,24678,24432,23414,23743,23075,22049,22373,22558,22648,22622,22608,22390,22178,21969,21746,21541,21311,21115,20901,20714,20528,20370,20210,20071,19925,19784,19645,19511,19362
24,37934,38025,37252,42062,38001,36077,38293,36819,36812,35171,34654,36780,37280,38588,31501,30204,29921,29801,30122,34635,36558,39692,35746,38712,34279,33754,33382,35714,35962,35980,35864,36215,37064,38917,38656,39099,39003,41107,39891,39970,40490,40295,41307,40022,40855,40041,39576,39787,38299,36858,34737,34198,34059,33619,32757,32667,31612,31776,31219,31484,34843,34500,34546,34319,33442,33507,32722,32942,31357,30575,29709,29518,29439,28741,27893,27776,27494,26932,26932,27225,26922,26593,25825,26239,25753,25087,24695,24448,23439,23762,23099,22083,22402,22587,22676,22652,22639,22425,22216,22011,21792,21591,21366,21174,20963,20780,20598,20442,20283,20147,20002,19863,19725,19593
25,38139,37168,37598,36706,41171,37279,35342,37512,36193,36018,34147,33918,35884,36431,37715,30626,29308,28932,28775,29103,33503,36260,39080,35324,37778,33746,33221,32837,35156,35386,35405,35474,35803,36634,38261,38146,38589,38384,40514,39304,39901,39883,39967,40965,39581,40253,39553,38978,39004,37592,36222,34256,34166,33618,33190,32251,32365,31454,31668,31231,36311,34666,34971,34461,33933,33159,33169,32352,32824,31255,30481,29627,29438,29357,28671,27834,27725,27444,26890,26893,27184,26885,26564,25807,26216,25735,25075,24683,24439,23440,23756,23100,22094,22409,22592,22682,22659,22647,22437,22233,22032,21818,21621,21401,21213,21006,20827,20647,20494,20338,20203,20060,19923,19786
26,36876,37543,36783,37130,36104,40353,36540,34731,36666,35644,34739,33569,33048,35019,35526,36781,29674,28330,27931,27761,28074,33371,35956,38461,34915,36850,33219,32695,32286,34599,34778,34974,35090,35355,36133,37708,37594,38041,37714,39897,39207,39432,39607,39614,40570,39066,39751,38842,38148,38234,36979,35744,34240,33802,33233,32689,32088,32140,31258,31600,37008,36055,35023,34757,34113,33647,32838,32693,32197,32660,31110,30346,29504,29317,29239,28566,27742,27640,27361,26817,26822,27111,26817,26502,25759,26161,25687,25034,24645,24404,23416,23725,23076,22082,22391,22573,22664,22642,22632,22426,22226,22030,21821,21630,21413,21230,21028,20852,20675,20524,20370,20238,20097,19961
27,37166,36436,37087,36294,36454,35433,39545,35815,33992,36005,34523,33977,33102,32194,34248,34598,35854,28794,27420,26837,26849,27936,33230,35669,37844,34503,35922,32682,32165,31731,33985,34493,34615,34693,34839,35690,37178,37071,37462,37171,39877,38753,39157,39305,39198,40102,38614,39129,38139,37424,37599,36373,35719,33937,33427,32742,32470,31813,31839,31183,37685,36733,36452,34994,34482,33853,33125,32302,32505,32013,32467,30936,30181,29353,29173,29099,28439,27629,27535,27259,26724,26731,27017,26728,26421,25692,26087,25619,24978,24593,24354,23377,23678,23037,22056,22359,22540,22631,22611,22602,22401,22206,22015,21811,21624,21412,21234,21035,20862,20688,20540,20389,20258,20120
28,34341,36583,36010,36608,35699,35900,34701,38741,35248,33412,34458,33938,33359,32627,31396,33257,33712,34953,27945,26350,25806,26779,27797,33109,35376,37228,34093,34980,32148,31627,31160,33684,34280,34250,34279,34488,35254,36653,36500,36911,37177,39490,38519,38907,38935,38756,39620,37990,38380,37423,36812,37080,36346,35447,33660,33062,32609,32198,31466,31686,36977,37434,37147,36702,34709,34264,32105,32549,32097,32297,31809,32254,30742,29998,29189,29016,28946,28300,27503,27418,27143,26619,26627,26910,26626,26328,25613,26000,25542,24913,24531,24294,23330,23622,22989,22022,22319,22498,22590,22572,22564,22367,22178,21992,21792,21609,21403,21227,21032,20862,20691,20546,20397,20269
29,33562,33905,36341,35610,36115,35151,35175,34113,37907,34547,32139,33912,33263,32681,32094,30624,32423,32760,34109,26967,25469,25766,26707,27660,32978,35085,36609,33679,34049,31630,31098,30970,33550,34068,33890,33970,34132,34892,36119,36056,36962,36844,39284,38283,38619,38512,38334,39077,37294,37677,36842,36342,37150,36095,35174,33235,32942,32380,31993,31284,36945,36807,37805,37093,36494,34421,31877,31408,32338,31888,32086,31601,32036,30545,29817,29026,28860,28793,28161,27377,27301,27028,26513,26523,26803,26524,26234,25532,25915,25467,24849,24470,24236,23283,23567,22942,21988,22279,22458,22550,22533,22526,22335,22150,21968,21773,21595,21391,21219,21027,20860,20692,20548,20403
30,30654,33348,33721,35881,35092,35542,34464,34636,33466,37113,33247,31592,33367,32739,32044,31606,29786,31544,31864,33254,26122,25485,25726,26627,27524,32842,34785,35984,33268,33110,31089,30957,30896,33318,33827,33634,33620,33773,34481,35637,36128,36665,36716,39104,37988,38211,38123,37799,38519,36723,37170,36370,36381,36909,35833,34843,33222,32944,32238,31947,37236,36797,37165,37748,36753,36297,31699,31302,31218,32135,31687,31882,31400,31827,30360,29646,28874,28715,28651,28032,27261,27193,26922,26415,26426,26703,26429,26146,25461,25841,25402,24794,24418,24186,23244,23521,22902,21961,22247,22424,22517,22502,22496,22309,22128,21950,21760,21584,21384,21214,21025,20861,20696,20555
31,31932,30407,32962,33298,35546,34490,35042,33960,34123,32935,35576,32669,31163,32789,32111,31425,31134,28963,30591,30991,32323,26085,25494,25679,26551,27386,32717,34479,35362,32848,32152,30919,30915,30818,33093,33639,33322,33359,33455,34176,35729,35832,36530,36639,38844,37742,37921,37678,37260,37991,36223,36762,36357,36099,36642,35511,34769,33056,32902,32233,36318,37081,37172,37073,37546,36593,31954,31502,31130,31045,31950,31504,31696,31218,31642,30197,29497,28741,28589,28529,27923,27163,27103,26832,26333,26346,26620,26350,26078,25408,25783,25354,24755,24382,24151,23219,23489,22877,21948,22228,22405,22498,22485,22479,22296,22119,21945,21756,21584,21386,21219,21033,20871,20708
32,21380,31608,30136,32737,32926,35019,33973,34491,33446,33517,31724,35285,32225,30721,32215,31479,30745,30643,28218,29752,30102,32029,26043,25517,25631,26480,27260,32588,34181,34739,32413,32044,30924,30797,30720,32947,33499,33059,33072,33117,34323,35534,35705,36429,36509,38602,37505,37600,37264,36779,37623,35845,36669,36077,35810,36315,35492,34640,33057,32935,37771,36212,37324,37072,36759,37305,31497,31502,31355,30980,30894,31789,31344,31534,31064,31485,30061,29373,28633,28487,28430,27835,27086,27032,26761,26271,26285,26556,26293,26030,25374,25746,25324,24735,24363,24134,23211,23474,22868,21950,22225,22401,22495,22483,22477,22297,22123,21951,21765,21595,21399,21235,21051,20892
33,18047,21247,31366,29878,32364,32636,34613,33469,33993,32905,32525,31299,34928,31679,30277,31573,30929,30015,30060,27341,28884,29993,31736,26003,25527,25587,26404,27127,32451,33882,34102,32250,32019,30843,30727,30592,32777,33313,32788,32803,33223,34100,35433,35600,36336,36387,38348,37198,37284,36840,36394,37230,35892,36420,35849,35563,36353,35381,34772,33110,36660,37662,36435,37296,36817,36508,32256,31075,31385,31234,30857,30771,31656,31212,31405,30942,31360,29954,29278,28552,28412,28357,27771,27031,26984,26714,26230,26245,26517,26260,26005,25362,25731,25316,24734,24364,24136,23221,23478,22878,21969,22240,22415,22509,22497,22492,22315,22142,21972,21788,21619,21426,21263,21082
34,19856,17857,21034,31116,29645,32079,32178,34226,33122,33541,31782,32095,30860,34572,31245,29824,31127,30297,29330,29569,26520,28806,29896,31444,25963,25536,25539,26320,26999,32315,33569,33977,32200,31984,30700,30665,30452,32678,33117,32551,32921,33123,34045,35358,35492,36171,36268,38120,36868,36939,36543,36209,37248,35708,36287,35702,35577,36261,35484,34946,36694,36574,37912,36461,37151,36495,31831,31775,30993,31292,31139,30759,30672,31550,31111,31306,30849,31265,29874,29209,28495,28360,28308,27730,26999,26957,26687,26208,26227,26500,26248,26001,25369,25735,25326,24751,24382,24156,23248,23499,22903,22002,22269,22444,22538,22527,22522,22345,22175,22006,21823,21656,21464,21303
35,24677,19658,17686,20895,30927,29251,31742,31821,33845,32588,32599,31406,31727,30474,34159,30640,29275,30468,29721,28654,29066,26474,28738,29785,31161,25924,25536,25489,26239,26876,32147,33466,33870,32139,31898,30624,30602,30325,32495,32932,32669,32773,33045,33969,35226,35368,36063,36068,37838,36564,36694,36441,36202,37182,35621,36121,35736,35437,36376,35573,36833,36713,36808,37867,36375,36949,32915,31528,31710,30930,31220,31063,30681,30594,31468,31034,31232,30779,31194,29818,29161,28459,28328,28277,27707,26983,26946,26676,26204,26227,26500,26253,26013,25391,25754,25351,24782,24414,24189,23287,23532,22940,22047,22310,22483,22577,22567,22560,22385,22216,22048,21866,21700,21511
36,29888,24497,19574,17574,20663,30593,29029,31396,31531,33330,31741,32191,30958,31259,30099,33862,30085,28946,29928,29117,27984,28918,26433,28664,29674,30877,25880,25548,25449,26164,26741,31835,33440,33768,32041,31818,30558,30489,30228,32374,33104,32526,32702,32982,33890,35113,35285,35958,35872,37620,36380,36588,36603,36288,37197,35601,36270,35763,35575,36608,36542,36806,36966,36837,37622,36147,33022,32614,31484,31661,30882,31164,31004,30620,30535,31408,30977,31177,30729,31143,29779,29130,28437,28310,28261,27698,26979,26947,26679,26214,26240,26513,26271,26037,25423,25785,25386,24823,24456,24231,23334,23575,22986,22098,22358,22530,22624,22613,22606,22431,22262,22096,21915,21750
