ETA,A_1952,A_1953,A_1954,A_1955,A_1956,A_1957,A_1958,A_1959,A_1960,A_1961,A_1962,A_1963,A_1964,A_1965,A_1966,A_1967,A_1968,A_1969,A_1970,A_1971,A_1972,A_1973,A_1974,A_1975,A_1976,A_1977,A_1978,A_1979,A_1980,A_1981,A_1982,A_1983,A_1984,A_1985,A_1986,A_1987,A_1988,A_1989,A_1990,A_1991,A_1992,A_1993,A_1994,A_1995,A_1996,A_1997,A_1998,A_1999,A_2000,A_2001,A_2002,A_2003,A_2004,A_2005,A_2006,A_2007,A_2008,A_2009,A_2010,A_2011,A_2012,A_2013,A_2014,A_2015,A_2016,A_2017,A_2018,A_2019,A_2020,A_2021,A_2022,A_2023,A_2024,A_2025,A_2026,A_2027,A_2028,A_2029,A_2030,A_2031,A_2032,A_2033,A_2034,A_2035,A_2036,A_2037,A_2038,A_2039,A_2040,A_2041,A_2042,A_2043,A_2044,A_2045,A_2046,A_2047,A_2048,A_2049,A_2050,A_2051,A_2052,A_2053,A_2054,A_2055,A_2056,A_2057,A_2058,A_2059,A_2060,A_2061,A_2062,A_2063,A_2064,A_2065
10,394688,390565,387127,374257,364613,456050,453798,455584,426391,424089,399683,392806,393610,404422,408303,409019,413106,412455,427301,459458,448152,449049,466405,493879,484301,482478,467416,462872,467791,453879,458573,449897,441170,438656,417575,393972,372918,358661,336238,324159,313202,306476,297623,289499,285485,276998,273896,284707,284025,290480,291140,289801,280240,275433,275365,277478,278607,282536,284244,291290,290090,291565,282798,278969,278852,281378,294098,295895,296269,298030,296289,292858,285796,281036,270099,266319,258520,250019,248359,249137,249939,249493,248640,247636,246942,246447,245805,245554,245163,245284,245238,245510,245725,246177,246476,246918,247112,247200,247132,246977,246443,245766,245006,243681,242285,240675,238590,236568,234676,232689,230668,229129,227808,226597
11,447439,394114,390030,386170,373225,363990,454441,453924,454474,425697,423227,398451,391357,392688,403548,406493,408352,412285,411420,426384,461750,448330,449474,466775,494392,484789,483055,468413,463649,468970,454866,458262,449503,440865,438390,417374,393813,372853,358599,336157,319714,313920,307341,298411,290571,287181,279050,275401,286776,286194,293288,291924,291333,282354,277786,277058,280137,281223,284690,285519,292406,292301,293957,285493,281828,281105,295795,294196,297058,297424,299179,297429,293988,286915,282144,271196,267404,259591,251078,249405,250167,250955,250494,249624,248607,247900,247390,246735,246473,246072,246182,246126,246388,246591,247030,247323,247758,247946,248029,247957,247797,247259,246580,245814,244482,243080,241466,239371,237344,235445,233448,231423,229873,228548
12,440812,446737,393354,388891,385119,372829,361955,454496,451859,453202,423655,424105,396917,389871,391405,402386,405458,407535,411057,410631,425188,459058,448480,449893,467123,494877,485272,483630,469424,464392,469932,454156,457953,449110,440561,438141,417208,393641,372799,358577,332506,320499,314535,308262,299422,292133,289045,280996,276864,288884,288214,294022,292878,293196,284573,279596,279623,282727,283504,286436,288575,294637,294354,296735,288037,284170,293485,295925,295422,298276,298635,300380,298619,295167,288083,283299,272339,268533,260707,252181,250492,251239,252011,251533,250651,249621,248899,248375,247708,247436,247024,247124,247057,247306,247497,247930,248216,248644,248827,248905,248829,248665,248124,247439,246667,245329,243922,242299,240198,238164,236256,234254,232219,230666
13,436451,440331,445399,393495,387411,384404,371998,361400,452956,451603,451577,421947,424179,395175,388582,390015,401450,404104,406600,409612,409869,425220,456370,448629,450306,467439,495369,485779,484183,470408,464940,468909,453490,457774,448747,440278,437914,417055,393513,372766,355326,333136,321195,315215,309420,300935,293872,290802,282929,278359,290940,288944,294870,294387,295388,286207,282400,282155,284693,285365,292117,290539,296778,296610,299341,290336,291385,293528,297236,296725,299570,299920,301652,299878,296413,289317,284520,273544,269725,261885,253343,251639,252370,253125,252634,251737,250691,249955,249419,248743,248459,248036,248124,248045,248282,248466,248891,249170,249594,249771,249845,249765,249598,249051,248359,247581,246238,244821,243193,241085,239042,237129,235118,233078
14,415175,435227,438557,444610,391552,385197,383275,371558,359265,452455,450034,450983,420126,425040,393845,387794,388573,400145,402499,405498,408712,409454,425182,453656,448755,450700,467744,495784,486208,484692,471142,463982,468001,452927,457723,448452,440036,437703,416906,393400,370807,355619,333623,321877,316024,311102,302586,295479,292507,284992,279903,291815,289821,296132,295870,296944,288777,285166,284292,286425,282341,294496,292765,299114,299289,301900,294562,291638,294953,298651,298131,300965,301300,303019,301232,297753,290642,285829,274840,271005,263149,254591,252870,253583,254323,253817,252904,251843,251095,250548,249859,249564,249129,249205,249113,249342,249517,249936,250210,250627,250800,250870,250786,250613,250060,249361,248577,247225,245803,244167,242051,240002,238079,236063
15,397607,413229,433533,438032,441596,389579,383565,382671,371634,358411,450491,446888,450069,418292,425195,392407,386339,387636,399133,400534,404434,408169,408979,425115,450847,448825,451028,467985,496191,486579,484971,470107,463108,467199,452457,457748,448241,439837,437501,416737,392536,370835,355802,334114,322758,317236,313079,304113,297087,294336,286718,280760,292905,291152,297807,296981,299351,291438,287502,285994,286354,284411,297046,295656,301849,301810,300021,294899,293214,296518,300205,299673,302491,302811,304515,302711,299217,292088,287260,276255,272402,264529,255954,254214,254911,255635,255111,254183,253108,252348,251788,251086,250779,250331,250392,250292,250512,250680,251093,251361,251774,251942,252008,251918,251737,251176,250472,249679,248321,246892,245246,243124,241066,239137
16,416765,394964,411857,431898,434851,438496,388352,381889,381013,371609,356402,447318,443816,449647,416056,425753,390793,384732,385976,397905,398854,403769,407542,408501,424979,447989,448831,451286,468128,496446,486643,483845,469138,462304,466493,452078,457808,448080,439610,437236,416912,392494,370836,355944,334759,324159,318655,314848,305639,298797,295918,286921,281932,294491,293102,299054,298899,301954,293921,289613,295658,288029,287072,299906,298596,304502,294237,300773,296671,294974,298266,301938,301388,304189,304492,306176,304355,300841,293696,288849,277826,273954,266062,257467,255710,256390,257094,256553,255609,254522,253746,253173,252458,252136,251673,251726,251615,251827,251989,252395,252657,253065,253230,253288,253190,253001,252435,251721,250922,249555,248116,246465,244332,242268
17,406416,413989,393845,409935,428819,431007,436599,386487,381661,380706,370280,353669,444275,440255,448854,414186,426176,389083,383527,384635,396498,397959,403069,406899,407944,424808,445094,448822,451414,468134,496398,485501,482732,468216,461513,465837,451728,457865,447817,439272,438772,416679,392342,370776,356135,335784,325578,319965,316652,307354,300342,296294,287491,283999,296763,294856,301397,301376,304540,296276,300994,297490,290800,290710,303111,301597,296329,295734,302791,298676,296967,300241,303892,303323,306103,306386,308049,306205,302671,295507,290638,279595,275701,267788,259176,257399,258056,258741,258183,257224,256120,255331,254743,254011,253672,253199,253239,253120,253325,253480,253880,254137,254540,254697,254746,254639,254444,253867,253146,252338,250961,249515,247853,245714
18,411750,403993,411307,391702,406611,425323,429253,433475,387204,380172,378515,366942,350213,441116,437057,447815,411603,426621,387061,382094,382985,395426,397022,402348,406222,407297,424577,442139,448746,451497,467986,495216,484388,481723,467314,460843,465235,451427,458011,447644,441511,438217,416420,392178,370711,356566,336904,326986,321417,318587,308785,300986,297339,289746,287316,299705,298614,305203,304987,307830,309052,303050,300678,294626,295248,306904,298467,301059,298055,305093,300964,299237,302487,306114,305523,308278,308537,310173,308306,304749,297560,292668,281603,277683,269750,261118,259316,259951,260616,260041,259064,257943,257137,256530,255779,255429,254942,254974,254846,255043,255191,255585,255837,256231,256377,256416,256302,256096,255511,254781,253960,252577,251119,249449
19,400176,408145,402281,409027,390365,403435,422557,424981,434273,385974,379262,374892,363191,347281,437897,433337,447023,409401,426657,385179,380395,381830,394311,396095,401560,405543,406666,424350,439123,448608,451509,466720,494142,483395,480774,466539,460276,464782,451226,458303,450360,440749,437756,416166,391945,370810,356999,337796,328420,322854,320017,308580,302619,298482,291075,289540,304206,302932,308730,307860,319269,310445,306962,303972,297498,298199,301372,303625,303725,300704,307721,303572,301818,305041,308641,308022,310750,310978,312586,310693,307107,299892,294972,283880,279937,271980,263322,261495,262107,262753,262156,261161,260021,259193,258565,257802,257436,256938,256960,256823,257013,257153,257542,257783,258166,258301,258333,258205,257990,257394,256651,255823,254425,252959
20,412113,396795,405943,400229,405173,386885,400567,419196,426142,432139,385629,375237,371386,359688,344687,434581,430110,446657,407084,426973,383460,379302,380749,393325,395179,400830,404839,406044,424117,436150,448329,450329,465299,493023,482303,479818,465724,459792,464453,451211,460945,449410,440231,437221,415881,392035,370999,357355,338934,329992,323843,319093,310655,304060,298452,291200,294533,308300,305988,310824,321692,320118,314997,310549,305636,299578,301675,305124,306665,306744,303703,310693,306515,304732,307924,311491,310842,313533,313730,315307,313379,309762,302517,297564,286448,282476,274490,265806,263954,264544,265165,264546,263529,262365,261513,260870,260089,259710,259202,259213,259068,259250,259384,259761,259989,260359,260485,260502,260365,260137,259526,258774,257930,256523
21,435559,408825,394529,403009,396807,401033,384628,396930,418976,423933,431145,382011,371907,368346,356564,341214,431755,427286,445735,405276,426693,382317,378265,379701,392279,394266,400081,404228,405394,423840,432934,446869,448928,463572,491648,481066,478793,464908,459428,464334,454934,459623,448771,439609,436640,415933,392106,371060,357946,340339,331166,322665,321786,312481,304182,298444,295978,299362,311222,308553,328955,322395,325185,319269,312423,307732,304795,305280,308543,310059,310115,307049,313999,309791,307976,311130,314661,313973,316628,316790,318327,316364,312711,305429,300446,289301,285294,277277,268567,266692,267253,267849,267206,266160,264969,264100,263437,262642,262252,261731,261733,261579,261754,261875,262237,262450,262810,262919,262925,262773,262528,261907,261136,260282
22,401669,431993,406426,392284,399465,393316,397235,381433,396775,416819,422907,428719,378852,367974,364384,353200,338466,428724,423986,444881,402957,422864,381248,377221,378611,391243,393377,399359,403554,404735,423436,431186,445276,447456,461803,490323,479853,477830,464203,459381,468311,453827,458786,448107,438898,436312,416019,392081,371410,358858,341330,330093,326150,324394,312557,304537,303783,300876,302605,314359,340364,329478,328829,330390,321790,315201,310400,307690,309059,312294,313786,313811,310708,317619,313376,311523,314638,318123,317397,320012,320130,321626,319621,315925,308610,303592,292411,288368,280323,271589,269683,270216,270783,270109,269032,267823,266931,266252,265444,265040,264510,264502,264340,264500,264604,264949,265152,265492,265588,265577,265406,265149,264507,263725
23,407105,398115,429091,403863,388473,395589,390437,394299,381116,394529,414938,420221,426667,375271,364702,360942,349655,335590,425154,420746,443642,402165,419041,380204,376139,377569,390206,392487,398610,402893,403937,421901,429420,443664,446015,460084,489062,478776,477084,463707,463382,467361,453117,457906,447249,438513,435955,416003,392272,371939,359463,340888,335181,329516,324666,312941,310424,309146,304180,306561,360217,341764,336701,334947,333205,324521,323316,312826,311790,313131,316338,317797,317781,314641,321508,317225,315333,318398,321839,321071,323637,323710,325159,323106,319372,312020,306958,295740,291664,283592,274827,272891,273393,273925,273215,272119,270885,269976,269283,268460,268045,267504,267487,267309,267451,267537,267870,268050,268375,268453,268419,268235,267954,267300
24,408077,402709,395991,425956,399746,385116,391573,387331,392315,378588,392432,411646,417875,424092,372206,360841,357410,346716,332752,422063,417421,440998,401379,415341,379119,375097,376501,389244,391611,397841,402059,402618,420449,427677,442186,444709,458460,487986,477959,476664,467341,462371,466725,452346,456854,446743,437985,435451,416193,392702,372401,359702,347237,339476,329701,324808,318710,316210,312489,307666,373657,361872,350379,344361,338751,336571,323210,325841,317181,316117,317430,320603,322017,321960,318780,325599,321275,319332,322350,325745,324926,327441,327464,328859,326764,322987,315589,310485,299234,295126,287020,278226,276257,276720,277214,276483,275360,274108,273183,272474,271639,271212,270662,270629,270431,270552,270626,270932,271097,271402,271454,271406,271194,270900
25,398967,403694,400783,393368,422406,396188,381491,387664,387303,389064,374885,389224,408723,415484,422558,368748,357456,354151,342885,330019,418992,416883,438327,400616,411632,378116,374088,375453,388243,390740,396981,400870,401322,419045,426004,440773,443464,456965,487110,477300,481109,466366,461668,466060,451462,455983,445986,437435,435260,416753,393141,373351,367315,353087,340132,329702,330546,324216,319777,316689,393963,376308,372271,359296,348807,342119,329042,325094,330359,321676,320586,321865,324990,326362,326262,323037,329807,325432,323443,326413,329751,328881,331342,331307,332655,330515,326687,319244,314101,302822,298675,290539,281712,279703,280125,280595,279836,278694,277425,276484,275762,274915,274479,273911,273856,273637,273745,273789,274080,274221,274498,274534,274457,274230
26,399975,395211,401429,397839,390180,418367,392404,378514,387862,383992,386245,374199,386537,405946,413096,420238,365534,353320,350318,339691,326832,418886,416340,435723,399904,407931,377094,373070,374383,387266,389818,395734,399741,400179,417780,424522,439481,442358,455681,486446,481513,480208,465626,460920,465404,451017,455044,445402,437053,435280,417274,394410,381660,374191,354313,340159,335357,335544,327527,323851,417430,396839,386026,381810,364469,352852,327858,331580,329696,334930,326226,325103,326336,329418,330745,330598,327330,334041,329621,327584,330496,333779,332853,335253,335171,336469,334274,330398,322917,317741,306425,302244,294073,285208,283156,283554,283995,283217,282057,280771,279817,279083,278226,277772,277182,277105,276872,276948,276975,277241,277352,277612,277617,277524
27,391730,396537,393309,399055,395642,387460,414092,389605,376596,383279,381359,383978,373215,383501,403131,410566,418321,361887,350012,346486,336507,326700,418806,415840,433147,399202,404217,376063,372077,373348,386225,388897,394610,398791,399155,416661,423208,438413,441438,454690,490713,480652,479520,464756,460144,465077,450539,454102,444865,437042,435445,418472,403437,389216,375888,354567,346196,340133,338294,331242,437022,420377,406576,396326,387691,368358,335901,329779,336176,334266,339472,330741,329575,330765,333802,335081,334889,331568,338227,333760,331668,334523,337747,336761,339111,338979,340220,337975,334058,326543,321327,309980,305762,297551,288645,286571,286940,287360,286564,285387,284088,283122,282377,281504,281026,280414,280322,280056,280115,280117,280350,280445,280671,280660
28,389122,388384,394652,390557,396156,393401,384076,410703,386320,373554,380165,379592,381987,372736,380276,400673,407754,416280,359031,346357,343570,336645,326548,418790,415323,430556,398510,400534,375000,371052,372196,385436,388102,393639,397933,398313,415724,422117,437497,440692,458353,489669,479975,478705,463866,459638,464598,449863,453317,444591,437153,437354,427549,411377,391659,376676,360593,350907,342082,341721,438591,441103,431161,417549,401819,391769,329271,337451,334290,340657,338725,343898,335129,333923,335070,338060,339295,339049,335682,342289,337767,335622,338418,341579,340545,342844,342655,343845,341557,337605,330052,324801,313420,309160,300908,291984,289882,290231,290632,289819,288629,287318,286342,285581,284684,284185,283557,283431,283148,283181,283150,283367,283426,283637
29,375663,386308,387372,391554,388174,394202,389881,381898,405672,384991,370488,378151,377365,379700,371847,377152,397500,405554,413566,355306,342734,343708,336779,326459,418727,414848,427979,397829,396828,373954,369973,371316,384721,387442,392851,397196,397592,414903,421157,436749,444260,457623,488762,479053,477901,463161,458993,464073,449237,452668,444787,439339,447428,435874,414420,393177,383165,365271,353160,344615,445731,442621,451857,442576,423333,405493,331232,330354,341796,338613,344955,342996,348124,339323,338077,339181,342126,343308,343017,339604,346152,341580,339379,342113,345225,344143,346384,346145,347291,344969,340977,333391,328104,316686,312383,304113,295165,293045,293375,293760,292934,291733,290413,289421,288637,287718,287204,286542,286400,286090,286090,286042,286224,286269
30,373257,373559,385140,385397,389278,386262,390358,388821,379182,405279,381698,368710,376006,375434,378012,371036,374675,394953,402989,411741,352743,343157,343832,336960,326311,418611,414347,425389,397080,393117,372822,369224,370568,384177,386873,392132,396590,397013,414183,420404,439555,443494,456955,487719,478105,477173,462364,458239,463601,448919,452944,447653,449295,456594,439285,416495,400409,388895,367353,355961,453085,449530,453304,462585,445957,426978,340809,332239,334481,345893,342694,349005,347009,352099,343265,341980,343042,345937,347075,346738,343274,349767,345143,342885,345572,348634,347498,349690,349409,350521,348160,344134,336515,331188,319732,315410,307117,298155,296018,296333,296705,295868,294658,293324,292309,291505,290571,290023,289347,289178,288836,288819,288738,288905
31,379761,371503,372364,383240,383479,387396,383343,389687,384803,376845,403110,380164,367237,373939,373247,375802,370436,371616,392006,400972,409592,352662,343539,343999,337120,326157,418511,413836,422773,396328,389293,371929,368616,369940,383726,386406,391582,396017,396458,413567,423459,438699,442887,456214,486621,477383,476520,461436,457522,463286,448882,454678,455805,456267,459241,439871,422444,404774,390229,368889,449964,457305,459393,463007,466783,449466,347793,342155,336094,338314,349703,346481,352753,350726,355777,346911,345589,346605,349457,350552,350165,346654,353092,348414,346114,348754,351763,350582,352733,352420,353493,351099,347040,339384,334019,322548,318203,309897,300922,298772,299075,299436,298591,297368,296012,294978,294159,293194,292631,291929,291729,291372,291322,291227
32,247727,377436,370093,370646,381537,381741,384115,382427,385275,383100,373788,402545,378739,365427,372324,371156,373355,369925,368481,389030,398218,407717,352611,343935,344149,337280,326061,418460,413312,420132,395364,388348,371163,368090,369456,383372,385955,391134,395522,396007,416447,422788,437938,442087,455408,485551,476592,475663,460539,457063,463197,450596,461469,461666,457709,459813,444698,425713,405546,391323,464174,454406,466682,470210,466348,470463,354102,348262,345697,339621,341826,353185,349934,356172,354114,359128,350233,348869,349847,352658,353706,353273,349716,356097,351381,349040,351629,354594,353376,355495,355147,356187,353761,349667,341975,336593,325106,320746,312429,303445,301285,301577,301931,301073,299830,298456,297409,296559,295581,294994,294262,294047,293658,293596
33,195037,246434,376135,368781,369968,380113,379260,382925,378611,383922,379660,372602,401641,376611,363946,369738,369193,371197,369001,365558,386423,397377,405857,352515,344328,344248,337437,325961,418329,412733,417245,394290,387549,370462,367658,369061,383092,385539,390645,395027,398553,415758,422222,437019,441362,454851,484534,475782,474868,459808,456782,464582,456826,466655,462785,457602,464075,446842,425536,406024,459082,468907,463451,475809,472267,469208,365712,354454,351472,348892,342809,344993,356316,353040,359246,357158,362137,353209,351811,352752,355518,356523,356046,352441,358780,354028,351643,354190,357119,355874,357959,357581,358590,356130,352001,344295,338896,327399,323027,314701,305711,303543,303829,304170,303294,302034,300648,299572,298710,297709,297093,296348,296103,295703
34,208946,193746,245885,374054,366916,369345,377104,378292,379678,376727,380196,378381,370631,401181,375029,362620,367687,366823,368880,367914,362697,386148,396567,403939,352458,344665,344353,337524,325771,418184,412023,416137,393388,386903,369861,367312,368661,382820,385148,390209,397319,397809,415099,421488,436189,440798,454369,483447,474952,474211,458966,456891,468613,459276,465315,460652,458835,463683,444682,424393,462519,463864,477810,471731,478125,475101,368003,365751,357323,354329,351740,345644,347801,359094,355794,361968,359852,364793,355840,354411,355311,358037,358999,358477,354840,361139,356347,353927,356441,359343,358068,360125,359719,360695,358203,354059,346339,340929,329424,325043,316712,307718,305545,305820,306144,305253,303982,302568,301481,300597,299569,298942,298168,297913
35,261425,207758,192922,244829,373038,365474,366971,376297,375882,377404,374020,379227,376563,369508,400035,373207,360989,365167,365163,366772,367044,362447,385805,395692,401981,352363,344978,344448,337575,325528,417847,410888,415158,392550,386263,369344,367048,368337,382525,384760,392590,396505,397189,414289,420856,435451,440407,453819,482403,474259,473765,460353,462000,472656,459875,464619,463401,459724,462902,444035,475811,467616,473389,486312,474589,480684,378749,368159,368276,359842,356842,354241,348127,350262,361525,358202,364347,362201,367111,358134,356670,357534,360220,361141,360588,356919,363177,358354,355906,358396,361268,359970,362000,361565,362510,360005,355847,348118,342699,331190,326803,318469,309474,307292,307552,307862,306960,305663,304240,303133,302225,301186,300532,299750
36,334431,260248,207413,192346,244053,371836,363464,366620,374116,374097,374490,372071,377454,374876,367670,400001,371712,358961,363380,363041,364479,365062,362215,385460,394795,400050,352203,345289,344479,337650,325223,416436,409879,414292,391810,385754,368872,366789,368022,382231,387243,391838,395757,396398,413532,420305,434840,439925,453313,481438,474606,476930,466886,468547,475310,461651,469199,466521,460857,464055,475892,480531,475912,481575,487933,477367,389614,378967,370361,370468,362033,359023,356406,350279,352392,363625,360282,366395,364227,369108,360104,358608,359438,362086,362978,362394,358694,364918,360071,357605,360068,362917,361597,363599,363136,364068,361550,357383,349648,344222,332713,328321,319987,310989,308794,309041,309341,308415,307110,305669,304539,303621,302557,301896
