ETA,A_1952,A_1953,A_1954,A_1955,A_1956,A_1957,A_1958,A_1959,A_1960,A_1961,A_1962,A_1963,A_1964,A_1965,A_1966,A_1967,A_1968,A_1969,A_1970,A_1971,A_1972,A_1973,A_1974,A_1975,A_1976,A_1977,A_1978,A_1979,A_1980,A_1981,A_1982,A_1983,A_1984,A_1985,A_1986,A_1987,A_1988,A_1989,A_1990,A_1991,A_1992,A_1993,A_1994,A_1995,A_1996,A_1997,A_1998,A_1999,A_2000,A_2001,A_2002,A_2003,A_2004,A_2005,A_2006,A_2007,A_2008,A_2009,A_2010,A_2011,A_2012,A_2013,A_2014,A_2015,A_2016,A_2017,A_2018,A_2019,A_2020,A_2021,A_2022,A_2023,A_2024,A_2025,A_2026,A_2027,A_2028,A_2029,A_2030,A_2031,A_2032,A_2033,A_2034,A_2035,A_2036,A_2037,A_2038,A_2039,A_2040,A_2041,A_2042,A_2043,A_2044,A_2045,A_2046,A_2047,A_2048,A_2049,A_2050,A_2051,A_2052,A_2053,A_2054,A_2055,A_2056,A_2057,A_2058,A_2059,A_2060,A_2061,A_2062,A_2063,A_2064,A_2065
12,14037,14638,12758,13741,13104,13180,13351,13717,14610,15312,14632,14771,14271,14056,14208,14711,14296,14365,14446,14407,14333,15208,14650,14860,15258,15987,15651,15590,15386,14751,15334,14867,14894,15244,15349,15339,14471,13822,13322,12879,11644,11520,11174,10903,10205,9909,9683,9154,8849,8883,8812,8745,8669,8048,7786,7605,7568,7333,7128,7044,8868,8769,8729,8145,7874,7714,7202,6969,7128,7115,6971,7068,7192,7153,6897,6662,6358,6249,6125,5787,5747,5626,5555,5496,5399,5308,5226,5152,5082,5022,4961,4914,4865,4826,4790,4763,4738,4720,4701,4682,4663,4644,4619,4592,4564,4526,4486,4441,4385,4328,4271,4210,4146,4089
13,12901,13988,14390,12783,13639,12969,13084,13324,13567,14498,15197,14322,14506,14031,13917,14022,14644,14115,14333,14165,14219,14196,15026,14573,14815,15234,15992,15670,15607,15428,14783,15317,14884,14926,15263,15356,15335,14464,13830,13314,12803,11640,11517,11192,10924,10235,9934,9702,9182,8842,8928,8814,8736,8681,8063,7812,7644,7590,7361,7165,8993,8897,8775,8755,8185,7891,6993,7191,7007,7165,7152,7008,7105,7228,7188,6932,6697,6393,6283,6159,5820,5780,5658,5588,5528,5430,5339,5257,5182,5112,5051,4990,4942,4893,4854,4818,4790,4764,4746,4726,4707,4688,4668,4642,4615,4586,4548,4507,4461,4405,4348,4290,4228,4164
14,12090,12905,13767,14268,12566,13442,12903,13016,13248,13470,14498,14854,13994,14297,13840,13710,13902,14456,13977,14210,14064,14059,14058,14847,14494,14766,15206,15991,15680,15626,15463,14764,15320,14897,14955,15298,15350,15338,14466,13837,13254,12779,11643,11552,11197,10937,10240,9948,9726,9206,8848,8946,8819,8738,8671,8098,7858,7673,7613,7385,8970,9060,8904,8834,8741,8224,7136,6980,7231,7048,7205,7192,7048,7145,7266,7226,6970,6735,6430,6320,6195,5856,5815,5693,5622,5562,5464,5372,5289,5215,5143,5083,5021,4973,4923,4883,4846,4818,4792,4773,4753,4734,4714,4693,4667,4639,4610,4571,4530,4483,4427,4369,4311,4248
15,12113,12125,12721,13725,14121,12460,13282,12847,13047,13080,13418,14067,14609,13704,14099,13600,13463,13717,14340,13876,14075,13880,13897,13911,14666,14417,14713,15180,15988,15688,15631,15444,14736,15315,14881,14991,15282,15344,15343,14457,13836,13235,12755,11610,11558,11212,10947,10250,9978,9745,9209,8862,8944,8826,8772,8683,8137,7894,7688,7640,9194,9016,9081,8943,8895,8761,7405,7152,7026,7276,7093,7250,7236,7093,7188,7309,7268,7012,6777,6471,6360,6234,5895,5853,5731,5660,5599,5500,5408,5325,5250,5178,5117,5055,5006,4956,4915,4878,4849,4823,4803,4782,4763,4742,4721,4694,4665,4636,4596,4554,4507,4450,4391,4333
16,11455,12063,11947,12647,13543,13984,12353,13085,12663,12913,13048,13085,13755,14320,13352,13902,13439,13262,13471,14219,13688,13858,13700,13733,13765,14488,14339,14664,15158,15981,15678,15605,15399,14714,15317,14883,15025,15269,15340,15310,14503,13794,13216,12719,11586,11552,11225,10953,10270,9998,9758,9198,8868,8961,8840,8750,8671,8186,7918,7726,9749,9245,9026,9109,9001,8920,7265,7414,7204,7077,7327,7144,7300,7286,7143,7237,7357,7315,7059,6823,6517,6405,6278,5939,5896,5774,5702,5641,5541,5448,5365,5289,5217,5155,5092,5042,4992,4951,4913,4884,4856,4836,4815,4794,4773,4751,4724,4694,4664,4624,4581,4533,4476,4417
17,11891,11467,11895,11695,12431,13436,13808,12330,13026,12565,12832,12726,12769,13406,13992,13056,13592,13106,13208,13379,14028,13487,13644,13521,13566,13618,14306,14269,14608,15130,15962,15619,15564,15354,14673,15302,14866,15027,15229,15331,15377,14446,13773,13191,12693,11563,11549,11225,10985,10276,10014,9731,9186,8894,8990,8839,8763,8683,8205,7944,10016,9770,9259,9098,9172,9011,7204,7282,7474,7263,7137,7385,7202,7357,7343,7199,7293,7412,7369,7112,6876,6569,6456,6328,5988,5945,5822,5749,5688,5588,5494,5410,5333,5260,5197,5134,5084,5033,4991,4952,4923,4895,4874,4852,4830,4808,4786,4757,4727,4696,4655,4612,4564,4505
18,12182,11890,11296,11797,11501,12150,13245,13565,12175,12933,12580,12484,12284,12391,13131,13713,12650,13368,12950,12944,13153,13811,13282,13428,13341,13400,13474,14122,14188,14548,15072,15846,15496,15504,15284,14630,15238,14829,15007,15200,15360,15348,14406,13711,13132,12636,11528,11528,11227,10971,10243,9958,9721,9173,8920,9013,8854,8775,8681,8229,10245,10027,9816,9275,9172,9208,7406,7342,7351,7542,7331,7204,7451,7268,7422,7408,7264,7357,7473,7430,7172,6935,6627,6514,6385,6044,6000,5876,5803,5741,5640,5545,5460,5383,5309,5246,5182,5131,5079,5036,4997,4966,4938,4916,4893,4871,4848,4824,4795,4764,4733,4690,4646,4598
19,11429,12164,11693,11188,11638,11437,11982,13066,13471,11985,12780,12249,12137,11955,12142,12720,13422,12360,13248,12667,12718,12973,13590,13085,13211,13160,13223,13329,13933,14108,14474,14851,15600,15354,15391,15220,14541,15166,14739,14982,15175,15243,15245,14325,13650,13039,12587,11489,11504,11212,10954,10199,9916,9679,9139,8947,9006,8867,8823,8675,10931,10274,10016,9803,9218,9189,7668,7499,7421,7428,7618,7407,7280,7526,7343,7495,7481,7336,7428,7543,7498,7240,7002,6693,6579,6448,6107,6061,5937,5863,5800,5698,5603,5517,5439,5364,5300,5235,5183,5130,5087,5047,5016,4986,4963,4939,4916,4892,4868,4838,4806,4773,4730,4686
20,11123,11276,11969,11548,11031,11482,11188,11869,13009,13326,11871,12360,11805,11661,11644,11770,12384,13149,12111,12915,12448,12555,12793,13379,12882,12994,12977,13057,13181,13747,14005,14153,14462,15186,15110,15248,15023,14390,15077,14630,15012,15046,15137,15145,14207,13522,12929,12504,11441,11473,11168,10860,10161,9904,9627,9096,8965,9020,8871,8812,11034,10926,10315,10058,9731,9203,7901,7774,7587,7508,7514,7704,7492,7364,7608,7426,7576,7561,7416,7507,7620,7574,7314,7076,6766,6650,6518,6176,6129,6004,5930,5865,5763,5666,5579,5500,5425,5359,5294,5241,5187,5143,5102,5070,5039,5015,4990,4966,4941,4915,4884,4851,4818,4774
21,11920,11132,11116,11761,11412,10845,11296,11018,11819,12820,13121,11553,12098,11495,11363,11308,11519,12029,12762,11823,12690,12313,12402,12620,13166,12681,12779,12801,12887,13040,13541,13747,13850,14166,14917,14841,15030,14850,14230,14934,14589,14850,14903,14992,15016,14033,13381,12800,12391,11333,11400,11043,10784,10099,9861,9595,9080,8986,9021,8872,11329,11053,10926,10287,10025,9738,8021,8025,7868,7681,7602,7607,7796,7584,7455,7697,7516,7664,7648,7503,7591,7703,7655,7394,7155,6844,6727,6593,6250,6202,6076,6000,5935,5831,5734,5646,5566,5489,5423,5356,5302,5248,5203,5160,5127,5095,5070,5044,5019,4993,4966,4934,4900,4866
22,10877,11917,10886,11043,11628,11228,10592,11118,10857,11588,12662,12779,11302,11739,11141,10955,10854,11159,11727,12458,11450,12539,12173,12251,12445,12949,12478,12556,12615,12721,12899,13337,13539,13653,13977,14750,14665,14827,14671,14070,14871,14369,14693,14774,14841,14821,13861,13225,12671,12267,11241,11320,10945,10717,10058,9813,9585,9095,9006,9034,11206,11355,11041,10879,10248,10012,8188,8104,8124,7968,7781,7702,7705,7892,7680,7551,7791,7610,7756,7739,7594,7680,7789,7739,7478,7238,6926,6807,6671,6327,6277,6151,6074,6008,5903,5805,5715,5634,5557,5489,5422,5367,5311,5265,5221,5187,5154,5127,5100,5074,5046,5018,4985,4951
23,11048,10907,11680,10657,10796,11392,11000,10391,10983,10733,11526,12424,12525,10990,11423,10769,10569,10617,10786,11346,12212,11411,12390,12031,12101,12269,12734,12277,12335,12435,12540,12769,13195,13400,13517,13896,14618,14459,14611,14438,13978,14692,14181,14548,14630,14640,14658,13691,13079,12536,12150,11124,11262,10817,10638,10037,9820,9594,9090,9044,12187,11171,11395,10960,10839,10285,8496,8223,8205,8224,8069,7883,7803,7805,7991,7779,7649,7886,7706,7849,7831,7686,7771,7877,7825,7562,7322,7008,6888,6750,6405,6353,6227,6149,6081,5975,5876,5786,5703,5625,5556,5488,5431,5375,5327,5283,5247,5212,5185,5156,5128,5100,5071,5037
24,10396,10994,10672,11500,10481,10677,11201,10862,10349,10779,10459,11159,12110,12219,10652,10952,10420,10271,10250,10532,10981,12122,11369,12251,11891,11944,12095,12530,12081,12125,12260,12467,12718,13122,13291,13464,13795,14481,14290,14434,14412,13814,14518,14061,14392,14488,14427,14442,13537,12920,12412,12078,11038,11168,10726,10582,10051,9847,9571,9096,12475,12193,11228,11386,10817,10861,8901,8534,8323,8304,8323,8169,7984,7904,7905,8089,7876,7746,7980,7800,7941,7923,7777,7859,7962,7908,7645,7404,7088,6967,6826,6481,6428,6300,6222,6152,6046,5945,5854,5771,5691,5622,5552,5495,5437,5388,5342,5305,5269,5240,5210,5181,5152,5122
25,10540,10305,10765,10613,11271,10396,10518,11024,10711,10042,10665,10273,10855,11843,11890,10381,10673,10133,9944,9893,10169,10975,12045,11335,12105,11750,11795,11923,12322,11882,11912,12206,12428,12672,13079,13213,13356,13711,14357,14111,14442,14265,13709,14431,13917,14227,14259,14182,14224,13364,12767,12358,12068,10980,11078,10666,10551,10064,9801,9569,12768,12518,12303,11254,11284,10835,9096,8948,8631,8419,8400,8418,8265,8082,8002,8000,8183,7970,7840,8070,7892,8029,8010,7864,7944,8044,7988,7723,7482,7165,7042,6899,6553,6498,6370,6291,6220,6113,6011,5919,5835,5754,5684,5613,5554,5495,5445,5398,5360,5323,5293,5262,5232,5201
26,9760,10488,10163,10676,10426,11089,10190,10291,10792,10492,9945,10498,10078,10581,11510,11583,10050,10336,9694,9535,9534,10187,10969,11960,11294,11959,11607,11647,11739,12111,11670,11912,12210,12420,12602,13028,13165,13288,13610,14237,14187,14341,14129,13619,14289,13760,14025,14054,13987,14021,13187,12701,12375,12054,10907,11015,10627,10498,9970,9782,13205,12771,12619,12337,11204,11305,9166,9198,9035,8722,8510,8490,8507,8357,8175,8095,8091,8272,8059,7928,8155,7978,8111,8091,7945,8023,8120,8061,7796,7555,7237,7112,6966,6620,6563,6435,6355,6283,6175,6073,5980,5895,5813,5741,5669,5610,5550,5498,5450,5410,5372,5341,5309,5278
27,10013,9810,10444,10106,10623,10177,10906,9984,10185,10580,10445,9692,10302,9850,10395,11155,11300,9802,10015,9388,9165,9563,10210,10962,11879,11260,11816,11469,11501,11568,11902,11628,11897,12215,12390,12541,12967,13098,13190,13495,14331,14146,14246,14061,13522,14163,13591,13796,13861,13805,13843,13119,12677,12348,11971,10847,10976,10566,10455,9938,13902,13289,12903,12672,12287,11192,9235,9172,9276,9114,8806,8594,8573,8590,8442,8261,8181,8175,8354,8141,8009,8233,8057,8187,8166,8020,8096,8188,8128,7863,7620,7302,7175,7027,6681,6622,6494,6413,6340,6231,6128,6034,5949,5866,5793,5720,5660,5598,5546,5497,5456,5416,5384,5352
28,9508,9971,9733,10343,9910,10357,10056,10747,9858,9970,10406,10206,9536,10197,9655,10054,10907,11049,9403,9620,9017,9203,9585,10231,10959,11798,11228,11671,11337,11354,11403,11891,11661,11947,12237,12375,12503,12914,13036,13070,13541,14269,14078,14164,14001,13391,13993,13422,13611,13666,13648,13835,13164,12648,12274,11889,10832,10931,10447,10437,13701,14023,13382,12990,12597,12244,9297,9211,9243,9347,9186,8883,8671,8650,8667,8519,8341,8260,8252,8429,8216,8084,8304,8129,8256,8234,8089,8161,8250,8188,7922,7680,7360,7232,7082,6736,6676,6547,6466,6392,6282,6179,6084,5998,5914,5840,5766,5705,5642,5589,5538,5497,5457,5424
29,9411,9528,9897,9634,10074,9790,10314,9907,10592,9728,9936,10308,10099,9319,9956,9449,9847,10638,10711,9092,9269,9033,9242,9612,10249,10957,11720,11194,11531,11202,11204,11399,11922,11714,11976,12243,12352,12485,12854,12964,13167,13519,14262,14015,14102,13898,13239,13819,13255,13432,13483,13642,13864,13189,12616,12226,11920,10814,10835,10394,13509,13794,14126,13419,12904,12570,9246,9268,9277,9307,9412,9252,8954,8742,8720,8736,8591,8414,8333,8322,8498,8285,8153,8368,8195,8318,8296,8151,8221,8307,8242,7976,7733,7413,7283,7131,6785,6723,6595,6513,6439,6328,6224,6129,6042,5957,5883,5808,5745,5682,5627,5576,5534,5493
30,8216,9374,9447,9832,9445,9983,9667,10103,9811,10295,9579,9716,10057,9936,9166,9771,9209,9563,10323,10372,8824,9321,9057,9276,9627,10270,10961,11639,11158,11388,11065,11255,11385,11968,11750,12014,12248,12339,12408,12766,13062,13133,13481,14251,13934,13993,13758,13093,13695,13082,13293,13488,13740,13899,13228,12639,12277,11927,10784,10832,13275,13551,13955,14219,13451,12923,9673,9213,9325,9338,9366,9471,9312,9019,8807,8785,8800,8657,8481,8400,8387,8561,8347,8215,8427,8255,8375,8352,8207,8275,8357,8291,8024,7782,7460,7329,7175,6830,6767,6639,6556,6481,6370,6265,6169,6081,5996,5921,5845,5781,5717,5662,5610,5568
31,8917,8245,9306,9341,9740,9261,9851,9615,10048,9641,10231,9536,9602,9947,9677,9017,9579,9017,9335,9981,10091,8859,9365,9088,9307,9651,10295,10953,11562,11123,11263,11069,11258,11424,11994,11776,12021,12233,12315,12337,12835,13014,13116,13445,14144,13862,13876,13645,12957,13558,12930,13254,13533,13731,13860,13223,12686,12291,11879,10710,13018,13313,13736,14012,14075,13441,9944,9630,9267,9378,9393,9420,9525,9368,9080,8868,8845,8860,8717,8543,8462,8447,8619,8405,8272,8481,8311,8427,8404,8259,8325,8404,8335,8068,7826,7504,7372,7216,6870,6806,6678,6595,6519,6408,6302,6206,6117,6031,5955,5878,5814,5749,5694,5642
32,7093,8852,8147,9203,9169,9564,9223,9765,9470,9829,9502,10080,9306,9377,9797,9587,8782,9501,8765,9010,9658,10096,8897,9414,9117,9342,9679,10310,10944,11475,11075,11266,11116,11309,11459,11989,11753,12044,12189,12304,12400,12783,12973,13092,13386,14084,13767,13730,13527,12825,13403,12942,13309,13484,13739,13814,13261,12637,12210,11861,13437,13107,13387,13705,14056,14084,10049,9849,9677,9317,9427,9445,9470,9576,9419,9136,8924,8900,8914,8773,8600,8518,8501,8671,8458,8325,8530,8361,8474,8451,8307,8370,8446,8375,8108,7866,7543,7410,7252,6907,6841,6714,6631,6554,6442,6336,6239,6150,6063,5986,5909,5844,5779,5724
33,5454,6984,8872,8121,9219,9128,9542,9114,9694,9312,9812,9428,9963,9159,9298,9563,9352,8631,9347,8495,8755,9674,10102,8929,9463,9138,9384,9701,10329,10946,11399,11102,11291,11134,11324,11477,12008,11766,12018,12152,12391,12369,12743,12974,13063,13335,13989,13680,13631,13415,12697,13362,12948,13276,13448,13679,13809,13200,12521,12220,12819,13489,13217,13500,13721,14028,10594,9969,9891,9720,9363,9472,9493,9517,9622,9467,9188,8975,8950,8964,8824,8653,8571,8551,8720,8506,8373,8574,8408,8518,8494,8350,8412,8484,8411,8144,7902,7579,7445,7285,6941,6874,6747,6663,6585,6473,6367,6269,6179,6092,6015,5937,5872,5806
34,6029,5401,6965,8762,8036,9089,9012,9426,9045,9574,9199,9553,9257,9802,9080,9209,9418,9237,8410,9141,8319,8786,9699,10109,8971,9510,9162,9424,9727,10342,10944,11424,11114,11310,11126,11344,11478,12043,11750,11982,12186,12333,12365,12748,12935,13027,13270,13870,13608,13535,13250,12558,13256,12799,13105,13292,13555,13619,13007,12390,13386,12887,13562,13291,13507,13711,10490,10521,10008,9930,9761,9406,9515,9538,9561,9666,9511,9235,9022,8997,9009,8871,8701,8618,8597,8764,8550,8417,8615,8450,8557,8533,8390,8450,8519,8445,8177,7935,7612,7477,7315,6971,6903,6776,6693,6614,6502,6395,6297,6206,6118,6040,5962,5897
35,6659,5982,5380,6866,8695,7901,8977,8956,9427,8941,9486,9200,9534,9216,9684,9042,9003,9197,9057,8154,8923,8343,8799,9721,10107,9009,9554,9191,9457,9747,10362,10967,11459,11161,11347,11171,11354,11479,12045,11725,12053,12162,12308,12388,12724,12926,12976,13190,13816,13527,13428,13187,12560,13226,12748,13012,13278,13503,13534,12953,13477,13508,12998,13740,13405,13519,11037,10437,10553,10044,9966,9798,9445,9553,9579,9600,9705,9551,9279,9065,9039,9050,8914,8744,8661,8638,8804,8590,8457,8653,8489,8593,8568,8426,8484,8550,8475,8207,7966,7642,7505,7343,6999,6929,6803,6719,6640,6527,6420,6321,6230,6142,6064,5986
36,8263,6722,6027,5277,6860,8653,7789,9050,8900,9206,8824,9354,8994,9413,9148,9588,8813,8877,9121,8911,8044,8905,8361,8822,9742,10112,9041,9604,9221,9497,9775,10395,10980,11467,11173,11373,11171,11384,11476,12044,11791,12034,12143,12293,12356,12675,12879,12936,13135,13729,13446,13452,13252,12603,13315,12792,13080,13323,13475,13601,13536,13546,13610,13131,13775,13383,10882,10978,10468,10583,10077,9999,9832,9482,9589,9617,9636,9741,9587,9318,9104,9077,9088,8952,8784,8701,8676,8840,8626,8493,8686,8523,8625,8600,8458,8515,8579,8502,8234,7993,7668,7531,7367,7024,6953,6827,6743,6663,6550,6442,6343,6252,6163,6086
