ETA,A_1952,A_1953,A_1954,A_1955,A_1956,A_1957,A_1958,A_1959,A_1960,A_1961,A_1962,A_1963,A_1964,A_1965,A_1966,A_1967,A_1968,A_1969,A_1970,A_1971,A_1972,A_1973,A_1974,A_1975,A_1976,A_1977,A_1978,A_1979,A_1980,A_1981,A_1982,A_1983,A_1984,A_1985,A_1986,A_1987,A_1988,A_1989,A_1990,A_1991,A_1992,A_1993,A_1994,A_1995,A_1996,A_1997,A_1998,A_1999,A_2000,A_2001,A_2002,A_2003,A_2004,A_2005,A_2006,A_2007,A_2008,A_2009,A_2010,A_2011,A_2012,A_2013,A_2014,A_2015,A_2016,A_2017,A_2018,A_2019,A_2020,A_2021,A_2022,A_2023,A_2024,A_2025,A_2026,A_2027,A_2028,A_2029,A_2030,A_2031,A_2032,A_2033,A_2034,A_2035,A_2036,A_2037,A_2038,A_2039,A_2040,A_2041,A_2042,A_2043,A_2044,A_2045,A_2046,A_2047,A_2048,A_2049,A_2050,A_2051,A_2052,A_2053,A_2054,A_2055,A_2056,A_2057,A_2058,A_2059,A_2060,A_2061,A_2062,A_2063,A_2064,A_2065
10,40542,41605,42987,38459,44959,52513,51182,51992,49443,49168,47166,45638,46061,48840,49092,47257,48951,48660,50296,54355,52443,52160,54010,57154,55894,55527,54859,54160,54829,53619,54897,53940,52757,52874,50907,48665,46490,45254,43606,43189,41844,41539,39937,39175,38582,37352,37198,38210,38249,38721,39423,38606,36580,35157,34398,34273,33605,33511,33774,33788,39309,38778,36759,35650,34914,34506,32134,31986,31430,30947,30533,30202,29259,28607,27137,26861,26386,25803,25863,24938,24586,24288,24038,23796,23573,23362,23143,22948,22729,22548,22346,22171,21991,21834,21668,21517,21349,21177,20997,20816,20610,20399,20192,19948,19710,19465,19192,18933,18692,18448,18204,18000,17812,17629
11,46284,40150,41419,42679,38290,44651,52242,51023,51771,49206,49056,46723,45145,45641,48350,48605,46975,48628,48450,50042,54412,52216,52061,53944,57168,55898,55602,54985,54237,55001,53771,54779,53717,52579,52735,50770,48530,46420,45163,43507,42309,41846,41657,39996,39278,38793,37684,37308,38431,38484,39144,39279,38574,36625,35223,34406,34353,33744,33673,33863,39025,39398,38890,36822,35739,34828,33209,32059,32025,31470,30989,30575,30242,29300,28648,27179,26902,26425,25839,25898,24975,24625,24326,24076,23833,23610,23398,23178,22983,22763,22583,22382,22209,22029,21873,21707,21557,21390,21219,21040,20860,20654,20444,20237,19994,19756,19511,19238,18979,18738,18494,18251,18046,17858
12,45995,45806,39979,41120,42293,38084,44387,51963,50816,51466,49004,48690,45970,44550,45089,48024,48241,46575,48213,47873,49489,53706,51989,51955,53879,57171,55895,55681,55117,54291,55103,53421,54554,53471,52334,52565,50641,48415,46305,45066,42908,42345,41868,41777,40108,39445,39106,37905,37472,38703,38730,39046,39192,38585,36689,35287,34493,34355,33865,33869,38799,39091,39353,38980,36946,35693,33312,33176,32101,32067,31514,31034,30619,30286,29344,28692,27224,26945,26466,25879,25935,25015,24665,24366,24115,23872,23648,23436,23215,23020,22801,22622,22422,22248,22070,21915,21749,21600,21433,21263,21085,20905,20700,20491,20284,20041,19804,19559,19286,19028,18786,18542,18299,18094
13,43712,45420,45595,39670,40724,42112,37873,44096,51815,50624,51177,48218,48279,45502,43955,44615,47613,47686,46190,47843,47508,49112,52998,51759,51850,53811,57182,55906,55753,55233,54293,54701,53051,54345,53180,52131,52386,50501,48281,46213,44480,42935,42365,41926,41920,40290,39721,39300,38105,37600,38957,38711,38990,39144,38604,36686,35394,34517,34475,34028,39031,38892,39171,39259,39065,36888,33112,33307,33221,32149,32115,31563,31084,30669,30335,29393,28741,27274,26993,26512,25923,25977,25060,24709,24410,24158,23915,23690,23477,23256,23061,22843,22664,22465,22293,22115,21960,21796,21647,21481,21312,21134,20955,20751,20542,20335,20093,19855,19611,19338,19080,18838,18594,18351
14,42623,43135,45087,45206,39316,40507,41806,37734,43788,51479,50325,50534,47361,48016,45022,43609,44058,47112,47278,45789,47280,47054,48735,52280,51522,51734,53746,57191,55900,55811,55271,53943,54339,52733,54116,52898,51963,52258,50356,48199,45885,44444,42977,42402,41966,42135,40535,39851,39483,38357,37780,38945,38712,38964,39096,38559,36744,35435,34600,34607,37919,39128,39031,39044,39323,39071,34117,33058,33361,33275,32206,32171,31620,31142,30727,30392,29450,28797,27331,27049,26565,25975,26026,25111,24760,24460,24208,23963,23738,23525,23304,23110,22892,22714,22516,22344,22167,22013,21849,21701,21536,21367,21190,21012,20808,20599,20393,20151,19914,19669,19396,19138,18897,18652
15,40622,41955,42842,44658,44633,39131,40136,41532,37499,43391,51140,49196,49707,46598,47690,44423,43143,43591,46601,46671,45377,46749,46595,48359,51551,51285,51622,53679,57193,55884,55804,54846,53592,53995,52439,53928,52662,51798,52101,50212,48032,45826,44403,42972,42488,42054,42501,40674,40013,39701,38568,37800,38928,38755,38905,39061,38587,36813,35600,34699,38466,37932,39196,39169,39091,39388,34500,34087,33126,33427,33341,32274,32239,31690,31213,30797,30461,29518,28865,27399,27115,26629,26036,26084,25172,24821,24520,24267,24021,23795,23582,23363,23169,22952,22775,22577,22406,22229,22076,21913,21766,21602,21433,21257,21079,20875,20667,20461,20219,19982,19738,19465,19206,18965
16,42924,39930,41581,42328,44120,44256,38712,39835,41229,37313,43009,50103,48175,48956,45834,47270,43723,42666,43074,46204,46173,44819,46214,46129,47977,50826,51036,51507,53602,57175,55811,55416,54491,53301,53632,52161,53694,52418,51574,51911,50196,47926,45764,44373,43009,42656,42195,42697,40793,40167,39892,38526,37862,38980,38757,38913,39000,38604,36916,35776,39820,38464,37991,39128,39218,39106,34553,34532,34169,33211,33509,33423,32358,32323,31774,31298,30881,30543,29600,28946,27481,27194,26706,26111,26156,25245,24894,24592,24337,24091,23865,23653,23434,23241,23025,22848,22651,22480,22305,22153,21990,21844,21680,21512,21337,21159,20955,20747,20542,20300,20063,19819,19546,19287
17,40537,42130,39497,41126,41603,43598,43817,38392,39498,40848,36979,42022,49031,47248,48343,44971,46979,43058,42030,42596,45596,45567,44243,45669,45653,47587,50092,50800,51391,53513,57120,55461,55088,54124,53003,53348,51904,53474,52154,51395,52147,50078,47826,45686,44330,43086,42817,42285,42888,40946,40302,39807,38522,37983,39020,38785,38928,39013,38731,37056,40276,39773,38621,38125,39163,39218,34544,34622,34634,34269,33312,33607,33521,32459,32423,31875,31399,30981,30642,29698,29043,27578,27289,26797,26199,26240,25331,24980,24676,24421,24175,23951,23739,23521,23328,23112,22936,22740,22570,22395,22244,22083,21937,21774,21607,21431,21254,21051,20843,20638,20396,20159,19915,19642
18,42425,39794,41633,38954,40258,41198,43115,43426,38095,39211,40390,36053,41154,47990,46052,47642,44118,46595,42499,41526,42049,44948,44960,43673,45132,45160,47184,49353,50555,51274,53393,56788,55096,54755,53749,52678,53015,51626,53252,51945,51758,51925,49967,47721,45579,44296,43205,42900,42325,43051,41082,40178,39759,38412,38042,39067,38847,38953,39073,38864,41068,40342,39967,38696,38261,39121,35121,34917,34738,34750,34382,33427,33720,33632,32574,32536,31989,31513,31094,30753,29808,29152,27687,27395,26900,26298,26336,25429,25076,24773,24518,24273,24049,23838,23620,23428,23213,23038,22843,22674,22500,22350,22189,22044,21882,21715,21540,21363,21160,20953,20748,20507,20270,20026
19,41117,41624,39351,41009,38322,39836,40558,42576,43012,37730,38658,39430,35223,40066,46782,45041,46768,43259,46249,42049,40883,41458,44276,44356,43099,44594,44678,46800,48621,50308,51104,52810,56105,54564,54331,53341,52353,52658,51356,52954,52257,51456,51706,49785,47577,45450,44226,43188,42880,42278,43088,40850,40053,39570,38274,37998,39123,38830,39012,39122,42889,41020,40454,40007,38708,38125,35778,35483,35043,34860,34872,34501,33548,33838,33749,32694,32655,32109,31634,31213,30870,29924,29267,27803,27507,27008,26403,26436,25531,25179,24877,24623,24379,24156,23946,23729,23538,23324,23150,22955,22788,22615,22466,22306,22162,22000,21833,21659,21483,21281,21074,20869,20628,20391
20,41299,40336,41219,38838,40057,37827,39163,39960,42164,42523,37346,37770,38484,34288,39277,45688,43970,46146,42383,45810,41275,40335,40862,43620,43748,42525,44048,44198,46410,47879,49949,50271,51720,55259,53638,53665,52661,51726,52040,50832,52550,51686,51054,51331,49452,47240,45232,43964,42962,42756,42104,42694,40733,39860,39355,38028,37988,39022,38764,38944,41885,42633,41067,40372,39877,38470,35777,35958,35601,35161,34974,34985,34612,33663,33947,33858,32807,32767,32222,31748,31326,30980,30034,29375,27913,27613,27110,26502,26529,25629,25280,24979,24727,24484,24262,24053,23837,23647,23435,23262,23069,22903,22731,22583,22424,22281,22120,21954,21781,21605,21403,21197,20993,20752
21,43706,40633,39878,40552,38144,39457,37230,38586,39578,41553,41841,36435,36908,37525,33471,38331,44723,43010,45384,41591,45286,40754,39791,40262,42943,43129,41954,43524,43709,46000,47049,49200,49277,50678,54245,52766,52703,51766,50743,51146,50703,51703,51117,50458,50760,48976,46824,44761,43420,42558,42464,41566,42411,40468,39493,38950,37846,37827,38952,38705,42234,41606,42642,41052,40060,39595,36619,35879,36050,35693,35253,35061,35073,34696,33752,34031,33941,32896,32854,32312,31838,31415,31066,30121,29461,28004,27700,27192,26580,26603,25712,25366,25068,24817,24575,24355,24147,23933,23745,23534,23363,23172,23007,22837,22690,22532,22390,22230,22065,21893,21718,21518,21312,21109
22,39153,42894,40205,39323,39678,37639,38777,36620,38142,38885,40827,41146,35642,35956,36537,32503,37412,43572,42027,44729,40747,44435,40242,39239,39656,42275,42527,41383,42983,43226,45536,46296,48404,48567,49699,53336,51721,51690,50765,49895,51143,49946,51048,50459,49798,49985,48394,46184,44096,42761,42099,41704,41168,42067,39960,39021,38724,37636,37854,38873,42116,41708,41672,42481,40605,39821,37514,36659,35932,36097,35740,35301,35105,35117,34737,33800,34072,33981,32944,32901,32362,31890,31466,31114,30171,29512,28060,27752,27240,26627,26648,25768,25427,25131,24882,24642,24423,24218,24006,23819,23611,23442,23253,23090,22922,22776,22620,22478,22320,22157,21985,21812,21612,21408
23,39643,38580,42485,39572,38494,39194,36981,38100,36086,37398,38192,40024,40295,34787,35078,35545,31627,36442,42602,40956,43887,40400,43583,39718,38685,39060,41617,41919,40809,42447,42696,44932,45562,47726,47744,48863,52442,50756,50613,49890,49891,50443,49260,50426,49668,49110,49273,47621,45382,43219,42058,41342,41298,40706,41532,39333,38732,38466,37441,37835,42277,41886,41658,41473,41893,40126,39117,37297,36648,35928,36086,35731,35294,35092,35105,34722,33794,34059,33966,32941,32895,32360,31891,31466,31113,30173,29515,28073,27760,27247,26636,26654,25788,25452,25160,24913,24676,24459,24257,24047,23863,23657,23490,23304,23143,22976,22832,22677,22538,22381,22219,22050,21878,21680
24,38575,38971,38229,41837,38776,38033,38467,36413,37486,35397,36535,37413,39322,39647,34012,34244,34575,30720,35378,41414,39862,43353,40054,42728,39186,38143,38448,40950,41325,40229,41867,42228,44381,44916,47015,47080,47963,51531,49802,49738,49859,49278,49811,48654,49677,48942,48292,48395,46710,44458,42445,41284,40940,40809,40019,40700,38959,38432,38245,37276,42627,42053,41964,41389,40730,41337,38976,38932,37212,36568,35857,36008,35655,35221,35015,35027,34643,33725,33982,33888,32876,32829,32299,31833,31409,31054,30119,29464,28032,27718,27207,26601,26616,25766,25435,25147,24903,24669,24456,24256,24049,23868,23665,23501,23317,23158,22994,22851,22699,22561,22406,22247,22079,21909
25,36989,38009,38592,37708,41011,38264,37332,37776,35923,36710,34476,35796,36654,38503,38889,33133,33285,33632,29784,34626,40395,39638,42810,39710,41882,38666,37600,37849,40295,40720,39646,41491,41810,43855,44234,46372,46407,47132,50654,49001,49912,49254,48772,49310,47995,48910,48130,47405,47413,45717,43625,41677,41085,40634,40006,39165,40142,38480,38104,37999,43854,42576,42388,41521,40618,40075,38741,38622,38764,37067,36430,35728,35873,35523,35093,34882,34894,34508,33603,33851,33756,32760,32710,32186,31725,31301,30944,30016,29364,27949,27637,27130,26528,26539,25707,25382,25099,24860,24629,24419,24223,24019,23841,23642,23480,23298,23142,22980,22840,22690,22554,22401,22243,22078
26,37180,36515,37685,38129,36962,40512,37609,36630,37217,35199,35644,34213,35216,35982,37680,38208,32303,32271,32554,29011,33632,40259,39412,42288,39363,41032,38157,37054,37247,39631,40067,39318,41008,41321,43283,43561,45690,45695,46310,49911,49273,49475,48669,48290,48750,47286,48145,47262,46434,46316,44870,42896,41592,40794,39965,39123,38533,39453,38060,37802,44945,43682,42792,41992,40993,40023,38345,38336,38395,38531,36860,36230,35541,35679,35332,34907,34690,34703,34315,33426,33664,33569,32589,32537,32020,31565,31142,30784,29863,29218,27826,27516,27012,26415,26423,25610,25293,25015,24780,24553,24347,24154,23955,23780,23583,23424,23246,23092,22933,22795,22647,22514,22363,22208
27,34990,36699,36215,37215,37452,36632,39677,36988,35952,36393,34299,35055,33862,34484,35103,36981,37527,31413,31549,31641,28107,33545,40137,39196,41758,38997,40193,37646,36511,36637,38946,39841,39009,40651,40778,42740,42947,45101,45074,45625,50191,48774,48931,48181,47804,48086,46566,47260,46360,45353,45419,44123,42754,41332,40232,39197,38523,37805,38892,37681,45578,44850,43762,42791,41388,40488,38506,38009,38078,38126,38256,36613,35992,35316,35446,35104,34683,34462,34475,34087,33213,33441,33345,32383,32329,31820,31370,30949,30589,29680,29046,27678,27371,26871,26279,26283,25491,25182,24910,24679,24456,24254,24065,23868,23696,23503,23347,23171,23020,22864,22728,22583,22452,22304
28,33599,34679,36382,35818,36628,37023,35963,39094,36402,35255,35374,33806,34619,33606,33750,34520,36108,36710,30604,30554,30674,28109,33461,40013,38984,41238,38650,39349,37131,35958,35992,38768,39619,38756,40214,40365,42214,42374,44474,44567,45935,49790,48327,48555,47642,47155,47363,45769,46370,45362,44485,44867,44056,42556,40778,39511,38727,37868,37281,38360,44658,45731,45046,43693,42132,40820,37323,38155,37727,37793,37830,37954,36340,35728,35066,35189,34851,34435,34210,34224,33835,32977,33194,33098,32154,32098,31597,31153,30733,30376,29482,28859,27515,27211,26714,26129,26129,25358,25057,24790,24564,24345,24147,23962,23768,23599,23409,23255,23083,22935,22781,22648,22505,22376
29,31731,33289,34527,36047,35300,36200,36454,35486,38540,35553,34308,35012,33377,34081,33235,33080,33662,35425,35977,29822,29690,30663,28109,33390,39884,38765,40717,38312,38497,36604,35391,35792,38637,39358,38436,39870,39958,41703,41771,43978,44894,45632,49494,47962,48089,47045,46581,46570,44977,45423,44449,43882,44936,43862,42048,40181,39124,38262,37500,36964,44681,44679,45857,44907,43256,41611,36848,37022,37867,37439,37503,37529,37648,36064,35461,34812,34928,34594,34183,33954,33969,33580,32737,32944,32847,31922,31863,31370,30932,30517,30164,29286,28674,27354,27052,26559,25979,25976,25225,24932,24671,24449,24235,24040,23858,23667,23501,23314,23163,22993,22847,22697,22566,22426
30,31659,31379,33144,34203,35506,34918,35717,35995,35000,37624,34694,33953,34454,32889,33640,32947,32521,32994,34574,35308,28983,29750,30662,28121,33305,39750,38553,40208,37973,37640,36071,35199,35644,38473,39126,38210,39522,39561,41260,41330,44042,44553,45334,49117,47609,47602,46448,45978,45815,44149,44663,43928,43910,45023,43389,41455,39939,38715,37957,37194,44792,44687,45047,45796,44435,42870,37546,36476,36765,37590,37164,37225,37242,37357,35800,35206,34569,34679,34349,33944,33710,33727,33336,32507,32705,32608,31700,31640,31152,30723,30316,29969,29105,28503,27205,26905,26416,25841,25835,25104,24819,24563,24345,24134,23942,23763,23575,23411,23227,23079,22911,22768,22619,22491
31,31339,31525,31269,32895,33839,35236,34422,35204,35546,34306,36618,34325,33577,34012,32396,33073,32584,31763,32205,33824,34556,28978,29812,30664,28131,33222,39607,38345,39691,37611,36750,35981,35217,35548,38318,38908,37975,39191,39152,40899,41544,43776,44295,45131,48767,47182,47039,45837,45276,45036,43378,44129,43834,43888,44580,42838,41243,39538,38452,37701,43609,44826,44785,44993,45477,44047,37321,37361,36255,36532,37341,36915,36974,36983,37094,35563,34977,34352,34455,34129,33730,33492,33509,33116,32301,32490,32393,31501,31438,30960,30542,30142,29800,28949,28356,27079,26781,26295,25725,25716,25003,24725,24475,24260,24051,23862,23685,23500,23338,23157,23010,22846,22704,22558
32,20851,31139,31313,31130,32630,33455,34691,33988,34757,34866,33456,36354,33996,33210,33569,31966,32582,32243,31087,31488,33007,34352,28992,29864,30657,28141,33141,39478,38125,39146,37218,36653,35899,35135,35350,38216,38702,37735,38853,38858,41238,41317,43506,44102,44900,48291,46781,46478,45208,44512,44379,42929,43983,43722,43461,44084,42694,40919,39250,38299,44608,43736,44792,44963,44620,45100,37478,37020,37157,36064,36330,37123,36699,36758,36759,36867,35358,34779,34165,34263,33941,33545,33303,33321,32927,32124,32305,32207,31329,31267,30801,30393,30000,29661,28822,28238,26978,26683,26199,25633,25621,24926,24653,24408,24195,23989,23803,23627,23444,23284,23105,22961,22798,22659
33,17782,20767,30916,31145,30869,32305,33189,34264,33594,34198,34065,33153,36051,33618,32783,33079,31608,31976,31868,30515,30761,32955,34141,29001,29928,30644,28130,33063,39333,37887,38593,37051,36609,35757,35051,35229,38060,38522,37452,38562,39209,41094,41145,43285,43898,44632,47930,46316,45903,44478,43815,43919,42943,43912,43331,43023,43850,42348,40762,39160,44026,44815,43842,44949,44663,44304,38520,37196,36868,36993,35911,36167,36948,36525,36583,36576,36681,35192,34620,34016,34109,33790,33397,33151,33169,32774,31982,32155,32056,31194,31135,30679,30281,29893,29558,28729,28152,26909,26615,26133,25571,25556,24876,24609,24366,24156,23952,23767,23594,23412,23254,23077,22934,22773
34,19043,17726,20705,30704,30947,30695,31977,32930,33908,33056,33475,33784,32830,35941,33138,32524,32701,30986,31603,31482,29791,30747,32903,33920,28997,29985,30631,28135,32964,39193,37634,38406,36946,36478,35637,34999,35100,37943,38297,37215,38851,39068,40921,41067,43090,43673,44463,47465,45849,45278,43932,43361,43757,42688,43387,42812,42764,43356,42085,40565,44273,44163,44987,44112,44766,44461,37392,38331,37081,36751,36864,35792,36040,36810,36388,36446,36432,36534,35063,34496,33901,33989,33672,33282,33032,33052,32654,31872,32037,31940,31094,31038,30592,30202,29819,29487,28667,28096,26867,26574,26094,25534,25516,24849,24587,24347,24139,23936,23753,23581,23401,23244,23068,22927
35,22124,18938,17635,20551,30548,30714,30539,31805,32559,33411,32491,33335,33496,32588,35550,32673,32114,32197,30559,30952,31166,29758,30732,32844,33698,28992,30052,30616,28130,32858,39034,37444,38293,36793,36362,35494,34971,34983,37838,38105,37533,38682,38895,40763,40952,42836,43553,44178,47000,45297,44773,43663,43360,43664,42411,42979,42624,42486,43114,41962,44992,44489,44671,45330,43878,44422,37896,37271,38234,36994,36661,36764,35701,35943,36703,36282,36339,36319,36418,34963,34401,33813,33898,33582,33195,32941,32961,32562,31787,31949,31855,31023,30971,30533,30150,29771,29442,28629,28064,26847,26555,26075,25517,25497,24841,24583,24345,24138,23938,23755,23585,23406,23250,23075
36,27315,21990,18826,17458,20408,30341,30528,30265,31630,32161,32790,32254,33022,33089,32150,35272,32405,31715,31780,30092,30524,30935,29730,30700,32776,33483,28989,30108,30605,28113,32732,38832,37294,38162,36630,36274,35394,34921,34829,37716,38507,37334,38540,38805,40653,40743,42658,43262,43868,46475,44929,44687,43814,43523,43543,42281,42987,42495,42465,43121,45112,45115,44634,45009,45021,43654,38555,37802,37219,38160,36929,36594,36688,35634,35869,36622,36200,36257,36231,36329,34887,34329,33748,33828,33514,33129,32871,32893,32491,31724,31885,31796,30976,30927,30496,30119,29744,29417,28610,28050,26843,26552,26073,25516,25493,24847,24592,24356,24151,23951,23770,23600,23422,23267
