ETA,A_1952,A_1953,A_1954,A_1955,A_1956,A_1957,A_1958,A_1959,A_1960,A_1961,A_1962,A_1963,A_1964,A_1965,A_1966,A_1967,A_1968,A_1969,A_1970,A_1971,A_1972,A_1973,A_1974,A_1975,A_1976,A_1977,A_1978,A_1979,A_1980,A_1981,A_1982,A_1983,A_1984,A_1985,A_1986,A_1987,A_1988,A_1989,A_1990,A_1991,A_1992,A_1993,A_1994,A_1995,A_1996,A_1997,A_1998,A_1999,A_2000,A_2001,A_2002,A_2003,A_2004,A_2005,A_2006,A_2007,A_2008,A_2009,A_2010,A_2011,A_2012,A_2013,A_2014,A_2015,A_2016,A_2017,A_2018,A_2019,A_2020,A_2021,A_2022,A_2023,A_2024,A_2025,A_2026,A_2027,A_2028,A_2029,A_2030,A_2031,A_2032,A_2033,A_2034,A_2035,A_2036,A_2037,A_2038,A_2039,A_2040,A_2041,A_2042,A_2043,A_2044,A_2045,A_2046,A_2047,A_2048,A_2049,A_2050,A_2051,A_2052,A_2053,A_2054,A_2055,A_2056,A_2057,A_2058,A_2059,A_2060,A_2061,A_2062,A_2063,A_2064,A_2065
11,32189,29000,28720,28855,27266,26834,33958,35623,35040,32529,32783,31319,31501,31799,33220,33904,34096,34692,35388,36359,39058,39936,40003,42085,44540,43648,43543,41479,40901,41561,40917,40928,40357,39933,39050,36984,34533,33037,31565,29369,27512,27427,26899,26416,25385,24715,24029,23771,24885,25018,25745,25256,25879,24923,24556,24690,24803,24764,25128,25140,25733,25490,26154,25213,24875,25815,28056,27974,29005,29508,29224,29480,29250,28899,28643,27441,27145,25948,24870,24161,24557,24869,24972,25123,25288,25483,25704,25714,25763,25799,25886,25956,26062,26167,26305,26435,26587,26718,26842,26951,27051,27108,27146,27169,27121,27054,26951,26782,26607,26433,26236,26026,25863,25722
12,31282,32446,29370,28969,29066,27575,26902,34277,35762,35197,32660,33149,31626,31685,32027,33358,34131,34254,34853,35554,36603,39047,40031,40072,42120,44588,43692,43560,41522,40934,41640,40919,41009,40385,39954,39082,37035,34516,33070,31597,28932,27659,27494,26958,26497,25514,24880,24206,23916,25094,25218,25851,25332,25994,25172,24731,25031,25120,25026,25364,25269,26011,25650,26378,25462,25813,27662,28141,28095,29127,29631,29350,29605,29377,29027,28771,27571,27274,26079,25002,24294,24689,24999,25101,25250,25413,25607,25828,25837,25887,25921,26008,26078,26183,26287,26424,26553,26705,26836,26960,27068,27168,27224,27262,27283,27234,27166,27061,26891,26715,26540,26342,26131,25967
13,31274,31431,32818,29689,29215,29449,27831,27129,34517,36097,35391,32825,33377,31772,31931,32175,33583,34201,34518,35117,35750,36739,39031,40127,40141,42151,44633,43744,43576,41566,40972,41667,40971,41044,40422,40006,39125,37026,34537,33100,31221,29098,27700,27549,27052,26583,25660,25019,24415,24101,25311,25240,25881,25458,26224,25326,25133,25309,25333,25228,25399,25490,26138,25839,26662,26376,27258,27687,28269,28226,29257,29762,29483,29739,29512,29162,28908,27707,27410,26216,25140,24433,24826,25135,25236,25384,25546,25739,25958,25968,26016,26050,26137,26206,26310,26414,26550,26679,26830,26961,27084,27192,27291,27347,27383,27403,27353,27283,27178,27007,26829,26653,26454,26242
14,29648,31383,31736,33011,30008,29468,29709,28012,27195,34782,36347,35658,33109,33743,32043,32103,32279,33688,34305,34587,35283,35855,36876,39019,40225,40214,42178,44665,43779,43589,41624,40959,41706,41015,41149,40436,40013,39118,37073,34560,33011,31323,29117,27761,27606,27215,26706,25806,25174,24626,24253,25354,25266,25980,25619,26351,25682,25488,25530,25492,24369,25692,25641,26416,26096,27601,27370,27339,27822,28406,28366,29397,29901,29626,29882,29656,29307,29051,27851,27554,26361,25286,24580,24971,25278,25379,25526,25687,25879,26097,26106,26154,26188,26274,26342,26446,26549,26685,26813,26964,27094,27217,27324,27422,27477,27512,27531,27479,27408,27302,27129,26951,26774,26573
15,28219,29695,31663,32037,33260,30346,29769,29896,28160,27421,34943,36358,36001,33223,33986,32197,32323,32489,33949,34475,34813,35410,35956,37000,38992,40311,40281,42204,44704,43818,43605,41645,40984,41743,41089,41246,40475,40030,39130,37072,34414,33061,31331,29174,27853,27693,27371,26794,25938,25347,24791,24248,25422,25364,26145,25710,26667,26013,25740,25731,24789,24580,25896,25870,26636,27024,27781,27435,27485,27971,28557,28519,29549,30053,29781,30037,29813,29463,29206,28006,27709,26517,25442,24738,25128,25433,25533,25679,25839,26031,26248,26256,26303,26336,26421,26489,26592,26695,26830,26958,27108,27238,27360,27467,27564,27617,27651,27668,27615,27543,27435,27262,27082,26904
16,29679,28256,29968,31879,32226,33678,30638,30013,30095,28389,27544,35067,36546,36282,33391,34299,32468,32539,32624,34042,34605,34912,35532,36062,37128,38972,40396,40331,42217,44735,43857,43621,41612,41000,41776,41119,41352,40477,40036,39148,37117,34472,33066,31329,29234,27961,27801,27523,26927,26104,25501,24742,24296,25498,25469,26269,25999,26982,26275,25972,25488,24935,24834,26139,26043,27557,26918,27838,27596,27649,28139,28726,28688,29718,30223,29953,30209,29985,29634,29377,28177,27880,26689,25615,24913,25300,25604,25703,25849,26008,26198,26414,26421,26468,26500,26585,26652,26754,26857,26991,27119,27268,27397,27519,27624,27719,27771,27803,27820,27766,27692,27583,27409,27228
17,28544,29847,28634,30214,32081,32510,34038,30913,30175,30358,28594,27608,35203,36588,36488,33642,34604,32728,32556,32818,34188,34692,35020,35648,36149,37248,38948,40481,40379,42226,44760,43851,43646,41625,41009,41785,41206,41444,40541,40016,39338,37195,34497,33061,31333,29288,28042,27894,27677,27062,26221,25454,24721,24363,25612,25639,26511,26285,27250,26538,26287,25601,25192,25127,26322,27013,27248,27039,28021,27783,27839,28330,28918,28883,29911,30416,30150,30404,30180,29828,29569,28370,28073,26884,25810,25110,25495,25798,25897,26041,26199,26388,26602,26609,26655,26686,26770,26836,26938,27040,27174,27301,27450,27578,27698,27801,27895,27946,27976,27991,27936,27861,27751,27575
18,28419,28712,29996,28686,30357,32323,32733,34239,31113,30532,30505,28712,27789,35252,36680,36813,33785,34934,32892,32826,32935,34247,34771,35120,35745,36246,37367,38913,40559,40436,42237,44724,43871,43693,41680,41062,41898,41271,41555,40591,40339,39367,37193,34516,33043,31341,29366,28160,28015,27874,27180,26157,25427,24768,24554,25783,26078,26869,26746,27569,27190,26424,25912,25540,25374,27290,27338,27618,27253,28238,28004,28061,28554,29143,29110,30137,30643,30378,30630,30406,30052,29792,28594,28296,27108,26036,25338,25721,26023,26121,26264,26420,26607,26820,26826,26871,26901,26984,27050,27151,27252,27386,27512,27660,27786,27904,28006,28098,28147,28176,28189,28132,28056,27944
19,27535,28547,29033,30200,29021,30631,32487,32879,34458,31419,30722,30630,28747,27950,35517,36770,37062,33924,35145,33096,32996,32978,34321,34850,35217,35858,36329,37478,38868,40618,40466,42232,44900,43966,43697,41681,41081,41849,41366,41701,41007,40385,39345,37175,34466,32991,31359,29418,28278,28143,27989,27070,26192,25489,24795,24777,26354,26609,27364,27232,27960,27313,26862,26277,25698,26308,28028,27849,27871,27512,28499,28268,28326,28822,29412,29381,30407,30909,30646,30896,30671,30316,30055,28857,28558,27373,26302,25606,25988,26288,26384,26525,26680,26865,27076,27081,27125,27154,27236,27301,27402,27502,27635,27759,27905,28029,28145,28245,28336,28383,28410,28422,28363,28285
20,28819,27649,28915,29314,30419,29162,30831,32656,33091,34767,31629,30730,30749,28784,27970,35634,36866,37362,34132,35401,33282,33001,33033,34396,34935,35314,35963,36420,37577,38814,40627,40607,42438,45102,44032,43807,41838,40994,41975,41471,42220,41020,40271,39291,37105,34454,32960,31341,29505,28437,28222,27826,27136,26254,25489,24853,25414,27036,27215,27772,28206,28014,27784,27254,26327,26613,28864,28534,28152,28179,27827,28815,28586,28646,29144,29736,29707,30728,31227,30965,31212,30987,30629,30366,29168,28869,27686,26617,25924,26303,26601,26695,26835,26987,27170,27378,27381,27424,27453,27534,27598,27698,27797,27928,28050,28193,28316,28429,28527,28615,28660,28685,28694,28633
21,30299,29027,27919,29102,29461,30746,29426,31014,32845,33405,35030,31694,30675,30830,28852,28090,35710,36957,37562,34265,35679,33255,33012,33091,34460,35016,35408,36064,36502,37687,38700,40809,40917,42713,45317,44194,44050,41828,41253,42182,42059,42223,40889,40136,39153,37072,34341,32914,31304,29590,28531,28015,27931,27291,26235,25549,25413,26187,27653,27755,28460,28248,28545,28328,27286,27315,28801,29339,28894,28522,28556,28208,29197,28971,29032,29532,30125,30094,31110,31604,31345,31588,31362,31000,30735,29537,29237,28056,26989,26300,26675,26970,27063,27199,27349,27529,27734,27736,27778,27805,27885,27948,28046,28144,28272,28391,28532,28651,28763,28858,28943,28986,29008,29014
22,28401,30454,29313,28106,29255,29842,30752,29555,31213,33102,33506,35210,31784,30710,30818,29023,28157,35768,37064,37924,34480,35555,33227,33026,33147,34538,35106,35512,36181,36584,37746,38772,40924,41042,42768,45418,44338,43998,42088,41448,42816,42146,41985,40594,39861,38971,36964,34197,32734,31319,29597,28302,28189,28187,27209,26309,26219,26224,26884,28285,29591,28484,29232,29085,28429,28278,29312,29312,29759,29328,28967,29005,28661,29651,29428,29489,29992,30583,30549,31558,32048,31790,32028,31800,31435,31167,29967,29667,28489,27424,26738,27108,27400,27490,27624,27770,27946,28148,28149,28189,28215,28294,28355,28451,28545,28670,28787,28924,29041,29149,29240,29323,29362,29381
23,28367,28602,30899,29453,28288,29658,30111,31028,29792,31394,33207,33805,35372,31773,30714,30949,28999,28401,35964,37241,38160,34511,35434,33208,33040,33197,34605,35195,35615,36281,36617,37743,38774,40888,41006,42631,45467,44181,44202,42131,42050,42924,41933,41824,40386,39607,38734,36787,33959,32631,31232,29396,28681,28611,28120,27212,27068,27122,27030,27578,31322,29622,29621,30067,29207,29461,30728,29755,29807,30258,29843,29490,29531,29192,30183,29962,30024,30525,31112,31076,32077,32560,32304,32535,32305,31935,31663,30463,30161,28986,27921,27240,27605,27893,27980,28110,28252,28425,28623,28622,28661,28685,28762,28820,28913,29003,29125,29237,29371,29484,29588,29676,29754,29789
24,29065,28461,28919,31137,29823,28579,29932,30263,31156,30006,31578,33408,33992,35593,31943,30675,31042,29081,28506,36085,37311,38077,34543,35312,33181,33049,33251,34684,35273,35702,36343,36603,37746,38690,40871,40919,42681,45327,44381,44217,42586,42092,42739,41691,41673,40190,39432,38471,36609,33930,32592,31080,29855,29192,28583,28090,27930,28014,27865,27756,32691,31335,30984,30782,30456,30298,30511,31182,30328,30385,30839,30436,30092,30137,29802,30795,30576,30632,31131,31714,31674,32666,33142,32886,33111,32878,32502,32226,31023,30721,29547,28483,27806,28164,28448,28532,28657,28795,28964,29158,29155,29192,29214,29288,29342,29430,29516,29633,29742,29872,29979,30080,30163,30237
25,28805,29168,28759,29077,31467,30105,28806,30067,30493,31393,30161,31737,33739,34207,35704,32012,30679,31031,29179,28635,36213,37327,37989,34576,35185,33165,33066,33307,34760,35362,35791,36355,36606,37730,38642,40839,40972,42456,45577,44477,44732,42676,41893,42529,41488,41406,40035,39159,38322,36690,33880,32446,31600,30480,29245,28593,28938,28827,28904,28688,33996,32819,33139,32435,31211,31715,31411,30949,31826,30977,31039,31491,31102,30767,30816,30485,31479,31255,31305,31802,32381,32335,33317,33783,33530,33747,33511,33128,32848,31641,31336,30163,29099,28427,28778,29058,29136,29258,29392,29556,29746,29741,29775,29794,29863,29912,29996,30077,30189,30293,30417,30521,30615,30694
26,29025,28912,29479,29042,29393,31786,30262,29078,30306,30943,31585,30513,31944,33856,34486,35885,32071,30721,31074,29224,28727,36251,37361,37902,34619,35053,33143,33088,33366,34831,35441,35800,36324,36617,37790,38612,40920,40837,42516,45648,45068,44776,42568,41690,42348,41265,41254,39834,39070,38366,36774,33786,33009,32440,30614,29192,29337,29747,29607,29790,36833,34078,33788,34615,32984,32554,31366,31910,31658,32543,31698,31758,32208,31833,31508,31560,31233,32221,31993,32035,32529,33104,33052,34021,34479,34227,34436,34196,33806,33520,32307,32000,30828,29763,29095,29440,29713,29789,29906,30034,30194,30380,30372,30403,30416,30479,30523,30601,30678,30785,30883,31002,31099,31188
27,29160,29095,29120,29719,29169,29744,32079,30623,29291,30620,31093,31762,30888,32093,34080,34848,36085,32050,30722,31150,29331,28760,36293,37390,37831,34651,34925,33118,33102,33410,34903,35518,35899,36392,36737,37823,38637,40781,40934,42456,46162,45139,44710,42448,41529,42175,41075,41014,39652,39102,38369,36730,34489,33887,32650,30639,30218,30170,30504,30420,38503,36937,35102,34789,35223,34303,32414,31901,32662,32421,33315,32467,32526,32972,32612,32297,32352,32021,33004,32770,32803,33295,33864,33804,34763,35210,34960,35161,34918,34520,34226,33007,32697,31525,30458,29795,30132,30400,30472,30585,30708,30863,31044,31032,31056,31063,31122,31159,31232,31303,31404,31497,31610,31701
28,29426,29178,29344,29259,29906,29526,29878,32375,30767,29637,30756,31328,32070,31200,32260,34386,34963,36280,32181,30708,31270,29385,28794,36341,37426,37734,34689,34810,33094,33113,33456,34932,35578,35984,36476,36690,37910,38515,40848,40905,42948,46210,45070,44508,42261,41307,42025,40904,40837,39590,39072,38340,37395,35621,34161,32843,31584,31193,30872,31431,39201,38572,37966,36247,35001,36705,32116,32995,32684,33455,33226,34122,33270,33326,33769,33424,33119,33168,32834,33812,33571,33595,34083,34646,34579,35525,35963,35716,35908,35662,35253,34952,33726,33412,32240,31171,30513,30842,31106,31174,31282,31400,31549,31724,31705,31724,31725,31777,31809,31876,31940,32036,32121,32229
29,28672,29454,29506,29360,29545,30244,29725,30129,32656,31128,29793,30974,31607,32335,31450,32458,34564,35270,36354,32342,30748,31316,29436,28827,36384,37467,37648,34725,34685,33064,33116,33507,35040,35670,36117,36538,36779,37824,38577,40825,41389,43073,46063,44924,44349,42076,41043,41771,40836,40809,39659,39207,39181,38554,35998,34444,33906,32549,31948,31622,39767,39343,39692,39096,36577,36439,32371,32603,33783,33481,34263,34038,34936,34081,34134,34573,34243,33939,33984,33646,34618,34371,34385,34868,35425,35351,36286,36715,36471,36654,36402,35984,35676,34441,34124,32951,31880,31227,31550,31808,31872,31975,32088,32232,32397,32372,32385,32379,32425,32451,32511,32570,32659,32739
30,28172,28797,29654,29734,29633,29689,30324,29873,30288,33048,31294,30026,31262,31774,32614,31877,32684,34796,35474,36589,32363,30808,31367,29493,28853,36417,37490,37559,34758,34559,33027,33229,33602,35126,35771,36129,36673,36728,37930,38509,41249,41452,43001,45859,44732,44030,41846,40871,41549,40776,40833,39823,40078,40334,39018,36206,35494,34882,33240,32702,40858,39891,40470,40802,39487,37991,33712,32857,33366,34564,34271,35056,34836,35737,34876,34927,35361,35038,34737,34778,34435,35402,35147,35150,35630,36181,36101,37026,37445,37204,37378,37121,36693,36377,35134,34813,33639,32567,31920,32235,32490,32550,32648,32755,32889,33046,33015,33021,33010,33050,33069,33124,33175,33258
31,29379,28323,29000,29864,29930,29816,29887,30531,30084,30624,33319,31527,30296,31485,32091,32840,32162,32870,35078,35818,36776,32339,30868,31421,29554,28890,36460,37526,37474,34797,34438,33093,33313,33679,35228,35873,36179,36617,36786,37914,38933,41272,41378,42855,45629,44475,43914,41617,40767,41583,40820,40935,40538,41084,40728,39166,37214,36386,35603,33940,40926,41056,40907,41538,41193,41000,34967,34336,33580,34099,35314,35024,35812,35596,36498,35634,35681,36104,35788,35489,35525,35179,36140,35876,35870,36346,36893,36808,37723,38134,37895,38059,37799,37360,37036,35786,35462,34288,33214,32573,32882,33131,33188,33281,33379,33505,33654,33616,33617,33599,33632,33646,33694,33740
32,18569,29473,28503,29159,30032,30126,29853,30138,30729,30372,30808,33489,31664,30547,31735,32319,33051,32612,33061,35335,36013,36646,32319,30926,31471,29612,28924,36499,37567,37384,34826,34443,33152,33345,33717,35314,35922,36137,36702,36745,38277,39005,41144,41191,42650,45294,44291,43577,41441,40745,41612,40875,41582,41569,41511,40976,39942,37941,36930,36306,41726,41128,42053,41963,41957,42825,35916,35559,35003,34256,34784,36008,35720,36512,36300,37203,36334,36372,36786,36476,36180,36211,35860,36814,36544,36528,37003,37547,37457,38362,38764,38527,38684,38418,37970,37639,36383,36056,34883,33808,33171,33474,33720,33773,33858,33947,34066,34206,34163,34158,34133,34162,34169,34212
33,15020,18749,29747,28584,29287,30210,30313,30026,30163,31029,30639,30990,33777,31936,30787,32021,32636,33295,32929,33316,35539,35922,36516,32284,30976,31524,29679,28953,36545,37586,37290,34849,34512,33193,33429,33737,35396,35914,36190,36646,37127,38232,38898,40980,41068,42448,45016,44035,43365,41394,40802,41818,41561,42527,42050,41752,41899,40728,38405,37591,40965,41912,42079,43033,42313,43629,37087,36400,36150,35607,34869,35399,36631,36346,37140,36931,37835,36957,36986,37391,37088,36793,36820,36464,37413,37136,37114,37587,38127,38033,38929,39323,39089,39237,38967,38511,38174,36913,36584,35411,34335,33704,34001,34243,34289,34367,34450,34559,34693,34644,34632,34603,34625,34628
34,16243,14979,18780,29754,28835,29523,30359,30366,30228,30363,31102,30805,31183,34010,32052,31022,32247,32813,33463,33169,33468,35466,35833,36376,32268,31026,31577,29729,28984,36569,37597,37310,34909,34602,33249,33463,33815,35373,35960,36166,36991,37087,38098,38737,40775,40898,42281,44693,43850,43220,41491,41058,42449,42478,42801,42296,42504,42576,41034,38990,41614,41209,42843,42983,43264,43959,37365,37671,36914,36672,36141,35406,35938,37177,36894,37690,37484,38383,37497,37519,37915,37617,37324,37346,36986,37930,37648,37621,38092,38630,38532,39418,39805,39573,39714,39441,38978,38636,37371,37040,35868,34793,34166,34458,34693,34733,34805,34879,34983,35109,35054,35039,35004,35022
35,20022,16310,15059,18922,29880,28991,29712,30470,30580,30435,30604,31254,30874,31373,34334,32357,31259,32390,33099,33829,33560,33402,35400,35751,36239,32242,31077,31633,29784,29011,36623,37642,37317,34931,34645,33287,33498,33791,35386,35972,36453,36915,36968,37935,38638,40531,40729,42101,44436,43747,43284,41776,41714,43257,42777,43026,43001,43025,43012,41453,43403,41918,42082,43714,43217,45021,38356,37800,38114,37362,37128,36603,35871,36404,37650,37369,38166,37957,38850,37958,37973,38362,38068,37776,37795,37432,38372,38087,38055,38525,39058,38957,39835,40216,39986,40120,39845,39375,39030,37762,37429,36259,35184,34562,34846,35075,35110,35175,35244,35341,35459,35401,35380,35341
36,25013,19955,16444,15181,18953,30095,29123,29808,30696,30755,30543,30765,31489,31141,31588,34640,32543,31520,32615,33276,34019,33363,33333,35329,35663,36102,32207,31130,31681,29822,29044,36664,37711,37423,34999,34703,33363,33501,33848,35396,36278,36413,36796,36807,37780,38466,40312,40580,41920,44265,43798,43554,42447,42602,43540,43094,43686,43644,43415,43333,43945,43695,42688,42990,44026,44963,39541,38864,38171,38492,37744,37512,36993,36264,36799,38048,37769,38562,38352,39240,38342,38351,38732,38442,38152,38167,37803,38740,38452,38416,38884,39414,39310,40181,40555,40328,40456,40179,39705,39356,38086,37752,36585,35510,34889,35166,35390,35419,35479,35542,35632,35746,35682,35658
