ETA,A_1952,A_1953,A_1954,A_1955,A_1956,A_1957,A_1958,A_1959,A_1960,A_1961,A_1962,A_1963,A_1964,A_1965,A_1966,A_1967,A_1968,A_1969,A_1970,A_1971,A_1972,A_1973,A_1974,A_1975,A_1976,A_1977,A_1978,A_1979,A_1980,A_1981,A_1982,A_1983,A_1984,A_1985,A_1986,A_1987,A_1988,A_1989,A_1990,A_1991,A_1992,A_1993,A_1994,A_1995,A_1996,A_1997,A_1998,A_1999,A_2000,A_2001,A_2002,A_2003,A_2004,A_2005,A_2006,A_2007,A_2008,A_2009,A_2010,A_2011,A_2012,A_2013,A_2014,A_2015,A_2016,A_2017,A_2018,A_2019,A_2020,A_2021,A_2022,A_2023,A_2024,A_2025,A_2026,A_2027,A_2028,A_2029,A_2030,A_2031,A_2032,A_2033,A_2034,A_2035,A_2036,A_2037,A_2038,A_2039,A_2040,A_2041,A_2042,A_2043,A_2044,A_2045,A_2046,A_2047,A_2048,A_2049,A_2050,A_2051,A_2052,A_2053,A_2054,A_2055,A_2056,A_2057,A_2058,A_2059,A_2060,A_2061,A_2062,A_2063,A_2064,A_2065
14,24038,26211,24961,25614,22300,21549,21711,21115,20899,26385,25943,25721,23146,22359,20751,20151,20058,20459,20355,20612,20742,21171,22532,24060,23660,23681,24651,26296,25971,25765,24687,24431,24784,24413,24781,24316,23698,23177,21931,20465,18972,18259,16897,15826,15395,15056,14756,14320,14511,13765,13739,14559,14365,15148,14974,14968,14771,14752,15015,15163,13933,14717,14470,15291,15193,15203,16445,16769,16836,17395,17558,17683,18124,18427,17875,17884,17471,17252,16642,16404,15777,15373,15437,15486,15432,15443,15357,15301,15269,15265,15269,15301,15330,15394,15450,15527,15601,15691,15772,15862,15938,16007,16065,16115,16140,16155,16164,16134,16097,16045,15960,15875,15796,15706
15,23148,24020,26172,25089,25613,22262,21453,21658,21179,20896,26598,25862,25943,23165,22556,20787,20264,20140,20520,20407,20674,20957,21369,22746,24075,23817,23829,24777,26419,26084,25865,24743,24473,24815,24466,24849,24391,23728,23187,21988,20458,19046,18310,16942,15911,15521,15218,14906,14476,14661,13902,13865,14668,14466,15317,15075,15167,14963,14951,15137,13885,14119,14971,14640,15541,15376,16623,16509,16936,17002,17557,17716,17839,18276,18576,18023,18029,17613,17391,16779,16538,15910,15503,15563,15609,15553,15561,15472,15415,15382,15377,15378,15409,15436,15498,15552,15628,15700,15789,15868,15957,16031,16099,16155,16204,16228,16243,16251,16221,16184,16131,16045,15960,15880
16,23989,23062,24043,26161,25147,25570,22252,21508,21721,21229,21022,26639,25905,26069,23190,22854,20930,20265,20084,20583,20490,20884,21164,21574,22958,24093,23972,23984,24902,26528,26171,25891,24775,24500,24897,24514,24940,24449,23765,23245,21973,20535,19095,18362,17012,16023,15645,15377,15057,14630,14759,13948,14000,14816,14638,15447,15246,15374,15175,15075,14782,14013,14385,15174,14970,15716,16156,16745,16692,17114,17177,17728,17884,18005,18438,18734,18180,18183,17764,17540,16925,16682,16051,15641,15697,15740,15682,15686,15596,15538,15503,15496,15496,15526,15550,15611,15663,15737,15808,15894,15972,16059,16132,16197,16253,16301,16325,16339,16347,16316,16278,16225,16138,16052
17,23210,24020,23032,24044,26174,25104,25558,22300,21462,21773,21378,20883,26566,25879,26240,23272,23117,20888,20392,20174,20673,20697,21086,21376,21765,23174,24104,24118,24131,25017,26615,26186,25908,24818,24578,24940,24551,25025,24508,23806,23308,21984,20572,19137,18456,17145,16183,15772,15534,15232,14772,14845,14012,14159,15028,14823,15674,15453,15616,15334,14812,14956,14295,14656,15449,15213,16351,16306,16946,16889,17306,17367,17913,18066,18184,18613,18905,18349,18348,17928,17700,17083,16836,16202,15789,15841,15881,15820,15823,15731,15671,15634,15626,15624,15652,15675,15733,15784,15855,15925,16009,16086,16171,16241,16306,16361,16409,16432,16446,16452,16420,16382,16328,16240
18,23539,23164,23960,22961,23984,26248,25052,25554,22267,21562,21931,21450,20852,26621,25936,26367,23324,23281,20963,20363,20238,20853,20901,21281,21587,21951,23392,24111,24257,24277,25145,26686,26249,25989,24900,24612,25009,24612,25173,24598,23974,23372,22028,20622,19201,18541,17294,16345,15954,15746,15390,14922,15020,14274,14442,15307,15228,16005,15783,15915,15397,14994,15284,14532,14972,15734,16290,16775,16531,17166,17105,17517,17575,18117,18265,18381,18804,19092,18536,18531,18107,17876,17254,17004,16368,15951,15999,16035,15973,15974,15881,15819,15780,15770,15766,15791,15812,15868,15917,15987,16054,16137,16211,16294,16364,16428,16482,16529,16552,16564,16570,16538,16499,16444
19,23076,23389,23165,24048,23010,23995,26246,25080,25649,22312,21665,21848,21287,20941,26558,25771,26609,23432,23502,20990,20449,20401,21032,21100,21477,21795,22139,23604,24117,24395,24428,25291,26902,26454,26183,25009,24692,25121,24736,25330,24787,24063,23447,22086,20698,19311,18679,17399,16539,16145,15904,15507,15199,15233,14451,14698,15756,15655,16294,16031,15927,15592,15416,15526,14870,15262,16202,16828,17029,16782,17412,17347,17752,17808,18344,18488,18600,19018,19301,18743,18734,18306,18071,17445,17191,16552,16130,16175,16209,16145,16143,16048,15984,15944,15931,15925,15948,15966,16020,16067,16134,16200,16280,16352,16434,16503,16566,16619,16666,16687,16699,16704,16671,16631
20,25280,23007,23389,23248,24030,22972,24044,26163,25092,25640,22395,21559,21761,21263,20932,26649,25771,26829,23397,23673,21071,20597,20574,21226,21313,21678,22005,22334,23817,24116,24568,24705,25694,27405,26972,26410,25116,24950,25346,25015,25626,25009,24200,23562,22206,20847,19449,18865,17584,16771,16312,15978,15808,15411,15317,14571,15220,16107,15935,16490,16260,16061,16086,15708,15726,15029,16123,16647,17120,17316,17064,17689,17619,18017,18069,18600,18738,18846,19258,19536,18977,18962,18530,18290,17659,17401,16758,16332,16373,16404,16339,16335,16238,16171,16128,16113,16104,16125,16141,16192,16236,16301,16364,16442,16513,16594,16662,16724,16776,16821,16842,16853,16856,16822
21,26427,25341,23039,23365,23227,23935,23022,24008,26227,25232,25766,22364,21611,21781,21306,20818,26504,25808,26971,23469,23944,21204,20753,20746,21414,21515,21881,22218,22525,24022,24139,24838,24975,26008,27862,27165,26621,25384,25245,25706,25424,25852,25176,24361,23715,22417,21023,19605,19101,17850,16972,16343,16293,16018,15550,15401,14993,15609,16420,16160,16924,16363,16551,16408,16101,15911,16089,16535,16985,17450,17640,17384,18003,17927,18317,18366,18889,19022,19126,19531,19802,19241,19219,18782,18537,17900,17637,16990,16560,16598,16627,16560,16552,16453,16384,16338,16320,16308,16326,16339,16388,16429,16491,16551,16627,16697,16777,16843,16904,16955,16999,17019,17028,17031
22,25030,26381,25177,23042,23355,23164,23863,23017,24021,26256,25402,25779,22365,21477,21728,21233,20761,26537,25823,27139,23526,23875,21341,20904,20915,21602,21723,22087,22424,22706,24209,24284,25020,25164,26327,28022,27367,26965,25587,25522,26098,25623,26000,25379,24566,23949,22612,21232,19849,19407,18052,17060,16745,16643,16224,15677,15942,15487,15919,16782,18010,17043,16942,17077,16771,16302,16314,16445,16924,17367,17823,18005,17745,18358,18275,18655,18700,19217,19342,19442,19838,20103,19540,19510,19066,18815,18171,17903,17253,16820,16854,16879,16809,16799,16696,16624,16575,16554,16539,16553,16563,16609,16647,16706,16764,16839,16907,16985,17051,17110,17159,17202,17220,17228
23,26307,25018,26278,25184,23001,23367,23072,23945,22978,24149,26415,25423,25868,22384,21543,21744,21202,20844,26468,25752,27330,23618,23809,21477,21047,21075,21787,21925,22297,22637,22928,24247,24377,25178,25444,26361,28074,27597,27156,25894,25876,26336,25814,26118,25500,24793,24196,22865,21492,20159,19662,18124,17639,17187,16846,16406,16231,16451,15839,16273,19709,18185,17713,17497,17462,17077,17043,16748,16891,17359,17794,18240,18415,18150,18755,18664,19034,19075,19583,19700,19796,20182,20438,19872,19834,19383,19125,18472,18201,17549,17110,17140,17161,17089,17075,16969,16893,16841,16816,16797,16808,16815,16857,16890,16947,17004,17077,17144,17221,17284,17342,17390,17430,17447
24,26193,26167,24918,26285,25078,23037,23378,23085,23923,23049,24172,26436,25381,25958,22384,21439,21727,21149,20841,26480,25836,27261,23713,23746,21617,21204,21244,21979,22133,22506,22833,23019,24249,24498,25398,25532,26455,28214,27773,27431,26274,26044,26524,25957,26230,25657,25039,24457,23157,21816,20385,19834,18760,18098,17392,17043,16960,16749,16773,16131,20481,19900,18888,18391,17945,17761,17220,17401,17249,17382,17837,18263,18699,18866,18594,19191,19093,19449,19487,19986,20095,20185,20559,20805,20237,20189,19730,19464,18804,18531,17875,17430,17454,17471,17396,17377,17268,17189,17132,17104,17081,17088,17090,17128,17159,17214,17269,17341,17405,17480,17542,17597,17643,17682
25,25882,26241,26215,24883,26339,25077,22923,23386,23108,23933,22973,24214,26317,25352,26037,22369,21269,21556,21124,20820,26531,25926,27194,23808,23686,21759,21356,21408,22166,22343,22710,22897,23069,24379,24673,25469,25575,26513,28287,27923,27764,26454,26218,26698,26104,26373,25838,25291,24737,23529,22117,20597,20532,19407,18412,17585,17647,17507,17179,17197,22101,20712,20848,19471,18910,18287,17948,17475,17950,17781,17902,18345,18762,19186,19344,19066,19655,19546,19889,19924,20413,20511,20595,20956,21193,20622,20563,20095,19824,19157,18879,18220,17768,17787,17799,17721,17697,17584,17501,17440,17408,17380,17383,17380,17415,17445,17498,17550,17620,17682,17755,17814,17867,17911
26,27006,25896,26092,26077,24889,26296,25062,22877,23384,23061,23971,23145,24137,26173,25446,26068,22383,21254,21589,21093,20778,26630,26017,27133,23900,23625,21890,21508,21580,22349,22547,22791,22923,23088,24587,24687,25527,25663,26521,28368,28115,27852,26555,26342,26817,26277,26468,26027,25584,25044,23784,22376,21415,21112,19702,18647,18216,18222,17928,17602,23774,22380,21646,21547,20211,19275,17777,18440,18052,18518,18333,18441,18871,19278,19691,19838,19554,20134,20016,20345,20375,20854,20940,21017,21365,21591,21018,20947,20474,20197,19522,19240,18576,18117,18130,18137,18056,18027,17911,17822,17758,17721,17689,17686,17681,17714,17742,17792,17842,17909,17969,18039,18096,18147
27,26731,26855,25816,26073,26060,24786,26266,24964,22932,23420,23234,23886,23169,23960,26195,25435,26161,22362,21219,21457,21051,20847,26726,26107,27071,23995,23561,22022,21659,21757,22539,22582,22866,22964,23237,24600,24711,25615,25729,26580,28551,28204,27965,26611,26417,26965,26427,26602,26252,25863,25318,24038,23184,22104,21408,19994,19277,18684,18614,18255,25394,24057,23237,22574,22015,20594,18640,18139,19022,18629,19087,18885,18982,19398,19796,20196,20333,20042,20613,20486,20800,20825,21292,21366,21437,21771,21985,21410,21332,20852,20569,19885,19599,18931,18465,18471,18473,18389,18355,18235,18142,18073,18031,17994,17989,17982,18013,18037,18085,18133,18197,18254,18322,18376
28,27199,26616,26894,25782,25962,26066,24845,26317,25044,22926,23390,23194,23880,23240,24046,26115,25354,26174,22394,21125,21530,21133,20921,26832,26197,27007,24085,23494,22153,21815,21931,22583,22605,22902,23065,23328,24661,24735,25623,25827,26787,28631,28227,27996,26678,26561,27055,26554,26783,26435,26073,25544,24785,23807,22523,21688,20561,19810,19080,19019,26164,25796,25057,24099,23291,22429,18179,18935,18719,19587,19190,19641,19422,19507,19909,20297,20685,20812,20514,21078,20941,21238,21259,21712,21776,21840,22159,22363,21789,21703,21217,20929,20236,19946,19273,18799,18799,18796,18709,18671,18546,18449,18376,18329,18290,18283,18273,18301,18323,18369,18413,18475,18529,18595
29,26772,27161,26635,26763,25728,25953,25952,24846,26265,24959,22991,23432,23127,23949,23259,23911,25996,25371,26266,22415,21100,21619,21222,20993,26930,26293,26938,24175,23430,22287,21966,21957,22588,22588,22963,23119,23356,24690,24771,25708,25983,26852,28681,28242,28009,26834,26653,27247,26747,26954,26651,26316,26296,25476,24216,22856,22360,21066,20070,19431,26739,26488,26708,26024,24816,23663,18071,18517,19493,19268,20121,19722,20165,19930,20004,20393,20771,21146,21264,20961,21515,21368,21649,21664,22106,22158,22216,22521,22718,22147,22052,21561,21266,20565,20270,19594,19113,19106,19099,19009,18966,18838,18737,18659,18610,18569,18560,18547,18573,18592,18635,18677,18736,18788
30,28518,26782,27143,26532,26671,25710,25859,25999,24722,26272,24890,22953,23279,23093,23777,23368,23885,25895,25361,26367,22388,21170,21698,21306,21060,27027,26386,26885,24262,23362,22418,22014,21975,22594,22657,22982,23157,23400,24688,24805,25848,26057,26854,28693,28281,28102,26957,26758,27449,26967,27141,26850,27114,27000,25865,24517,23497,22806,21309,20396,27146,27032,27602,27620,26478,25116,19121,18351,19042,20008,19775,20615,20214,20651,20401,20464,20840,21208,21571,21681,21372,21917,21759,22024,22035,22465,22507,22558,22854,23044,22475,22372,21875,21575,20866,20568,19888,19400,19387,19376,19284,19236,19105,18999,18919,18869,18825,18813,18799,18822,18839,18879,18918,18975
31,28675,28401,26687,27118,26484,26735,25613,25902,25850,24703,26535,24866,22901,23311,23125,23804,23497,23758,25937,25395,26435,22405,21245,21779,21387,21119,27122,26475,26824,24357,23311,22411,22034,21950,22676,22646,22987,23187,23427,24708,24984,25867,26056,26872,28679,28338,28219,27054,26907,27614,27187,27368,27532,27682,27377,26054,25101,23932,23034,21497,27247,27492,27996,28197,28060,26775,19626,19318,18843,19520,20477,20238,21065,20663,21093,20829,20882,21245,21605,21957,22058,21743,22278,22110,22360,22367,22786,22818,22867,23154,23337,22770,22660,22158,21852,21137,20834,20151,19657,19639,19624,19529,19477,19343,19235,19154,19102,19056,19043,19026,19046,19061,19098,19135
32,17864,28713,28435,26656,27003,26458,26578,25593,25807,25922,24719,26468,24892,22896,23240,22998,23684,23612,23657,25762,25387,26347,22414,21308,21868,21473,21188,27221,26567,26758,24448,23298,22408,22051,21964,22729,22676,23014,23226,23482,24862,25036,25881,26021,26857,28750,28389,28271,27212,27106,27786,27373,27863,28048,27877,27582,26513,25378,24090,23188,27865,27598,28327,28691,28455,28340,20269,19823,19769,19287,19950,20900,20655,21470,21067,21491,21213,21257,21609,21961,22303,22394,22073,22599,22422,22659,22661,23070,23095,23143,23421,23598,23032,22916,22409,22098,21377,21071,20386,19886,19863,19843,19747,19691,19555,19447,19365,19311,19263,19247,19228,19247,19259,19294
33,13636,17853,28612,28257,26680,27016,26415,26462,25534,25772,25830,24646,26480,24891,22810,23245,23017,23746,23612,23744,25746,25386,26265,22431,21383,21944,21550,21258,27315,26658,26683,24466,23269,22402,22096,21982,22755,22692,23049,23280,23619,24913,25079,25843,26011,26895,28846,28414,28418,27319,27305,27991,27867,28380,28239,28021,27945,26758,25497,24218,27324,28204,28462,28975,29028,28767,21041,20381,20231,20169,19681,20332,21275,21025,21829,21424,21843,21553,21588,21931,22275,22606,22689,22362,22880,22694,22918,22917,23319,23339,23384,23654,23825,23262,23139,22628,22313,21586,21277,20590,20086,20057,20035,19936,19878,19742,19633,19549,19494,19444,19426,19405,19422,19432
34,13815,13588,17901,28545,28176,26602,26914,26357,26507,25543,25683,25714,24498,26527,24904,22814,23057,23034,23648,23665,23592,25791,25385,26177,22442,21453,22025,21627,21326,27410,26732,26677,24441,23267,22456,22120,22014,22750,22729,23099,23386,23639,24962,25117,25855,26073,26965,28947,28539,28592,27518,27502,28450,28184,28463,28352,28227,28062,26770,25475,27664,27691,29068,29041,29403,29352,21427,21141,20747,20590,20521,20029,20670,21606,21352,22146,21739,22152,21852,21881,22214,22549,22870,22945,22613,23124,22930,23142,23140,23537,23551,23594,23857,24022,23461,23332,22817,22499,21768,21456,20767,20259,20225,20200,20101,20042,19906,19795,19710,19654,19602,19583,19559,19574
35,17531,13834,13466,17883,28466,28199,26591,26759,26280,26398,25444,25671,25737,24506,26463,24883,22796,23033,22896,23648,23789,23635,25846,25373,26085,22455,21514,22108,21699,21388,27487,26693,26650,24446,23305,22449,22130,22056,22759,22762,23193,23423,23628,24909,25110,25861,26104,27043,28977,28673,28770,27735,27947,28809,28315,28569,28670,28345,28141,26763,28768,28022,28585,29461,29288,29549,22159,21499,21468,21067,20903,20829,20333,20965,21894,21636,22420,22014,22422,22113,22134,22458,22786,23097,23165,22828,23332,23131,23335,23333,23723,23734,23775,24031,24191,23631,23498,22980,22658,21923,21609,20919,20406,20368,20342,20244,20184,20046,19935,19849,19791,19738,19717,19692
36,23280,17384,13777,13462,17794,28406,28130,26549,26803,26288,26243,25271,25627,25641,24390,26544,24916,22672,23031,22884,23529,23695,23678,25888,25365,25992,22473,21567,22178,21770,21452,27475,26654,26666,24460,23304,22468,22157,22086,22774,22881,23207,23406,23584,24929,25129,25855,26109,27147,29031,28874,28990,28263,28420,29037,28497,28925,28926,28472,28281,28970,29150,28821,29158,29752,29568,23130,22234,21787,21752,21344,21176,21098,20599,21222,22145,21883,22659,22252,22656,22339,22353,22668,22988,23292,23353,23012,23509,23305,23502,23499,23884,23890,23930,24179,24335,23777,23639,23119,22794,22056,21740,21048,20531,20492,20464,20367,20305,20168,20055,19968,19909,19854,19832
