ETA,A_1952,A_1953,A_1954,A_1955,A_1956,A_1957,A_1958,A_1959,A_1960,A_1961,A_1962,A_1963,A_1964,A_1965,A_1966,A_1967,A_1968,A_1969,A_1970,A_1971,A_1972,A_1973,A_1974,A_1975,A_1976,A_1977,A_1978,A_1979,A_1980,A_1981,A_1982,A_1983,A_1984,A_1985,A_1986,A_1987,A_1988,A_1989,A_1990,A_1991,A_1992,A_1993,A_1994,A_1995,A_1996,A_1997,A_1998,A_1999,A_2000,A_2001,A_2002,A_2003,A_2004,A_2005,A_2006,A_2007,A_2008,A_2009,A_2010,A_2011,A_2012,A_2013,A_2014,A_2015,A_2016,A_2017,A_2018,A_2019,A_2020,A_2021,A_2022,A_2023,A_2024,A_2025,A_2026,A_2027,A_2028,A_2029,A_2030,A_2031,A_2032,A_2033,A_2034,A_2035,A_2036,A_2037,A_2038,A_2039,A_2040,A_2041,A_2042,A_2043,A_2044,A_2045,A_2046,A_2047,A_2048,A_2049,A_2050,A_2051,A_2052,A_2053,A_2054,A_2055,A_2056,A_2057,A_2058,A_2059,A_2060,A_2061,A_2062,A_2063,A_2064,A_2065
10,10619,10401,10676,9762,9853,11507,11297,11281,10607,11040,10267,9910,9672,9653,9844,9993,9836,9809,9945,10309,10466,10128,10440,10963,10503,10438,10160,10039,10153,9826,9989,9794,9472,9668,9300,8892,8527,8355,7881,7421,7179,6862,6662,6541,6535,6529,6261,6370,6449,6760,6762,6757,6619,6474,6656,6668,6844,7038,6960,7209,6809,6853,6763,6581,6812,6808,7069,7084,7250,7384,7354,7250,7046,6823,6734,6522,6247,6095,5842,5901,5934,5919,5917,5921,5935,5904,5877,5861,5843,5840,5835,5840,5845,5857,5866,5878,5884,5888,5888,5885,5872,5854,5833,5796,5755,5707,5645,5582,5521,5457,5394,5343,5298,5258
11,12540,10513,10313,10609,9739,9820,11357,11225,11190,10474,10956,10303,9794,9749,9620,9813,9857,9784,9788,9822,10345,10485,10154,10458,10984,10515,10452,10195,10068,10181,9867,10003,9812,9498,9677,9313,8894,8540,8362,7898,7282,7221,6915,6723,6589,6609,6586,6338,6454,6535,6788,6846,6853,6695,6533,6756,6774,6955,7091,6976,6844,6911,6952,6837,6688,6900,7139,7068,7113,7278,7412,7381,7277,7074,6851,6760,6548,6273,6121,5868,5927,5959,5943,5940,5944,5957,5926,5898,5881,5863,5860,5854,5859,5864,5875,5884,5896,5902,5905,5904,5901,5888,5871,5849,5813,5772,5723,5661,5599,5538,5474,5411,5359,5315
12,12872,12449,10389,10230,10500,9585,9745,11284,11105,11087,10378,10927,10168,9838,9631,9572,9656,9927,9744,9673,9786,10325,10506,10179,10476,11005,10528,10469,10231,10100,10205,9874,10024,9837,9507,9705,9339,8898,8556,8390,7790,7317,7247,6958,6773,6652,6692,6670,6396,6509,6555,6863,6953,6910,6780,6600,6850,6881,6992,7165,6673,6950,7016,7044,6927,6746,6952,7129,7099,7144,7308,7441,7410,7306,7102,6879,6787,6575,6300,6148,5895,5953,5985,5968,5965,5967,5980,5948,5919,5902,5884,5880,5875,5879,5883,5894,5903,5914,5920,5923,5922,5919,5906,5889,5867,5830,5790,5741,5679,5617,5555,5492,5428,5377
13,13154,12706,12190,10333,10006,10350,9476,9604,11156,10962,11121,10420,10874,10095,9673,9580,9632,9670,9859,9702,9730,9802,10307,10525,10202,10492,11025,10538,10482,10268,10132,10212,9873,10048,9848,9540,9721,9345,8920,8577,8314,7831,7362,7295,7015,6835,6717,6788,6749,6464,6521,6635,6923,7036,7023,6869,6687,6979,6944,7016,6639,6775,7042,7124,7186,6998,7125,6942,7162,7132,7177,7340,7472,7441,7336,7132,6909,6816,6604,6329,6176,5924,5981,6012,5994,5990,5992,6004,5972,5942,5925,5906,5902,5896,5900,5904,5915,5923,5934,5940,5942,5942,5938,5926,5908,5887,5850,5809,5761,5699,5636,5575,5511,5448
14,12639,13036,12552,12145,10121,9913,10319,9378,9516,11240,10954,10974,10266,10798,10140,9725,9464,9501,9723,9846,9674,9733,9817,10286,10540,10230,10506,11047,10551,10493,10298,10145,10221,9895,10081,9875,9555,9731,9348,8928,8526,8350,7863,7409,7330,7082,6908,6790,6872,6820,6456,6624,6722,6996,7113,7068,6971,6833,7035,6972,6594,6760,6887,7145,7237,7256,6941,7101,6980,7199,7168,7213,7375,7506,7474,7370,7165,6942,6848,6636,6361,6207,5955,6011,6041,6023,6018,6019,6030,5997,5968,5950,5931,5926,5920,5924,5928,5938,5946,5957,5962,5965,5964,5960,5948,5930,5909,5872,5831,5783,5721,5658,5597,5533
15,11847,12531,12822,12414,11822,9972,9757,10202,9388,9377,11089,10903,10923,10223,10680,10000,9616,9434,9501,9575,9792,9674,9734,9835,10267,10559,10254,10521,11068,10553,10496,10306,10153,10230,9898,10123,9900,9566,9748,9364,8897,8545,8393,7894,7459,7375,7160,6998,6852,6956,6817,6517,6735,6787,7062,7158,7155,7089,6883,7075,6886,6684,6879,6995,7232,7310,7285,6924,7143,7022,7241,7210,7254,7415,7545,7512,7407,7202,6979,6884,6672,6397,6242,5990,6045,6074,6055,6049,6049,6060,6026,5996,5978,5959,5954,5948,5951,5954,5964,5972,5983,5988,5990,5989,5986,5973,5956,5934,5897,5857,5808,5746,5684,5622
16,12382,11568,12310,12598,12190,11725,9885,9662,10051,9323,9320,11032,10792,10794,10101,10734,9889,9604,9365,9477,9573,9792,9679,9736,9850,10245,10574,10269,10533,11089,10568,10497,10307,10168,10234,9917,10153,9917,9585,9758,9375,8937,8576,8433,7952,7542,7428,7245,7085,6926,6958,6874,6603,6789,6859,7138,7241,7262,7131,6930,7025,6979,6817,7011,7092,7326,7068,7302,6974,7192,7072,7289,7257,7301,7461,7590,7556,7450,7245,7022,6925,6713,6437,6282,6029,6083,6112,6092,6085,6084,6094,6060,6030,6011,5992,5987,5980,5982,5985,5995,6002,6013,6018,6021,6020,6017,6004,5986,5965,5928,5887,5838,5776,5714
17,12383,12248,11439,12088,12390,12135,11501,9775,9608,10060,9309,9238,10944,10598,10746,10001,10640,9864,9561,9412,9447,9567,9793,9684,9736,9862,10218,10587,10291,10540,11099,10575,10502,10309,10175,10237,9932,10180,9921,9597,9791,9389,8974,8587,8474,8018,7616,7507,7335,7161,6933,7010,6952,6662,6902,6923,7233,7334,7333,7178,7088,7125,7111,6953,7142,7183,7328,7092,7360,7033,7249,7129,7345,7312,7355,7514,7641,7607,7501,7295,7071,6973,6761,6484,6327,6075,6128,6155,6134,6127,6125,6135,6100,6070,6050,6031,6025,6017,6020,6022,6032,6039,6050,6055,6057,6056,6053,6040,6022,6001,5964,5923,5875,5812
18,12260,12211,11876,11197,11833,12332,12036,11400,9735,9485,10035,9136,9138,10654,10461,10557,9943,10639,9831,9518,9320,9428,9557,9792,9686,9732,9868,10190,10600,10309,10556,11116,10567,10493,10299,10200,10252,9956,10215,9953,9654,9820,9434,9009,8625,8546,8076,7706,7580,7436,7154,7036,7083,7068,6814,7014,7104,7422,7454,7431,7250,7222,7239,7249,7104,7212,7197,7426,7161,7428,7102,7315,7195,7409,7376,7418,7575,7701,7666,7559,7352,7128,7028,6815,6538,6380,6127,6179,6205,6183,6175,6173,6182,6147,6116,6096,6076,6069,6062,6063,6065,6075,6082,6093,6098,6100,6099,6096,6083,6065,6043,6006,5965,5917
19,11568,11993,12037,11736,10953,11700,12081,11774,11179,9563,9520,9887,8987,9014,10577,10286,10473,9880,10483,9672,9460,9294,9412,9542,9791,9688,9724,9882,10162,10618,10345,10546,11119,10574,10481,10305,10213,10268,9972,10272,10049,9661,9848,9462,9046,8688,8599,8148,7794,7678,7440,7202,7171,7183,7157,6919,7202,7300,7535,7559,7498,7360,7374,7364,7366,7219,7239,7292,7505,7240,7506,7180,7391,7271,7483,7449,7490,7645,7770,7733,7626,7418,7193,7091,6877,6599,6440,6187,6237,6262,6240,6230,6228,6236,6200,6169,6148,6127,6121,6112,6113,6116,6125,6132,6143,6148,6150,6149,6145,6132,6114,6093,6056,6015
20,12629,11373,11773,11824,11365,10783,11481,11940,11594,11121,9459,9271,9691,8829,8900,10504,10179,10533,9788,10381,9644,9441,9272,9405,9527,9793,9691,9718,9895,10141,10651,10323,10536,11138,10579,10488,10327,10249,10327,10019,10412,10057,9708,9885,9524,9118,8767,8658,8249,7907,7636,7536,7386,7267,7255,7211,7112,7387,7371,7592,7698,7623,7569,7504,7460,7456,7308,7347,7383,7593,7329,7593,7267,7476,7356,7566,7530,7570,7723,7846,7808,7700,7491,7265,7160,6946,6667,6506,6253,6301,6326,6302,6293,6289,6296,6260,6228,6207,6185,6178,6169,6170,6172,6182,6189,6199,6204,6206,6205,6201,6188,6170,6148,6111
21,13059,12362,11125,11597,11497,11276,10575,11288,11675,11493,10999,9353,9214,9544,8582,8711,10257,10084,10410,9749,10380,9612,9418,9249,9395,9516,9790,9696,9718,9905,10124,10671,10326,10589,11140,10589,10539,10339,10306,10388,10151,10420,10084,9747,9922,9633,9210,8847,8762,8339,7926,7724,7718,7480,7330,7323,7466,7329,7494,7414,7994,7798,7822,7680,7592,7576,7213,7409,7447,7481,7689,7425,7688,7362,7567,7447,7655,7618,7657,7808,7928,7889,7779,7569,7342,7235,7019,6740,6577,6324,6371,6394,6370,6359,6355,6361,6324,6291,6270,6247,6239,6230,6232,6234,6243,6250,6260,6265,6267,6266,6262,6249,6230,6209
22,11721,12912,12111,10908,11281,11309,10951,10386,11076,11545,11540,10907,9187,8984,9405,8515,8557,10218,10036,10289,9603,10312,9578,9402,9225,9380,9507,9794,9694,9717,9924,10142,10658,10377,10583,11153,10642,10580,10392,10407,10551,10161,10464,10104,9795,10018,9776,9329,8947,8886,8383,8014,7925,7862,7537,7423,7506,7717,7378,7578,8496,8118,8076,8058,7812,7727,7360,7274,7515,7552,7586,7791,7527,7787,7462,7664,7544,7749,7711,7748,7896,8014,7973,7862,7650,7422,7312,7096,6815,6650,6398,6444,6466,6441,6430,6424,6429,6391,6358,6335,6312,6304,6296,6297,6299,6308,6315,6325,6329,6331,6330,6326,6312,6294
23,12210,11554,12607,11918,10626,11093,11089,10843,10297,10866,11454,11299,10745,9077,8930,9218,8373,8465,10001,9798,10174,9581,10245,9545,9378,9206,9368,9496,9793,9695,9720,9937,10139,10680,10373,10576,11197,10678,10631,10467,10579,10588,10214,10531,10167,9914,10089,9896,9423,9043,8916,8490,8235,8095,7950,7624,7689,7734,7782,7461,9074,8644,8370,8288,8232,7902,7694,7443,7386,7624,7659,7692,7894,7631,7889,7564,7762,7642,7844,7805,7841,7986,8101,8058,7945,7732,7503,7389,7172,6890,6724,6473,6518,6539,6513,6500,6493,6497,6459,6424,6401,6378,6371,6362,6363,6365,6374,6380,6390,6394,6396,6394,6390,6376
24,12646,11966,11406,12437,11591,10527,10815,10923,10629,10100,10916,11320,11169,10633,9046,8658,9088,8240,8437,9871,9686,10130,9553,10179,9512,9357,9188,9354,9487,9792,9697,9725,9933,10156,10692,10415,10651,11262,10758,10733,10647,10627,10640,10291,10609,10263,10050,10230,10032,9559,9050,9078,8800,8416,8223,8029,7878,7976,7803,7818,9194,9224,8981,8573,8487,8354,7848,7796,7555,7496,7730,7765,7797,7995,7733,7988,7664,7857,7738,7938,7897,7931,8072,8184,8139,8025,7810,7580,7462,7245,6963,6796,6546,6589,6609,6582,6568,6560,6563,6524,6489,6466,6443,6435,6426,6427,6429,6437,6444,6453,6457,6459,6457,6452
25,12157,12418,11830,11154,12147,11361,10242,10608,10675,10426,9992,10674,11173,11023,10414,8766,8584,8872,8109,8291,9763,9672,10087,9535,10115,9477,9341,9163,9344,9480,9792,9706,9705,9916,10129,10707,10418,10728,11316,10856,10939,10724,10671,10734,10390,10739,10362,10197,10352,10201,9567,9241,9427,8990,8497,8299,8273,8136,8041,7867,9776,9327,9612,9240,8765,8601,7837,7875,7904,7662,7603,7833,7867,7897,8092,7830,8082,7760,7948,7830,8026,7983,8016,8153,8262,8214,8099,7882,7652,7530,7314,7032,6863,6614,6656,6675,6647,6632,6623,6624,6584,6549,6527,6504,6496,6487,6488,6489,6497,6503,6513,6517,6518,6515
26,12465,12110,12162,11606,10917,11876,11207,9973,10448,10492,10297,9876,10600,10965,10839,10252,8731,8403,8721,7852,8147,9769,9650,10048,9511,10055,9445,9322,9131,9334,9472,9805,9681,9703,9885,10118,10737,10492,10755,11384,11064,10959,10799,10728,10813,10528,10867,10504,10334,10537,10260,9768,9598,9699,9076,8573,8550,8517,8228,8066,10402,9989,9663,9910,9377,8886,7802,7944,7976,8005,7763,7702,7929,7962,7991,8180,7920,8169,7849,8032,7915,8108,8062,8093,8226,8332,8282,8165,7947,7716,7591,7375,7094,6924,6677,6717,6735,6706,6690,6679,6679,6640,6605,6582,6560,6551,6542,6543,6544,6552,6557,6567,6570,6571
27,11730,12392,11878,12037,11288,10775,11596,10986,9754,10164,10357,10165,9803,10383,10787,10704,10236,8576,8327,8647,7771,8146,9774,9631,10006,9490,9996,9416,9299,9110,9312,9436,9768,9675,9688,9864,10165,10784,10509,10839,11562,11070,10989,10877,10819,10923,10669,11028,10667,10498,10602,10464,10150,9867,9833,9159,8841,8789,8566,8264,10799,10590,10369,9984,10077,9509,7857,7843,8037,8067,8097,7855,7794,8015,8047,8075,8260,8001,8247,7929,8107,7991,8179,8132,8161,8290,8392,8340,8221,8002,7772,7644,7429,7148,6977,6732,6770,6787,6757,6740,6728,6727,6689,6654,6632,6609,6601,6591,6591,6592,6600,6605,6614,6617
28,11869,11648,12216,11743,11806,11072,10491,11402,10669,9595,10095,10335,10069,9698,10324,10733,10517,10025,8429,8207,8420,7782,8145,9781,9618,9965,9469,9936,9386,9280,9087,9293,9419,9752,9661,9681,9869,10185,10827,10563,10980,11594,11129,11046,10941,10893,11036,10853,11149,10807,10555,10814,10808,10431,9996,9924,9426,9114,8844,8585,10739,11053,10948,10686,10188,10237,7814,7885,7929,8121,8150,8180,7938,7876,8093,8124,8150,8331,8074,8316,8000,8173,8057,8241,8192,8219,8344,8443,8388,8269,8049,7820,7689,7475,7195,7023,6780,6817,6832,6801,6783,6770,6770,6732,6697,6674,6652,6643,6633,6634,6634,6642,6646,6655
29,11650,11807,11425,11976,11471,11611,10941,10447,11162,10541,9650,10006,10163,9991,9641,10129,10481,10391,9853,8294,8011,8439,7791,8148,9789,9604,9926,9447,9875,9355,9262,9063,9307,9423,9698,9681,9681,9903,10215,10875,10677,10999,11635,11181,11117,11008,11009,11167,10964,11273,10866,10792,11272,11077,10647,10132,10192,9677,9164,8850,11045,10972,11511,11190,10875,10291,8070,7851,7965,8006,8197,8225,8256,8013,7950,8162,8192,8217,8393,8138,8378,8063,8230,8115,8295,8244,8269,8390,8485,8429,8309,8090,7861,7728,7515,7235,7062,6821,6856,6870,6839,6820,6808,6807,6769,6734,6712,6689,6680,6671,6670,6671,6678,6682
30,11401,11573,11731,11266,11803,11385,11420,10718,10193,11009,10508,9517,9890,10099,9891,9546,10042,10393,10177,9665,8151,8031,8460,7803,8147,9797,9589,9884,9424,9815,9328,9258,9073,9303,9410,9689,9684,9721,9932,10223,10978,10704,11029,11708,11230,11184,11085,11073,11285,11101,11311,11087,11198,11605,11279,10831,10459,10492,9721,9194,11390,11181,11307,11713,11322,11006,8146,8095,7921,8036,8076,8266,8292,8323,8080,8016,8223,8252,8276,8448,8194,8431,8118,8279,8165,8341,8288,8312,8429,8520,8463,8343,8124,7896,7760,7548,7269,7095,6856,6890,6903,6872,6853,6841,6839,6801,6767,6745,6721,6713,6703,6702,6702,6709
31,11841,11329,11470,11635,11081,11664,11226,11169,10472,9969,10886,10393,9375,9807,9980,9765,9396,9949,10201,10128,9591,8161,8053,8473,7818,8150,9802,9576,9844,9404,9751,9335,9243,9067,9308,9398,9702,9706,9751,9970,10314,10982,10756,11093,11752,11315,11263,11180,11122,11438,11128,11468,11392,11414,11729,11321,11072,10698,10495,9695,11279,11635,11482,11481,11854,11422,8353,8137,8155,7985,8102,8140,8328,8352,8383,8141,8075,8278,8306,8329,8497,8245,8477,8166,8322,8208,8381,8326,8348,8462,8551,8493,8373,8154,7927,7788,7577,7299,7124,6887,6920,6933,6902,6883,6870,6868,6831,6796,6774,6751,6742,6731,6731,6730
32,7800,11689,11167,11431,11459,10989,11529,10996,10968,10312,9889,10916,10390,9348,9711,9873,9744,9311,9684,10030,9923,9583,8174,8069,8493,7831,8147,9806,9556,9807,9385,9770,9352,9236,9046,9287,9393,9698,9717,9762,10058,10343,11004,10794,11148,11801,11387,11363,11241,11251,11437,11294,11759,11638,11472,11802,11560,11290,10678,10501,11530,11477,11974,11793,11617,11964,8483,8268,8194,8210,8043,8162,8198,8384,8407,8438,8195,8129,8327,8354,8376,8540,8289,8518,8209,8359,8246,8415,8359,8380,8491,8578,8519,8399,8180,7954,7812,7603,7326,7150,6915,6947,6960,6929,6910,6897,6895,6857,6823,6800,6777,6768,6757,6756
33,5693,7746,11599,11062,11272,11422,10862,11334,10810,10864,10248,9922,10850,10289,9323,9595,9790,9525,9211,9566,9888,9938,9574,8185,8092,8505,7844,8149,9815,9541,9757,9380,9785,9358,9238,9052,9289,9416,9700,9756,9871,10072,10397,11011,10868,11189,11868,11505,11404,11298,11274,11602,11527,11895,11729,11506,12033,11713,11244,10605,11512,11757,11840,12135,11916,11732,8923,8515,8320,8247,8260,8096,8217,8250,8435,8456,8487,8244,8177,8371,8398,8419,8578,8328,8554,8246,8392,8280,8445,8388,8408,8516,8602,8542,8422,8203,7978,7834,7625,7349,7172,6940,6972,6985,6954,6935,6921,6918,6881,6847,6824,6800,6791,6780
34,5961,5607,7694,11485,11010,11202,11245,10732,11106,10711,10756,10218,9848,10813,10213,9232,9542,9655,9350,9090,9417,9912,9953,9563,8197,8110,8519,7855,8149,9823,9528,9735,9362,9770,9352,9246,9079,9279,9414,9731,9838,9889,10118,10425,11056,10934,11242,11919,11571,11482,11223,11372,11730,11626,11846,11629,11571,12069,11510,11120,11483,11704,12100,11997,12199,11983,9051,8889,8561,8368,8295,8306,8145,8267,8298,8481,8500,8531,8288,8221,8412,8437,8456,8611,8362,8585,8279,8420,8309,8471,8413,8433,8539,8623,8562,8442,8223,7999,7853,7645,7369,7193,6964,6995,7008,6977,6958,6943,6940,6903,6868,6845,6822,6813
35,7952,5864,5602,7626,11355,10895,11220,11113,10597,11010,10558,10730,10064,9804,10681,10188,9137,9463,9606,9270,8980,9433,9940,9970,9554,8212,8126,8538,7866,8145,9828,9518,9748,9371,9764,9364,9254,9097,9298,9436,9819,9846,9900,10164,10461,11076,10990,11335,12001,11623,11443,11326,11598,11834,11639,11846,11768,11689,11939,11449,11646,11664,12018,12176,12035,12266,9359,9059,8928,8603,8412,8338,8348,8189,8311,8341,8522,8540,8571,8328,8260,8447,8471,8489,8640,8392,8613,8308,8444,8334,8494,8436,8455,8559,8641,8580,8460,8241,8018,7869,7663,7388,7212,6985,7016,7029,6998,6978,6963,6960,6922,6888,6865,6841
36,10252,7860,5912,5515,7542,11305,10830,11051,10997,10504,10856,10609,10670,10127,9699,10678,10080,8990,9395,9482,9211,8977,9449,9963,9983,9550,8226,8143,8555,7880,8151,9838,9525,9742,9366,9760,9384,9268,9128,9312,9535,9825,9854,9938,10184,10525,11106,11058,11403,12095,11601,11609,11579,11797,11929,11713,12040,11969,11675,11920,11752,11782,11930,12200,12265,12102,9821,9425,9093,8964,8641,8451,8378,8385,8229,8352,8379,8559,8575,8607,8364,8295,8478,8501,8517,8665,8418,8636,8332,8465,8356,8514,8456,8475,8577,8658,8596,8476,8257,8034,7884,7679,7406,7229,7004,7035,7047,7016,6997,6982,6977,6940,6906,6883
