ETA,A_1952,A_1953,A_1954,A_1955,A_1956,A_1957,A_1958,A_1959,A_1960,A_1961,A_1962,A_1963,A_1964,A_1965,A_1966,A_1967,A_1968,A_1969,A_1970,A_1971,A_1972,A_1973,A_1974,A_1975,A_1976,A_1977,A_1978,A_1979,A_1980,A_1981,A_1982,A_1983,A_1984,A_1985,A_1986,A_1987,A_1988,A_1989,A_1990,A_1991,A_1992,A_1993,A_1994,A_1995,A_1996,A_1997,A_1998,A_1999,A_2000,A_2001,A_2002,A_2003,A_2004,A_2005,A_2006,A_2007,A_2008,A_2009,A_2010,A_2011,A_2012,A_2013,A_2014,A_2015,A_2016,A_2017,A_2018,A_2019,A_2020,A_2021,A_2022,A_2023,A_2024,A_2025,A_2026,A_2027,A_2028,A_2029,A_2030,A_2031,A_2032,A_2033,A_2034,A_2035,A_2036,A_2037,A_2038,A_2039,A_2040,A_2041,A_2042,A_2043,A_2044,A_2045,A_2046,A_2047,A_2048,A_2049,A_2050,A_2051,A_2052,A_2053,A_2054,A_2055,A_2056,A_2057,A_2058,A_2059,A_2060,A_2061,A_2062,A_2063,A_2064,A_2065
10,30849,32540,31126,30246,33705,37761,37754,39337,36056,36570,34580,32780,33237,33705,34625,33957,34337,33384,35075,37227,35932,35742,36967,39193,38419,38603,37744,37517,37426,36985,37314,36557,36534,37447,36809,35747,34199,33388,31742,30244,28982,28145,27244,26228,25190,24999,24789,25207,24619,24909,25038,24658,23458,22516,22067,21879,21581,21538,21753,21753,24878,24725,23560,22677,22384,22114,20371,19770,19842,19638,19444,19164,18605,18095,17381,17213,16328,16033,15962,16210,16284,16096,15937,15782,15640,15505,15365,15242,15100,14983,14849,14731,14609,14500,14383,14275,14153,14027,13895,13763,13615,13466,13322,13158,13001,12844,12670,12508,12359,12210,12064,11947,11843,11746
11,35070,30539,32080,30837,29861,33217,37255,37417,38994,35672,36352,33978,32278,32717,33441,34139,33703,33974,33212,34819,37052,35709,35583,36872,39163,38370,38582,37787,37548,37514,37104,37300,36542,36567,37411,36802,35723,34183,33358,31706,29873,28928,28169,27264,26228,25249,25074,24800,25238,24665,25038,25006,24673,23513,22601,22103,21932,21644,21592,21829,24941,24901,24749,23792,22919,22372,20751,20357,19799,19871,19668,19474,19194,18635,18125,17411,17242,16358,16063,15991,16237,16311,16123,15964,15809,15667,15532,15392,15268,15126,15009,14875,14757,14634,14526,14408,14300,14178,14053,13921,13788,13641,13493,13349,13185,13028,12871,12697,12535,12386,12237,12091,11974,11870
12,34165,34736,30054,31725,30500,29533,32669,36835,37001,38533,35486,36033,33609,31873,32445,33079,33703,33414,33562,32751,34437,36574,35478,35426,36773,39134,38330,38560,37842,37583,37600,37070,37354,36526,36563,37435,36779,35689,34169,33321,31396,29834,28963,28183,27275,26266,25271,25126,24812,25308,24748,25012,25001,24718,23539,22612,22139,21994,21748,21668,24701,24985,24895,24918,23835,22941,20981,20732,20386,19830,19902,19700,19506,19226,18667,18158,17443,17273,16390,16093,16021,16266,16340,16151,15992,15837,15694,15559,15419,15295,15153,15036,14902,14784,14661,14552,14434,14326,14204,14078,13947,13815,13667,13520,13376,13212,13056,12899,12725,12563,12414,12265,12119,12002
13,32986,33832,34228,29767,31256,30143,29050,32185,36547,36483,38268,34804,35536,33012,31405,32036,32621,33412,33063,33421,32482,34071,36099,35249,35274,36681,39103,38293,38548,37893,37598,37532,37010,37377,36494,36539,37423,36745,35679,34141,33024,31341,29816,28972,28206,27298,26300,25289,25152,24821,25400,24718,25008,25009,24757,23587,22683,22203,22055,21851,25461,24753,24999,25069,25028,23858,21082,20970,20763,20418,19865,19937,19735,19541,19261,18702,18193,17478,17307,16425,16127,16054,16298,16370,16182,16022,15867,15724,15589,15448,15324,15182,15065,14930,14812,14689,14579,14462,14353,14232,14106,13975,13843,13696,13549,13406,13242,13086,12929,12755,12593,12444,12295,12149
14,32035,32642,33254,33808,29350,30806,29631,28752,31778,35977,36349,37612,34159,35019,32458,30955,31551,32316,33012,32821,33006,32055,33701,35620,35026,35122,36585,39067,38235,38533,37926,37555,37483,36969,37388,36471,36513,37390,36708,35647,33954,32958,31322,29806,28948,28226,27298,26335,25329,25230,24845,25398,24670,25009,24988,24776,23619,22753,22275,22103,25022,25495,24774,25162,25260,25045,21827,21074,21006,20801,20456,19905,19977,19776,19581,19302,18742,18233,17517,17346,16465,16165,16091,16334,16406,16217,16057,15901,15758,15623,15482,15357,15215,15097,14962,14844,14720,14610,14492,14384,14263,14137,14006,13875,13728,13581,13439,13275,13119,12962,12789,12627,12477,12329
15,30594,31601,32092,32811,33256,28865,30177,29242,28501,31321,35769,35479,36999,33595,34564,31997,30498,31125,31824,32562,32375,32519,31626,33323,35129,34794,34964,36478,39030,38184,38497,37839,37469,37420,36910,37392,36442,36468,37347,36632,35555,33876,32917,31275,29792,28940,28238,27288,26359,25361,25305,24875,25394,24647,24995,24973,24820,23711,22804,22341,25248,25072,25590,24902,25147,25225,22095,21829,21118,21050,20846,20503,19954,20025,19824,19629,19349,18789,18280,17564,17392,16511,16210,16135,16376,16447,16259,16098,15942,15798,15662,15521,15396,15253,15135,14999,14880,14756,14646,14529,14420,14299,14174,14044,13913,13767,13620,13477,13314,13158,13001,12828,12666,12517
16,31353,30123,30992,31576,32397,32686,28435,29664,28901,28196,30972,34816,34559,36266,32781,34034,31375,29989,30623,31529,32071,31859,32035,31201,32944,34633,34555,34803,36368,38980,38089,38349,37745,37416,37339,36898,37388,36400,36395,37260,36602,35432,33809,32835,31213,29795,28968,28176,27277,26381,25422,25252,24910,25459,24631,24955,25018,24892,23763,22903,25337,25233,25155,25754,25015,25192,22178,22093,21882,21173,21106,20902,20559,20012,20083,19882,19687,19406,18846,18337,17620,17447,16566,16263,16187,16427,16497,16308,16147,15990,15846,15709,15567,15442,15298,15179,15043,14923,14799,14690,14572,14464,14343,14219,14088,13958,13812,13666,13523,13360,13204,13048,12874,12712
17,30541,30854,29543,30457,31091,31725,32005,28024,29303,28427,27980,30294,34012,33706,35686,32189,33638,31038,29640,30204,31000,31506,31351,31553,30772,32556,34143,34316,34628,36247,38891,37952,38208,37658,37288,37261,36821,37318,36294,36322,37290,36488,35325,33733,32735,31154,29785,28941,28166,27283,26409,25393,25233,24982,25471,24616,25004,25017,24969,23834,26467,25339,25316,25307,25912,24978,22102,22255,22158,21946,21239,21172,20970,20627,20082,20152,19951,19756,19474,18913,18404,17686,17511,16631,16327,16249,16487,16556,16367,16205,16047,15902,15765,15622,15495,15351,15231,15094,14975,14851,14741,14623,14516,14396,14272,14142,14012,13866,13720,13578,13415,13259,13103,12929
18,30736,30022,30245,28969,29978,30275,30998,31402,27618,28675,28220,27241,29390,33084,32772,34963,31468,33091,30395,28989,29675,30479,30938,30836,31057,30337,32182,33652,34074,34453,36079,38617,37754,38024,37501,37151,37130,36675,37203,36158,36386,37119,36366,35198,33619,32576,31060,29746,28904,28157,27292,26407,25370,25231,25045,25510,24674,25069,25109,25111,27303,26415,25396,25493,25451,25902,22567,22341,22329,22234,22021,21316,21249,21048,20705,20162,20231,20031,19834,19552,18990,18481,17762,17586,16706,16399,16320,16556,16624,16433,16270,16112,15966,15828,15684,15556,15411,15290,15153,15033,14909,14800,14683,14576,14456,14332,14203,14073,13928,13783,13641,13478,13323,13166
19,29467,30190,29405,29701,28398,29340,29612,30451,30900,27138,28461,27493,26522,28605,32164,32041,34292,30838,32682,29817,28487,29187,29960,30385,30325,30562,29903,31784,33161,33829,34246,35636,38196,37368,37649,37288,36953,36872,36460,37019,36110,36060,36911,36177,35000,33391,32373,30944,29663,28830,28080,27202,26376,25292,25179,25015,25548,24712,25123,25169,27992,27225,26500,25617,25590,25361,22801,22722,22423,22410,22317,22103,21400,21333,21132,20790,20249,20316,20116,19919,19636,19074,18564,17845,17666,16787,16478,16397,16631,16696,16505,16341,16182,16034,15895,15750,15621,15475,15353,15217,15097,14973,14864,14748,14641,14522,14399,14271,14141,13997,13851,13710,13548,13393
20,30082,29044,29486,28876,29051,27558,28532,28979,30047,30305,26895,27704,26712,25713,27812,31273,31063,33742,30127,32197,29238,28024,28691,29447,29815,29807,30075,29477,31403,32678,33526,33648,34955,37481,36723,37151,36815,36484,36429,36032,36674,35615,35713,36583,35866,34643,33106,32070,30711,29491,28688,27852,27135,26255,25140,25025,25003,25494,24718,25114,28323,27843,27304,26619,25570,25469,22947,22863,22802,22505,22490,22399,22183,21483,21415,21215,20874,20336,20402,20202,20004,19721,19158,18648,17928,17747,16869,16557,16474,16705,16769,16577,16411,16251,16102,15961,15814,15684,15538,15417,15280,15160,15037,14929,14814,14708,14590,14468,14340,14211,14067,13922,13782,13620
21,31180,29748,28402,28866,28360,28161,26826,27890,28357,29432,30046,26327,27005,26017,24998,27008,30515,30267,33070,29450,31583,28792,27567,28204,28914,29276,29297,29602,29052,31011,32114,32795,32971,34176,36664,36067,36470,36133,35765,35809,35623,35979,35132,35241,36050,35378,34135,32679,31670,30415,29247,28366,27743,26967,26071,24929,24981,24960,25496,24721,29068,28125,27932,27365,26473,25367,23352,22956,22932,22872,22576,22558,22469,22252,21555,21488,21289,20948,20414,20478,20279,20080,19796,19232,18723,18003,17820,16944,16630,16544,16771,16833,16640,16473,16311,16161,16018,15870,15740,15594,15473,15336,15217,15095,14989,14874,14769,14652,14531,14404,14276,14133,13989,13849
22,28443,30800,29096,27874,28338,27626,27351,26054,27255,27799,29126,29417,25609,26329,25209,24291,26291,29608,29422,32419,28746,31025,28355,27115,27713,28393,28727,28791,29118,28636,30578,31547,32293,32448,33494,35993,35416,35700,35386,35160,35408,34904,35397,34547,34606,35481,34778,33483,32147,31214,30118,28819,28170,27481,26705,25806,24878,24839,24942,25511,29984,28786,28173,27998,27184,26313,24235,23311,23004,22980,22920,22626,22605,22519,22300,21608,21540,21343,21004,20475,20537,20338,20138,19853,19290,18782,18062,17877,17005,16688,16600,16823,16881,16687,16519,16356,16204,16060,15912,15782,15636,15515,15380,15263,15142,15036,14923,14819,14703,14583,14457,14331,14189,14046
23,27599,28018,30121,28541,27242,27449,26753,26629,25526,26632,27479,28482,28679,24997,25593,24490,23491,25365,28731,28609,31675,28471,30454,27911,26660,27228,27877,28171,28281,28639,28158,30199,31069,31862,31966,32963,35319,34746,34896,34813,34776,34737,34338,34884,33943,33963,34798,34157,32824,31576,30793,29700,28633,27872,27143,26402,25660,24666,24760,24959,30866,29759,28841,28213,27674,26958,25355,24130,23327,23023,23000,22940,22649,22625,22541,22320,21635,21567,21371,21035,20512,20571,20373,20173,19887,19326,18819,18101,17913,17047,16727,16636,16854,16909,16714,16544,16379,16226,16082,15934,15805,15659,15540,15407,15291,15172,15068,14956,14854,14739,14620,14496,14370,14229
24,27829,27233,27454,29534,27964,26406,26555,26194,26042,24802,26277,26854,28016,28078,24324,24651,23692,22713,24746,27823,27698,31282,28190,29891,27467,26193,26743,27366,27625,27763,28115,27901,29887,30683,31402,31562,32469,34682,34156,34283,34550,34189,34202,33837,34318,33258,33276,34055,33465,32200,31069,30412,29481,28368,27464,26727,26220,25399,24501,24707,31146,30624,29833,28866,28018,27410,25094,25205,24102,23310,23011,22988,22928,22639,22612,22530,22309,21631,21563,21370,21036,20520,20576,20380,20179,19893,19334,18829,18114,17924,17064,16742,16649,16860,16911,16715,16544,16378,16225,16082,15935,15805,15662,15544,15413,15299,15182,15079,14969,14869,14756,14639,14515,14392
25,26714,27358,26844,27045,29042,27221,25616,25810,25637,25151,24446,25801,26378,27327,27637,23699,24035,22979,22039,23765,26927,27565,30878,27918,29330,27024,25749,26261,26852,27076,27222,27909,27650,29593,30211,31035,31121,31934,34151,33668,34167,34011,33658,33757,33362,33673,32607,32628,33355,32838,31719,30678,30095,29091,27849,26919,26422,25910,25180,24387,31711,31036,30646,29638,28336,27493,25056,24820,25134,24045,23265,22970,22948,22888,22603,22571,22493,22270,21601,21534,21344,21013,20505,20558,20363,20161,19876,19319,18818,18107,17914,17062,16738,16641,16846,16892,16696,16523,16357,16205,16062,15916,15789,15648,15532,15403,15292,15176,15075,14967,14868,14757,14641,14520
26,25885,26409,26955,26414,26498,28075,26380,24927,25198,24918,24822,24198,25270,25743,26803,26974,22990,23276,22206,21206,23067,26870,27437,30489,27648,28771,26577,25297,25777,26348,26530,27018,27725,27392,29246,29890,30668,30709,31474,33728,33493,33689,33590,33183,33309,32728,33119,31991,31998,32724,32355,31327,30420,29760,28687,27346,26563,25985,25624,25009,32348,31568,31167,30560,29293,27929,24343,24778,24722,25032,23958,23192,22902,22880,22820,22538,22502,22428,22204,21545,21478,21291,20963,20465,20514,20321,20119,19834,19280,18784,18076,17881,17038,16712,16612,16809,16851,16654,16483,16317,16166,16024,15880,15755,15617,15503,15377,15267,15153,15055,14948,14851,14742,14628
27,24600,25575,25992,26632,25922,25891,27309,25753,24306,24272,24503,24550,24042,24850,25188,26191,26403,22358,22566,21395,20507,23047,26809,27306,30091,27382,28214,26138,24842,25297,25833,26433,26853,27557,27112,28986,29553,30269,30355,31108,33692,33112,33449,33258,32711,32723,32115,32494,31424,31382,32207,31906,31096,30113,29390,28166,26944,26149,25596,25396,32283,32141,31655,31074,30021,28800,25008,24031,24663,24606,24911,23853,23100,22816,22794,22734,22456,22416,22346,22121,21472,21406,21222,20898,20408,20454,20263,20061,19777,19227,18734,18031,17834,17001,16671,16568,16757,16795,16599,16429,16265,16114,15975,15834,15711,15575,15464,15339,15232,15121,15024,14919,14824,14717
28,24816,24288,25312,25733,26243,25271,25236,26606,25172,23489,24012,24258,23970,23743,24334,24563,25567,25696,21737,21836,20698,20530,23017,26754,27180,29714,27111,27657,25693,24395,24807,25779,26341,26714,27379,26940,28686,29256,29987,30107,31070,33362,32897,33193,32886,32232,32200,31525,31976,30821,30949,31833,31670,30845,29775,28954,27834,26513,25746,25306,30984,32163,32245,31757,30486,29666,24237,24676,23914,24536,24478,24778,23736,22997,22717,22695,22635,22361,22318,22252,22026,21388,21322,21141,20821,20341,20383,20194,19993,19709,19163,18674,17976,17777,16952,16620,16514,16695,16730,16537,16368,16205,16057,15920,15782,15661,15528,15418,15296,15191,15082,14987,14884,14791
29,24148,24578,24119,24975,25267,25571,24693,24555,25899,24411,23059,23671,23990,23651,23527,23707,24117,24959,25102,21085,21079,20738,20554,22991,26698,27055,29329,26840,27092,25251,23934,24756,25719,26272,26534,27237,26752,28422,28994,29742,30166,30827,33095,32684,32902,32443,31812,31718,30985,31413,30376,30591,31680,31443,30483,29438,28722,27507,26171,25397,30481,30900,32244,32184,31356,30109,23963,23888,24544,23797,24409,24349,24644,23618,22892,22617,22595,22535,22265,22218,22156,21930,21302,21235,21058,20741,20272,20310,20123,19922,19639,19096,18612,17918,17716,16901,16566,16456,16632,16665,16473,16306,16145,16000,15866,15729,15611,15480,15373,15253,15149,15042,14949,14849
30,22664,23890,24274,23814,24579,24755,25042,24190,24042,25136,24098,22865,23441,23565,23334,23230,23220,23626,24477,24642,20496,21153,20770,20579,22979,26642,26925,28944,26572,26532,24791,23950,24749,25697,26226,26458,27134,26587,28259,28771,29747,29940,30721,32914,32406,32533,32082,31424,31294,30510,30966,30071,30493,31483,31092,30153,29375,28433,27247,25876,30990,30349,31074,32361,31612,30991,23509,23673,23773,24421,23688,24289,24227,24517,23506,22792,22522,22501,22441,22175,22124,22066,21838,21220,21154,20980,20667,20206,20241,20056,19855,19572,19033,18553,17862,17658,16851,16514,16403,16573,16604,16414,16250,16092,15949,15817,15683,15566,15437,15332,15214,15113,15008,14917
31,24647,22570,23705,24114,23518,24242,24338,24554,23756,23431,24760,23772,22705,23141,23335,23016,22959,22688,22951,23963,23927,20523,21231,20800,20601,22959,26588,26806,28557,26303,25958,24788,23971,24761,25679,26235,26357,27026,26443,28070,28762,29610,29842,30590,32680,32100,32278,31676,30997,30772,30100,30683,30009,30276,31246,30704,30006,29149,28178,27030,30282,30883,30421,31213,32008,31285,24026,23226,23574,23673,24314,23593,24183,24120,24405,23407,22706,22440,22419,22359,22097,22042,21987,21758,21149,21084,20912,20602,20150,20182,19999,19797,19516,18979,18502,17814,17607,16808,16470,16359,16524,16552,16366,16204,16049,15908,15778,15646,15531,15404,15301,15185,15085,14982
32,15465,24351,22444,23464,23796,23151,23697,23890,24092,23153,23086,24642,23644,22359,22944,22979,22595,22776,22205,22409,23336,23861,20551,21310,20833,20617,22946,26535,26684,28167,26028,25973,24832,23994,24805,25662,26177,26309,26966,26302,28058,28590,29553,29740,30353,32395,31858,31916,31261,30590,30338,29859,30493,29819,29981,30951,30594,29775,28968,27976,30533,30153,30934,30575,30756,31811,24217,23746,23157,23494,23591,24225,23515,24096,24031,24311,23325,22635,22373,22352,22293,22034,21975,21923,21693,21093,21027,20858,20551,20107,20136,19954,19753,19471,18936,18461,17776,17566,16776,16438,16325,16486,16514,16331,16171,16018,15879,15751,15620,15507,15382,15280,15166,15068
33,13046,15381,24186,22201,23163,23518,22801,23403,23530,23625,22894,22763,24503,23353,22215,22554,22561,22151,22596,21677,21891,23297,23789,20588,21391,20857,20631,22929,26473,26554,27779,26087,26023,24874,24009,24848,25681,26120,26217,26892,26312,27951,28523,29398,29580,30143,32193,31540,31641,30910,30234,30119,29719,30311,29455,29769,30805,30338,29694,28774,30464,30472,30233,30875,30250,30534,24598,24122,23689,23109,23435,23531,24158,23457,24030,23963,24239,23264,22583,22325,22305,22245,21989,21926,21877,21646,21053,20987,20821,20516,20080,20105,19925,19723,19440,18907,18434,17751,17540,16758,16419,16305,16463,16491,16311,16153,16001,15864,15737,15608,15496,15372,15272,15160
34,13629,12935,15241,23986,21966,22912,23119,22514,23022,22970,23280,22748,22629,24312,23243,22032,22314,22289,21907,22328,21207,21894,23261,23713,20618,21465,20893,20649,22915,26415,26428,27843,26146,26073,24888,24070,24818,25671,26102,26170,26972,26209,27891,28432,29273,29344,29877,31937,31283,31372,30540,30032,30018,29616,30010,29291,29675,30582,30332,29582,30899,30445,30597,30385,30738,30049,24711,24445,24080,23652,23079,23395,23489,24110,23418,23983,23914,24186,23221,22549,22295,22274,22215,21960,21894,21848,21615,21028,20963,20799,20496,20066,20089,19910,19706,19423,18890,18419,17738,17527,16752,16411,16298,16454,16482,16304,16147,15997,15861,15736,15608,15498,15374,15276
35,15969,13451,12751,15123,23821,21740,22600,22761,22208,22609,22685,23064,22584,22378,24121,22793,21685,22016,22002,21588,22075,21223,21901,23210,23637,20649,21546,20934,20661,22895,26346,26493,27861,26166,26076,24913,24100,24840,25607,26041,26263,26841,26139,27819,28316,29102,29189,29655,31741,31035,31162,30409,30005,29948,29525,29917,29259,29544,30569,30207,31371,30865,30654,30748,30381,30614,25698,24561,24418,24054,23630,23064,23370,23462,24078,23394,23952,23881,24151,23193,22529,22277,22257,22197,21944,21875,21832,21597,21016,20951,20789,20488,20063,20083,19905,19700,19415,18883,18415,17737,17525,16755,16415,16302,16456,16483,16307,16152,16003,15868,15743,15617,15507,15386
36,20233,15949,13380,12667,15029,23499,21422,22283,22459,21828,22422,22559,23023,22290,22157,23957,22628,21417,21733,21618,21176,21925,21243,21901,23171,23567,20678,21618,20960,20678,22864,26352,26527,27887,26158,26125,24919,24125,24838,25587,26144,26160,26791,26092,27684,28164,28979,29022,29449,31467,30906,31125,30430,30064,30000,29498,29962,29212,29560,30676,31026,31354,30926,30744,30683,30192,26847,25525,24546,24404,24040,23620,23058,23356,23447,24058,23380,23933,23860,24127,23177,22519,22270,22249,22189,21938,21865,21825,21589,21013,20947,20787,20487,20068,20085,19906,19700,19415,18884,18419,17742,17530,16766,16426,16314,16465,16492,16317,16163,16015,15881,15758,15632,15523
